period_date,year,quarter,year_quarter,mx_state,mx_municipality,remittances_musd
2023-01-01,2023,1,2023Q1,Yucatan,Izamal,0.939194
2023-01-01,2023,1,2023Q1,Yucatan,Kanasin,0.704985
2023-01-01,2023,1,2023Q1,Yucatan,Kantunil,0
2023-01-01,2023,1,2023Q1,Yucatan,Kaua,0
2023-01-01,2023,1,2023Q1,Yucatan,Kinchil,0.006435
2023-01-01,2023,1,2023Q1,Yucatan,Kopoma,4e-4
2023-01-01,2023,1,2023Q1,Yucatan,Mama,0
2023-01-01,2023,1,2023Q1,Yucatan,Mani,0
2023-01-01,2023,1,2023Q1,Yucatan,Maxcanu,0.130273
2023-01-01,2023,1,2023Q1,Yucatan,Mayapan,0
2023-01-01,2023,1,2023Q1,Yucatan,Merida,34.621411
2023-01-01,2023,1,2023Q1,Yucatan,Mococha,0
2023-01-01,2023,1,2023Q1,Yucatan,Motul,1.944722
2023-01-01,2023,1,2023Q1,Yucatan,Muna,1.585843
2023-01-01,2023,1,2023Q1,Yucatan,Muxupip,0
2023-01-01,2023,1,2023Q1,Yucatan,Opichen,0
2023-01-01,2023,1,2023Q1,Yucatan,Oxkutzcab,20.680073
2023-01-01,2023,1,2023Q1,Yucatan,Panaba,0.009793
2023-01-01,2023,1,2023Q1,Yucatan,Peto,4.388463
2023-01-01,2023,1,2023Q1,Yucatan,Progreso,1.629499
2023-01-01,2023,1,2023Q1,Yucatan,Quintana Roo,0.01044
2023-01-01,2023,1,2023Q1,Yucatan,Rio Lagartos,0
2023-01-01,2023,1,2023Q1,Yucatan,Sacalum,0
2023-01-01,2023,1,2023Q1,Yucatan,Samahil,0
2023-01-01,2023,1,2023Q1,Yucatan,San Felipe,0
2023-01-01,2023,1,2023Q1,Yucatan,Sanahcat,0
2023-01-01,2023,1,2023Q1,Yucatan,Santa Elena,0
2023-01-01,2023,1,2023Q1,Yucatan,Seye,1e-5
2023-01-01,2023,1,2023Q1,Yucatan,Sinanche,9.92e-4
2023-01-01,2023,1,2023Q1,Yucatan,Sotuta,0.046353
2023-01-01,2023,1,2023Q1,Yucatan,Sucila,0.001094
2023-01-01,2023,1,2023Q1,Yucatan,Sudzal,0
2023-01-01,2023,1,2023Q1,Yucatan,Suma,0
2023-01-01,2023,1,2023Q1,Yucatan,Tahdziu,0
2023-01-01,2023,1,2023Q1,Yucatan,Tahmek,2.27e-4
2023-01-01,2023,1,2023Q1,Yucatan,Teabo,1.71115
2023-01-01,2023,1,2023Q1,Yucatan,Tecoh,0.003349
2023-01-01,2023,1,2023Q1,Yucatan,Tekal De Venegas,0
2023-01-01,2023,1,2023Q1,Yucatan,Tekanto,0
2023-01-01,2023,1,2023Q1,Yucatan,Tekax,10.213883
2023-01-01,2023,1,2023Q1,Yucatan,Tekit,0.12549
2023-01-01,2023,1,2023Q1,Yucatan,Tekom,0
2023-01-01,2023,1,2023Q1,Yucatan,Telchac Pueblo,0.033318
2023-01-01,2023,1,2023Q1,Yucatan,Telchac Puerto,0
2023-01-01,2023,1,2023Q1,Yucatan,Temax,0.017581
2023-01-01,2023,1,2023Q1,Yucatan,Temozon,5.3e-5
2023-01-01,2023,1,2023Q1,Yucatan,Tepakan,0
2023-01-01,2023,1,2023Q1,Yucatan,Tetiz,0
2023-01-01,2023,1,2023Q1,Yucatan,Teya,0
2023-01-01,2023,1,2023Q1,Yucatan,Ticul,7.10723
2023-01-01,2023,1,2023Q1,Yucatan,Timucuy,8.97e-4
2023-01-01,2023,1,2023Q1,Yucatan,Tinum,0.159589
2023-01-01,2023,1,2023Q1,Yucatan,Tixcacalcupul,0
2023-01-01,2023,1,2023Q1,Yucatan,Tixkokob,0.181605
2023-01-01,2023,1,2023Q1,Yucatan,Tixmehuac,0
2023-01-01,2023,1,2023Q1,Yucatan,Tixpehual,0
2023-01-01,2023,1,2023Q1,Yucatan,Tizimin,1.44402
2023-01-01,2023,1,2023Q1,Yucatan,Tunkas,0.159958
2023-01-01,2023,1,2023Q1,Yucatan,Tzucacab,0.903912
2023-01-01,2023,1,2023Q1,Yucatan,Uayma,0
2023-01-01,2023,1,2023Q1,Yucatan,Ucu,0
2023-01-01,2023,1,2023Q1,Yucatan,Uman,0.577336
2023-01-01,2023,1,2023Q1,Yucatan,Valladolid,1.518483
2023-01-01,2023,1,2023Q1,Yucatan,Xocchel,0
2023-01-01,2023,1,2023Q1,Yucatan,Yaxcaba,0.003739
2023-01-01,2023,1,2023Q1,Yucatan,Yaxkukul,0
2023-01-01,2023,1,2023Q1,Yucatan,Yobain,0
2023-01-01,2023,1,2023Q1,Zacatecas,Apozol,0.021123
2023-01-01,2023,1,2023Q1,Zacatecas,Apulco,0.020081
2023-01-01,2023,1,2023Q1,Zacatecas,Atolinga,0.20007
2023-01-01,2023,1,2023Q1,Zacatecas,Benito Juarez,0.080853
2023-01-01,2023,1,2023Q1,Zacatecas,Calera,5.663009
2023-01-01,2023,1,2023Q1,Zacatecas,Canitas De Felipe Pescador,1.597207
2023-01-01,2023,1,2023Q1,Zacatecas,Chalchihuites,2.13492
2023-01-01,2023,1,2023Q1,Zacatecas,Concepcion Del Oro,0.622856
2023-01-01,2023,1,2023Q1,Zacatecas,Cuauhtemoc,1.217382
2023-01-01,2023,1,2023Q1,Zacatecas,El Plateado De Joaquin Amaro,0.176812
2023-01-01,2023,1,2023Q1,Zacatecas,El Salvador,0
2023-01-01,2023,1,2023Q1,Zacatecas,Fresnillo,38.74275
2023-01-01,2023,1,2023Q1,Zacatecas,Genaro Codina,0
2023-01-01,2023,1,2023Q1,Zacatecas,General Enrique Estrada,0.002936
2023-01-01,2023,1,2023Q1,Zacatecas,General Francisco R. Murguia,5.222782
2023-01-01,2023,1,2023Q1,Zacatecas,General Panfilo Natera,1.816153
2023-01-01,2023,1,2023Q1,Zacatecas,Guadalupe,15.979051
2023-01-01,2023,1,2023Q1,Zacatecas,Huanusco,2.15e-4
2023-01-01,2023,1,2023Q1,Zacatecas,Jalpa,10.04234
2023-01-01,2023,1,2023Q1,Zacatecas,Jerez,27.37103
2023-01-01,2023,1,2023Q1,Zacatecas,Jimenez Del Teul,0
2023-01-01,2023,1,2023Q1,Zacatecas,Juan Aldama,27.832984
2023-01-01,2023,1,2023Q1,Zacatecas,Juchipila,18.235047
2023-01-01,2023,1,2023Q1,Zacatecas,Loreto,22.274145
2023-01-01,2023,1,2023Q1,Zacatecas,Luis Moya,1.743548
2023-01-01,2023,1,2023Q1,Zacatecas,Mazapil,0.003182
2023-01-01,2023,1,2023Q1,Zacatecas,Melchor Ocampo,0.002365
2023-01-01,2023,1,2023Q1,Zacatecas,Mezquital Del Oro,0.028638
2023-01-01,2023,1,2023Q1,Zacatecas,Miguel Auza,1.320013
2023-01-01,2023,1,2023Q1,Zacatecas,Momax,0.016233
2023-01-01,2023,1,2023Q1,Zacatecas,Monte Escobedo,4.055531
2023-01-01,2023,1,2023Q1,Zacatecas,Morelos,0.017639
2023-01-01,2023,1,2023Q1,Zacatecas,Moyahua De Estrada,0.033534
2023-01-01,2023,1,2023Q1,Zacatecas,Nochistlan De Mejia,17.913325
2023-01-01,2023,1,2023Q1,Zacatecas,Noria De Angeles,0
2023-01-01,2023,1,2023Q1,Zacatecas,Ojocaliente,19.902347
2023-01-01,2023,1,2023Q1,Zacatecas,Panuco,0.003976
2023-01-01,2023,1,2023Q1,Zacatecas,Pinos,10.068413
2023-01-01,2023,1,2023Q1,Zacatecas,Rio Grande,26.94619
2023-01-01,2023,1,2023Q1,Zacatecas,Sain Alto,6.958129
2023-01-01,2023,1,2023Q1,Zacatecas,Santa Maria De La Paz,0.00208
2023-01-01,2023,1,2023Q1,Zacatecas,Sombrerete,11.280428
2023-01-01,2023,1,2023Q1,Zacatecas,Susticacan,0
2023-01-01,2023,1,2023Q1,Zacatecas,Tabasco,4.001283
2023-01-01,2023,1,2023Q1,Zacatecas,Tepechitlan,0.562544
2023-01-01,2023,1,2023Q1,Zacatecas,Tepetongo,1.060514
2023-01-01,2023,1,2023Q1,Zacatecas,Teul De Gonzalez Ortega,4.707283
2023-01-01,2023,1,2023Q1,Zacatecas,Tlaltenango De Sanchez Roman,25.72859
2023-01-01,2023,1,2023Q1,Zacatecas,Trancoso,0.144465
2023-01-01,2023,1,2023Q1,Zacatecas,Trinidad Garcia De La Cadena,1.170415
2023-01-01,2023,1,2023Q1,Zacatecas,Valparaiso,17.142379
2023-01-01,2023,1,2023Q1,Zacatecas,Vetagrande,9.23e-4
2023-01-01,2023,1,2023Q1,Zacatecas,Villa De Cos,8.770033
2023-01-01,2023,1,2023Q1,Zacatecas,Villa Garcia,2.187546
2023-01-01,2023,1,2023Q1,Zacatecas,Villa Gonzalez Ortega,1.51043
2023-01-01,2023,1,2023Q1,Zacatecas,Villa Hidalgo,2.576132
2023-01-01,2023,1,2023Q1,Zacatecas,Villanueva,10.981316
2023-01-01,2023,1,2023Q1,Zacatecas,Zacatecas,32.273596
2023-04-01,2023,2,2023Q2,Aguascalientes,Aguascalientes,151.723333
2023-04-01,2023,2,2023Q2,Aguascalientes,Asientos,2.487301
2023-04-01,2023,2,2023Q2,Aguascalientes,Calvillo,33.876008
2023-04-01,2023,2,2023Q2,Aguascalientes,Cosio,0.991971
2023-04-01,2023,2,2023Q2,Aguascalientes,El Llano,0.411424
2023-04-01,2023,2,2023Q2,Aguascalientes,Jesus Maria,7.808476
2023-04-01,2023,2,2023Q2,Aguascalientes,Pabellon De Arteaga,16.60416
2023-04-01,2023,2,2023Q2,Aguascalientes,Rincon De Romos,22.21951
2023-04-01,2023,2,2023Q2,Aguascalientes,San Francisco De Los Romo,9.728337
2023-04-01,2023,2,2023Q2,Aguascalientes,San Jose De Gracia,0.771815
2023-04-01,2023,2,2023Q2,Aguascalientes,Tepezala,0.253853
2023-04-01,2023,2,2023Q2,Baja California,Ensenada,58.030071
2023-04-01,2023,2,2023Q2,Baja California,Mexicali,69.81318
2023-04-01,2023,2,2023Q2,Baja California,Playas De Rosarito,17.864406
2023-04-01,2023,2,2023Q2,Baja California,Tecate,12.234574
2023-04-01,2023,2,2023Q2,Baja California,Tijuana,198.162912
2023-04-01,2023,2,2023Q2,Baja California Sur,Comondu,1.769635
2023-04-01,2023,2,2023Q2,Baja California Sur,La Paz,24.290281
2023-04-01,2023,2,2023Q2,Baja California Sur,Loreto,1.623994
2023-04-01,2023,2,2023Q2,Baja California Sur,Los Cabos,18.67536
2023-04-01,2023,2,2023Q2,Baja California Sur,Mulege,1.435998
2023-04-01,2023,2,2023Q2,Campeche,Calakmul,3.199304
2023-04-01,2023,2,2023Q2,Campeche,Calkini,1.317768
2023-04-01,2023,2,2023Q2,Campeche,Campeche,9.540777
2023-04-01,2023,2,2023Q2,Campeche,Candelaria,7.757668
2023-04-01,2023,2,2023Q2,Campeche,Carmen,5.837947
2023-04-01,2023,2,2023Q2,Campeche,Champoton,6.363414
2023-04-01,2023,2,2023Q2,Campeche,Escarcega,10.003
2023-04-01,2023,2,2023Q2,Campeche,Hecelchakan,1.295675
2023-04-01,2023,2,2023Q2,Campeche,Hopelchen,0.640307
2023-04-01,2023,2,2023Q2,Campeche,Palizada,0.136711
2023-04-01,2023,2,2023Q2,Campeche,Tenabo,0.017468
2023-04-01,2023,2,2023Q2,Chiapas,Acacoyagua,0.031387
2023-04-01,2023,2,2023Q2,Chiapas,Acala,2.237973
2023-04-01,2023,2,2023Q2,Chiapas,Acapetahua,4.507148
2023-04-01,2023,2,2023Q2,Chiapas,Aldama,0.01238
2023-04-01,2023,2,2023Q2,Chiapas,Altamirano,0
2023-04-01,2023,2,2023Q2,Chiapas,Amatan,2.038294
2023-04-01,2023,2,2023Q2,Chiapas,Amatenango De La Frontera,0.033672
2023-04-01,2023,2,2023Q2,Chiapas,Amatenango Del Valle,1e-5
2023-04-01,2023,2,2023Q2,Chiapas,Angel Albino Corzo,21.364529
2023-04-01,2023,2,2023Q2,Chiapas,Arriaga,5.127122
2023-04-01,2023,2,2023Q2,Chiapas,Bejucal De Ocampo,0
2023-04-01,2023,2,2023Q2,Chiapas,Bella Vista,0.13573
2023-04-01,2023,2,2023Q2,Chiapas,Benemerito De Las Americas,9.075203
2023-04-01,2023,2,2023Q2,Chiapas,Berriozabal,0.247855
2023-04-01,2023,2,2023Q2,Chiapas,Bochil,40.206274
2023-04-01,2023,2,2023Q2,Chiapas,Cacahoatan,11.792998
2023-04-01,2023,2,2023Q2,Chiapas,Catazaja,0.001463
2023-04-01,2023,2,2023Q2,Chiapas,Chalchihuitan,0
2023-04-01,2023,2,2023Q2,Chiapas,Chamula,0.179581
2023-04-01,2023,2,2023Q2,Chiapas,Chanal,0
2023-04-01,2023,2,2023Q2,Chiapas,Chapultenango,0
2023-04-01,2023,2,2023Q2,Chiapas,Chenalho,0.009916
2023-04-01,2023,2,2023Q2,Chiapas,Chiapa De Corzo,4.604165
2023-04-01,2023,2,2023Q2,Chiapas,Chiapilla,0
2023-04-01,2023,2,2023Q2,Chiapas,Chicoasen,0
2023-04-01,2023,2,2023Q2,Chiapas,Chicomuselo,0.483415
2023-04-01,2023,2,2023Q2,Chiapas,Chilon,0.130892
2023-04-01,2023,2,2023Q2,Chiapas,Coapilla,0.023089
2023-04-01,2023,2,2023Q2,Chiapas,Comitan De Dominguez,133.241473
2023-04-01,2023,2,2023Q2,Chiapas,Copainala,26.450433
2023-04-01,2023,2,2023Q2,Chiapas,El Bosque,0.026554
2023-04-01,2023,2,2023Q2,Chiapas,El Porvenir,0.155739
2023-04-01,2023,2,2023Q2,Chiapas,Escuintla,12.175811
2023-04-01,2023,2,2023Q2,Chiapas,Francisco Leon,0.004009
2023-04-01,2023,2,2023Q2,Chiapas,Frontera Comalapa,45.42622
2023-04-01,2023,2,2023Q2,Chiapas,Frontera Hidalgo,0.012465
2023-04-01,2023,2,2023Q2,Chiapas,Huehuetan,3.912525
2023-04-01,2023,2,2023Q2,Chiapas,Huitiupan,0
2023-04-01,2023,2,2023Q2,Chiapas,Huixtan,0.131052
2023-04-01,2023,2,2023Q2,Chiapas,Huixtla,18.962297
2023-04-01,2023,2,2023Q2,Chiapas,Ixhuatan,0
2023-04-01,2023,2,2023Q2,Chiapas,Ixtacomitan,0
2023-04-01,2023,2,2023Q2,Chiapas,Ixtapa,0.896677
2023-04-01,2023,2,2023Q2,Chiapas,Ixtapangajoya,0
2023-04-01,2023,2,2023Q2,Chiapas,Jiquipilas,2.16561
2023-04-01,2023,2,2023Q2,Chiapas,Jitotol,0.045696
2023-04-01,2023,2,2023Q2,Chiapas,Juarez,1.090333
2023-04-01,2023,2,2023Q2,Chiapas,La Concordia,8.474614
2023-04-01,2023,2,2023Q2,Chiapas,La Grandeza,0
2023-04-01,2023,2,2023Q2,Chiapas,La Independencia,0.067704
2023-04-01,2023,2,2023Q2,Chiapas,La Libertad,0
2023-04-01,2023,2,2023Q2,Chiapas,La Trinitaria,0.277756
2023-04-01,2023,2,2023Q2,Chiapas,Larrainzar,0.003422
2023-04-01,2023,2,2023Q2,Chiapas,Las Margaritas,40.505554
2023-04-01,2023,2,2023Q2,Chiapas,Las Rosas,5.061391
2023-04-01,2023,2,2023Q2,Chiapas,Mapastepec,13.9873
2023-04-01,2023,2,2023Q2,Chiapas,Maravilla Tenejapa,0.031358
2023-04-01,2023,2,2023Q2,Chiapas,Marques De Comillas,0.713615
2023-04-01,2023,2,2023Q2,Chiapas,Mazapa De Madero,0
2023-04-01,2023,2,2023Q2,Chiapas,Mazatan,0.58765
2023-04-01,2023,2,2023Q2,Chiapas,Metapa,0.026685
2023-04-01,2023,2,2023Q2,Chiapas,Mitontic,0
2023-04-01,2023,2,2023Q2,Chiapas,Montecristo De Guerrero,0
2023-04-01,2023,2,2023Q2,Chiapas,Motozintla,56.646848
2023-04-01,2023,2,2023Q2,Chiapas,Nicolas Ruiz,0
2023-04-01,2023,2,2023Q2,Chiapas,Ocosingo,55.478897
2023-04-01,2023,2,2023Q2,Chiapas,Ocotepec,0.014333
2023-04-01,2023,2,2023Q2,Chiapas,Ocozocoautla De Espinosa,17.599558
2023-04-01,2023,2,2023Q2,Chiapas,Ostuacan,0.485866
2023-04-01,2023,2,2023Q2,Chiapas,Osumacinta,0
2023-04-01,2023,2,2023Q2,Chiapas,Oxchuc,0
2023-04-01,2023,2,2023Q2,Chiapas,Palenque,22.065938
2023-04-01,2023,2,2023Q2,Chiapas,Pantelho,0
2023-04-01,2023,2,2023Q2,Chiapas,Pantepec,0
2023-04-01,2023,2,2023Q2,Chiapas,Pichucalco,5.834511
2023-04-01,2023,2,2023Q2,Chiapas,Pijijiapan,7.000566
2023-04-01,2023,2,2023Q2,Chiapas,Pueblo Nuevo Solistahuacan,13.940402
2023-04-01,2023,2,2023Q2,Chiapas,Rayon,0.020931
2023-04-01,2023,2,2023Q2,Chiapas,Reforma,1.9011
2023-04-01,2023,2,2023Q2,Chiapas,Sabanilla,0
2023-04-01,2023,2,2023Q2,Chiapas,Salto De Agua,0.176324
2023-04-01,2023,2,2023Q2,Chiapas,San Andres Duraznal,0
2023-04-01,2023,2,2023Q2,Chiapas,San Cristobal De Las Casas,228.218039
2023-04-01,2023,2,2023Q2,Chiapas,San Fernando,0.127505
2023-04-01,2023,2,2023Q2,Chiapas,San Juan Cancuc,0.015415
2023-04-01,2023,2,2023Q2,Chiapas,San Lucas,0
2023-04-01,2023,2,2023Q2,Chiapas,Santiago El Pinar,0
2023-04-01,2023,2,2023Q2,Chiapas,Siltepec,2.183889
2023-04-01,2023,2,2023Q2,Chiapas,Simojovel,36.709522
2023-04-01,2023,2,2023Q2,Chiapas,Sitala,0
2023-04-01,2023,2,2023Q2,Chiapas,Socoltenango,0.065632
2023-04-01,2023,2,2023Q2,Chiapas,Solosuchiapa,0
2023-04-01,2023,2,2023Q2,Chiapas,Soyalo,0
2023-04-01,2023,2,2023Q2,Chiapas,Suchiapa,0.042963
2023-04-01,2023,2,2023Q2,Chiapas,Suchiate,11.655609
2023-04-01,2023,2,2023Q2,Chiapas,Sunuapa,0
2023-04-01,2023,2,2023Q2,Chiapas,Tapachula,65.09595
2023-04-01,2023,2,2023Q2,Chiapas,Tapalapa,0.007632
2023-04-01,2023,2,2023Q2,Chiapas,Tapilula,14.244174
2023-04-01,2023,2,2023Q2,Chiapas,Tecpatan,12.098205
2023-04-01,2023,2,2023Q2,Chiapas,Tenejapa,0.010003
2023-04-01,2023,2,2023Q2,Chiapas,Teopisca,11.291393
2023-04-01,2023,2,2023Q2,Chiapas,Tila,0
2023-04-01,2023,2,2023Q2,Chiapas,Tonala,4.8359
2023-04-01,2023,2,2023Q2,Chiapas,Totolapa,0
2023-04-01,2023,2,2023Q2,Chiapas,Tumbala,0.092484
2023-04-01,2023,2,2023Q2,Chiapas,Tuxtla Chico,2.344654
2023-04-01,2023,2,2023Q2,Chiapas,Tuxtla Gutierrez,65.495576
2023-04-01,2023,2,2023Q2,Chiapas,Tuzantan,0
2023-04-01,2023,2,2023Q2,Chiapas,Tzimol,0
2023-04-01,2023,2,2023Q2,Chiapas,Union Juarez,0.131551
2023-04-01,2023,2,2023Q2,Chiapas,Venustiano Carranza,1.565029
2023-04-01,2023,2,2023Q2,Chiapas,Villa Comaltitlan,4.45558
2023-04-01,2023,2,2023Q2,Chiapas,Villa Corzo,6.223542
2023-04-01,2023,2,2023Q2,Chiapas,Villaflores,15.92591
2023-04-01,2023,2,2023Q2,Chiapas,Yajalon,9.354587
2023-04-01,2023,2,2023Q2,Chiapas,Zinacantan,0.02705
2023-04-01,2023,2,2023Q2,Chihuahua,Ahumada,0.0815
2023-04-01,2023,2,2023Q2,Chihuahua,Aldama,4.009821
2023-04-01,2023,2,2023Q2,Chihuahua,Allende,0.192246
2023-04-01,2023,2,2023Q2,Chihuahua,Aquiles Serdan,0.018769
2023-04-01,2023,2,2023Q2,Chihuahua,Ascension,6.859467
2023-04-01,2023,2,2023Q2,Chihuahua,Bachiniva,0.019466
2023-04-01,2023,2,2023Q2,Chihuahua,Balleza,1.033153
2023-04-01,2023,2,2023Q2,Chihuahua,Batopilas De Manuel Gomez Morin,0.013581
2023-04-01,2023,2,2023Q2,Chihuahua,Bocoyna,0.593641
2023-04-01,2023,2,2023Q2,Chihuahua,Buenaventura,4.474253
2023-04-01,2023,2,2023Q2,Chihuahua,Camargo,13.146897
2023-04-01,2023,2,2023Q2,Chihuahua,Carichi,0.0797
2023-04-01,2023,2,2023Q2,Chihuahua,Casas Grandes,0.057963
2023-04-01,2023,2,2023Q2,Chihuahua,Chihuahua,97.132532
2023-04-01,2023,2,2023Q2,Chihuahua,Chinipas,0.582072
2023-04-01,2023,2,2023Q2,Chihuahua,Coronado,9.16e-4
2023-04-01,2023,2,2023Q2,Chihuahua,Coyame Del Sotol,0
2023-04-01,2023,2,2023Q2,Chihuahua,Cuauhtemoc,24.485892
2023-04-01,2023,2,2023Q2,Chihuahua,Cusihuiriachi,0.181472
2023-04-01,2023,2,2023Q2,Chihuahua,Delicias,41.386013
2023-04-01,2023,2,2023Q2,Chihuahua,Dr. Belisario Dominguez,0.172687
2023-04-01,2023,2,2023Q2,Chihuahua,El Tule,0
2023-04-01,2023,2,2023Q2,Chihuahua,Galeana,0.054414
2023-04-01,2023,2,2023Q2,Chihuahua,Gomez Farias,1.697136
2023-04-01,2023,2,2023Q2,Chihuahua,Gran Morelos,0.012623
2023-04-01,2023,2,2023Q2,Chihuahua,Guachochi,0.135595
2023-04-01,2023,2,2023Q2,Chihuahua,Guadalupe,0.0391
2023-04-01,2023,2,2023Q2,Chihuahua,Guadalupe Y Calvo,0.09287
2023-04-01,2023,2,2023Q2,Chihuahua,Guazapares,0.098675
2023-04-01,2023,2,2023Q2,Chihuahua,Guerrero,5.666405
2023-04-01,2023,2,2023Q2,Chihuahua,Hidalgo Del Parral,24.239747
2023-04-01,2023,2,2023Q2,Chihuahua,Huejotitan,0.109886
2023-04-01,2023,2,2023Q2,Chihuahua,Ignacio Zaragoza,1.434537
2023-04-01,2023,2,2023Q2,Chihuahua,Janos,0.338513
2023-04-01,2023,2,2023Q2,Chihuahua,Jimenez,7.972201
2023-04-01,2023,2,2023Q2,Chihuahua,Juarez,119.429255
2023-04-01,2023,2,2023Q2,Chihuahua,Julimes,0.868543
2023-04-01,2023,2,2023Q2,Chihuahua,La Cruz,0.027106
2023-04-01,2023,2,2023Q2,Chihuahua,Lopez,0.047309
2023-04-01,2023,2,2023Q2,Chihuahua,Madera,3.20044
2023-04-01,2023,2,2023Q2,Chihuahua,Maguarichi,0.03492
2023-04-01,2023,2,2023Q2,Chihuahua,Manuel Benavides,0.010753
2023-04-01,2023,2,2023Q2,Chihuahua,Matachi,0.328892
2023-04-01,2023,2,2023Q2,Chihuahua,Matamoros,0.001406
2023-04-01,2023,2,2023Q2,Chihuahua,Meoqui,11.998304
2023-04-01,2023,2,2023Q2,Chihuahua,Morelos,0.027282
2023-04-01,2023,2,2023Q2,Chihuahua,Moris,0.041566
2023-04-01,2023,2,2023Q2,Chihuahua,Namiquipa,6.387495
2023-04-01,2023,2,2023Q2,Chihuahua,Nonoava,0.357953
2023-04-01,2023,2,2023Q2,Chihuahua,Nuevo Casas Grandes,19.812016
2023-04-01,2023,2,2023Q2,Chihuahua,Ocampo,0.021578
2023-04-01,2023,2,2023Q2,Chihuahua,Ojinaga,5.876382
2023-04-01,2023,2,2023Q2,Chihuahua,Praxedis G. Guerrero,0.096319
2023-04-01,2023,2,2023Q2,Chihuahua,Riva Palacio,0.007957
2023-04-01,2023,2,2023Q2,Chihuahua,Rosales,0.248025
2023-04-01,2023,2,2023Q2,Chihuahua,San Francisco De Borja,0.233535
2023-04-01,2023,2,2023Q2,Chihuahua,San Francisco De Conchos,0
2023-04-01,2023,2,2023Q2,Chihuahua,San Francisco Del Oro,0
2023-04-01,2023,2,2023Q2,Chihuahua,Santa Barbara,0.247563
2023-04-01,2023,2,2023Q2,Chihuahua,Santa Isabel,0.13701
2023-04-01,2023,2,2023Q2,Chihuahua,Satevo,0.30958
2023-04-01,2023,2,2023Q2,Chihuahua,Saucillo,7.130579
2023-04-01,2023,2,2023Q2,Chihuahua,Temosachic,0.576607
2023-04-01,2023,2,2023Q2,Chihuahua,Urique,0.060685
2023-04-01,2023,2,2023Q2,Chihuahua,Uruachi,0
2023-04-01,2023,2,2023Q2,Chihuahua,Valle De Zaragoza,0.491447
2023-04-01,2023,2,2023Q2,Ciudad De Mexico,Alvaro Obregon,111.031571
2023-04-01,2023,2,2023Q2,Ciudad De Mexico,Azcapotzalco,27.359508
2023-04-01,2023,2,2023Q2,Ciudad De Mexico,Benito Juarez,91.569299
2023-04-01,2023,2,2023Q2,Ciudad De Mexico,Coyoacan,119.343601
2023-04-01,2023,2,2023Q2,Ciudad De Mexico,Cuajimalpa De Morelos,18.304149
2023-04-01,2023,2,2023Q2,Ciudad De Mexico,Cuauhtemoc,92.720479
2023-04-01,2023,2,2023Q2,Ciudad De Mexico,Gustavo A. Madero,82.780453
2023-04-01,2023,2,2023Q2,Ciudad De Mexico,Iztacalco,29.251207
2023-04-01,2023,2,2023Q2,Ciudad De Mexico,Iztapalapa,59.625291
2023-04-01,2023,2,2023Q2,Ciudad De Mexico,La Magdalena Contreras,11.459054
2023-04-01,2023,2,2023Q2,Ciudad De Mexico,Miguel Hidalgo,87.273288
2023-04-01,2023,2,2023Q2,Ciudad De Mexico,Milpa Alta,11.055571
2023-04-01,2023,2,2023Q2,Ciudad De Mexico,Tlahuac,34.846181
2023-04-01,2023,2,2023Q2,Ciudad De Mexico,Tlalpan,55.73692
2023-04-01,2023,2,2023Q2,Ciudad De Mexico,Venustiano Carranza,34.982026
2023-04-01,2023,2,2023Q2,Ciudad De Mexico,Xochimilco,19.598255
2023-04-01,2023,2,2023Q2,Coahuila De Zaragoza,Abasolo,8.15e-4
2023-04-01,2023,2,2023Q2,Coahuila De Zaragoza,Acuna,23.15551
2023-04-01,2023,2,2023Q2,Coahuila De Zaragoza,Allende,8.084395
2023-04-01,2023,2,2023Q2,Coahuila De Zaragoza,Arteaga,0.023262
2023-04-01,2023,2,2023Q2,Coahuila De Zaragoza,Candela,0.064533
2023-04-01,2023,2,2023Q2,Coahuila De Zaragoza,Castanos,3.326245
2023-04-01,2023,2,2023Q2,Coahuila De Zaragoza,Cuatro Cienegas,0.988357
2023-04-01,2023,2,2023Q2,Coahuila De Zaragoza,Escobedo,0.040614
2023-04-01,2023,2,2023Q2,Coahuila De Zaragoza,Francisco I. Madero,7.912426
2023-04-01,2023,2,2023Q2,Coahuila De Zaragoza,Frontera,6.996811
2023-04-01,2023,2,2023Q2,Coahuila De Zaragoza,General Cepeda,0.229202
2023-04-01,2023,2,2023Q2,Coahuila De Zaragoza,Guerrero,0.014115
2023-04-01,2023,2,2023Q2,Coahuila De Zaragoza,Hidalgo,0
2023-04-01,2023,2,2023Q2,Coahuila De Zaragoza,Jimenez,0
2023-04-01,2023,2,2023Q2,Coahuila De Zaragoza,Juarez,0.001195
2023-04-01,2023,2,2023Q2,Coahuila De Zaragoza,Lamadrid,0.011566
2023-04-01,2023,2,2023Q2,Coahuila De Zaragoza,Matamoros,11.809886
2023-04-01,2023,2,2023Q2,Coahuila De Zaragoza,Monclova,22.879583
2023-04-01,2023,2,2023Q2,Coahuila De Zaragoza,Morelos,0.125346
2023-04-01,2023,2,2023Q2,Coahuila De Zaragoza,Muzquiz,12.715339
2023-04-01,2023,2,2023Q2,Coahuila De Zaragoza,Nadadores,0.022123
2023-04-01,2023,2,2023Q2,Coahuila De Zaragoza,Nava,4.56853
2023-04-01,2023,2,2023Q2,Coahuila De Zaragoza,Ocampo,0.150777
2023-04-01,2023,2,2023Q2,Coahuila De Zaragoza,Parras,1.073415
