mx_state,mx_municipality,validation_status,resolution,official_state,official_municipality,candidate_count,candidate_states,drop_reason
Oaxaca,Santos Reyes Papalo,resolved,exact_same_state,Oaxaca,Santos Reyes Papalo,1,Oaxaca,NA
Oaxaca,Santos Reyes Tepejillo,resolved,exact_same_state,Oaxaca,Santos Reyes Tepejillo,1,Oaxaca,NA
Oaxaca,Santos Reyes Yucuna,resolved,exact_same_state,Oaxaca,Santos Reyes Yucuna,1,Oaxaca,NA
Oaxaca,Silacayoapam,resolved,exact_same_state,Oaxaca,Silacayoapam,1,Oaxaca,NA
Oaxaca,Sitio De Xitlapehua,resolved,exact_same_state,Oaxaca,Sitio De Xitlapehua,1,Oaxaca,NA
Oaxaca,Soledad Etla,resolved,exact_same_state,Oaxaca,Soledad Etla,1,Oaxaca,NA
Oaxaca,Tamazulapam Del Espiritu Santo,resolved,exact_same_state,Oaxaca,Tamazulapam Del Espiritu Santo,1,Oaxaca,NA
Oaxaca,Tanetze De Zaragoza,resolved,exact_same_state,Oaxaca,Tanetze De Zaragoza,1,Oaxaca,NA
Oaxaca,Taniche,resolved,exact_same_state,Oaxaca,Taniche,1,Oaxaca,NA
Oaxaca,Tataltepec De Valdes,resolved,exact_same_state,Oaxaca,Tataltepec De Valdes,1,Oaxaca,NA
Oaxaca,Teococuilco De Marcos Perez,resolved,exact_same_state,Oaxaca,Teococuilco De Marcos Perez,1,Oaxaca,NA
Oaxaca,Teotitlan De Flores Magon,resolved,exact_same_state,Oaxaca,Teotitlan De Flores Magon,1,Oaxaca,NA
Oaxaca,Teotitlan Del Valle,resolved,exact_same_state,Oaxaca,Teotitlan Del Valle,1,Oaxaca,NA
Oaxaca,Teotongo,resolved,exact_same_state,Oaxaca,Teotongo,1,Oaxaca,NA
Oaxaca,Tepelmeme Villa De Morelos,resolved,exact_same_state,Oaxaca,Tepelmeme Villa De Morelos,1,Oaxaca,NA
Oaxaca,Tezoatlan De Segura Y Luna,resolved,safe_alias_same_state,Oaxaca,"Heroica Villa Tezoatlan De Segura Y Luna, Cuna De La Independencia De Oaxaca",NA,NA,NA
Oaxaca,Tlacolula De Matamoros,resolved,exact_same_state,Oaxaca,Tlacolula De Matamoros,1,Oaxaca,NA
Oaxaca,Tlacotepec Plumas,resolved,exact_same_state,Oaxaca,Tlacotepec Plumas,1,Oaxaca,NA
Oaxaca,Tlalixtac De Cabrera,resolved,exact_same_state,Oaxaca,Tlalixtac De Cabrera,1,Oaxaca,NA
Oaxaca,Totontepec Villa De Morelos,resolved,exact_same_state,Oaxaca,Totontepec Villa De Morelos,1,Oaxaca,NA
Oaxaca,Trinidad Zaachila,resolved,exact_same_state,Oaxaca,Trinidad Zaachila,1,Oaxaca,NA
Oaxaca,Union Hidalgo,resolved,exact_same_state,Oaxaca,Union Hidalgo,1,Oaxaca,NA
Oaxaca,Valerio Trujano,resolved,exact_same_state,Oaxaca,Valerio Trujano,1,Oaxaca,NA
Oaxaca,Villa De Chilapa De Diaz,resolved,exact_same_state,Oaxaca,Villa De Chilapa De Diaz,1,Oaxaca,NA
Oaxaca,Villa De Etla,resolved,exact_same_state,Oaxaca,Villa De Etla,1,Oaxaca,NA
Oaxaca,Villa De Tamazulapam Del Progreso,resolved,exact_same_state,Oaxaca,Villa De Tamazulapam Del Progreso,1,Oaxaca,NA
Oaxaca,Villa De Tututepec De Melchor Ocampo,resolved,safe_alias_same_state,Oaxaca,Villa De Tututepec,NA,NA,NA
Oaxaca,Villa De Zaachila,resolved,exact_same_state,Oaxaca,Villa De Zaachila,1,Oaxaca,NA
Oaxaca,Villa Diaz Ordaz,resolved,exact_same_state,Oaxaca,Villa Diaz Ordaz,1,Oaxaca,NA
Oaxaca,Villa Sola De Vega,resolved,exact_same_state,Oaxaca,Villa Sola De Vega,1,Oaxaca,NA
Oaxaca,Villa Talea De Castro,resolved,exact_same_state,Oaxaca,Villa Talea De Castro,1,Oaxaca,NA
Oaxaca,Villa Tejupam De La Union,resolved,exact_same_state,Oaxaca,Villa Tejupam De La Union,1,Oaxaca,NA
Oaxaca,Yaxe,resolved,exact_same_state,Oaxaca,Yaxe,1,Oaxaca,NA
Oaxaca,Yogana,resolved,exact_same_state,Oaxaca,Yogana,1,Oaxaca,NA
Oaxaca,Yutanduchi De Guerrero,resolved,exact_same_state,Oaxaca,Yutanduchi De Guerrero,1,Oaxaca,NA
Oaxaca,Zapotitlan Lagunas,resolved,exact_same_state,Oaxaca,Zapotitlan Lagunas,1,Oaxaca,NA
Oaxaca,Zapotitlan Palmas,resolved,exact_same_state,Oaxaca,Zapotitlan Palmas,1,Oaxaca,NA
Oaxaca,Zimatlan De Alvarez,resolved,exact_same_state,Oaxaca,Zimatlan De Alvarez,1,Oaxaca,NA
Puebla,Acajete,resolved,exact_same_state,Puebla,Acajete,2,Puebla | Veracruz De Ignacio De La Llave,NA
Puebla,Acateno,resolved,exact_same_state,Puebla,Acateno,1,Puebla,NA
Puebla,Acatlan,resolved,exact_same_state,Puebla,Acatlan,3,Hidalgo | Puebla | Veracruz De Ignacio De La Llave,NA
Puebla,Acatzingo,resolved,exact_same_state,Puebla,Acatzingo,1,Puebla,NA
Puebla,Acteopan,resolved,exact_same_state,Puebla,Acteopan,1,Puebla,NA
Puebla,Ahuacatlan,resolved,exact_same_state,Puebla,Ahuacatlan,2,Nayarit | Puebla,NA
Puebla,Ahuatlan,resolved,exact_same_state,Puebla,Ahuatlan,1,Puebla,NA
Puebla,Ahuazotepec,resolved,exact_same_state,Puebla,Ahuazotepec,1,Puebla,NA
Puebla,Ahuehuetitla,resolved,exact_same_state,Puebla,Ahuehuetitla,1,Puebla,NA
Puebla,Ajalpan,resolved,exact_same_state,Puebla,Ajalpan,1,Puebla,NA
Puebla,Albino Zertuche,resolved,exact_same_state,Puebla,Albino Zertuche,1,Puebla,NA
Puebla,Aljojuca,resolved,exact_same_state,Puebla,Aljojuca,1,Puebla,NA
Puebla,Altepexi,resolved,exact_same_state,Puebla,Altepexi,1,Puebla,NA
Puebla,Amixtlan,resolved,exact_same_state,Puebla,Amixtlan,1,Puebla,NA
Puebla,Amozoc,resolved,exact_same_state,Puebla,Amozoc,1,Puebla,NA
Puebla,Aquixtla,resolved,exact_same_state,Puebla,Aquixtla,1,Puebla,NA
Puebla,Atempan,resolved,exact_same_state,Puebla,Atempan,1,Puebla,NA
Puebla,Atexcal,resolved,exact_same_state,Puebla,Atexcal,1,Puebla,NA
Puebla,Atlequizayan,resolved,exact_same_state,Puebla,Atlequizayan,1,Puebla,NA
Puebla,Atlixco,resolved,exact_same_state,Puebla,Atlixco,1,Puebla,NA
Puebla,Atoyatempan,resolved,exact_same_state,Puebla,Atoyatempan,1,Puebla,NA
Puebla,Atzala,resolved,exact_same_state,Puebla,Atzala,1,Puebla,NA
Puebla,Atzitzihuacan,resolved,exact_same_state,Puebla,Atzitzihuacan,1,Puebla,NA
Puebla,Atzitzintla,resolved,exact_same_state,Puebla,Atzitzintla,1,Puebla,NA
Puebla,Axutla,resolved,exact_same_state,Puebla,Axutla,1,Puebla,NA
Puebla,Ayotoxco De Guerrero,resolved,exact_same_state,Puebla,Ayotoxco De Guerrero,1,Puebla,NA
Puebla,Calpan,resolved,exact_same_state,Puebla,Calpan,1,Puebla,NA
Puebla,Caltepec,resolved,exact_same_state,Puebla,Caltepec,1,Puebla,NA
Puebla,Camocuautla,resolved,exact_same_state,Puebla,Camocuautla,1,Puebla,NA
Puebla,Canada Morelos,resolved,exact_same_state,Puebla,Canada Morelos,1,Puebla,NA
Puebla,Caxhuacan,resolved,exact_same_state,Puebla,Caxhuacan,1,Puebla,NA
Puebla,Chalchicomula De Sesma,resolved,exact_same_state,Puebla,Chalchicomula De Sesma,1,Puebla,NA
Puebla,Chapulco,resolved,exact_same_state,Puebla,Chapulco,1,Puebla,NA
Puebla,Chiautla,resolved,exact_same_state,Puebla,Chiautla,2,Estado De Mexico | Puebla,NA
Puebla,Chiautzingo,resolved,exact_same_state,Puebla,Chiautzingo,1,Puebla,NA
Puebla,Chichiquila,resolved,exact_same_state,Puebla,Chichiquila,1,Puebla,NA
Puebla,Chiconcuautla,resolved,exact_same_state,Puebla,Chiconcuautla,1,Puebla,NA
Puebla,Chietla,resolved,exact_same_state,Puebla,Chietla,1,Puebla,NA
Puebla,Chigmecatitlan,resolved,exact_same_state,Puebla,Chigmecatitlan,1,Puebla,NA
Puebla,Chignahuapan,resolved,exact_same_state,Puebla,Chignahuapan,1,Puebla,NA
Puebla,Chignautla,resolved,exact_same_state,Puebla,Chignautla,1,Puebla,NA
Puebla,Chila,resolved,exact_same_state,Puebla,Chila,1,Puebla,NA
Puebla,Chila De La Sal,resolved,exact_same_state,Puebla,Chila De La Sal,1,Puebla,NA
Puebla,Chilchotla,resolved,exact_same_state,Puebla,Chilchotla,1,Puebla,NA
Puebla,Chinantla,resolved,exact_same_state,Puebla,Chinantla,1,Puebla,NA
Puebla,Coatepec,resolved,exact_same_state,Puebla,Coatepec,2,Puebla | Veracruz De Ignacio De La Llave,NA
Puebla,Coatzingo,resolved,exact_same_state,Puebla,Coatzingo,1,Puebla,NA
Puebla,Cohetzala,resolved,exact_same_state,Puebla,Cohetzala,1,Puebla,NA
Puebla,Cohuecan,resolved,exact_same_state,Puebla,Cohuecan,1,Puebla,NA
Puebla,Coronango,resolved,exact_same_state,Puebla,Coronango,1,Puebla,NA
Puebla,Coxcatlan,resolved,exact_same_state,Puebla,Coxcatlan,2,Puebla | San Luis Potosi,NA
Puebla,Coyomeapan,resolved,exact_same_state,Puebla,Coyomeapan,1,Puebla,NA
Puebla,Coyotepec,resolved,exact_same_state,Puebla,Coyotepec,2,Estado De Mexico | Puebla,NA
Puebla,Cuapiaxtla De Madero,resolved,exact_same_state,Puebla,Cuapiaxtla De Madero,1,Puebla,NA
Puebla,Cuautempan,resolved,exact_same_state,Puebla,Cuautempan,1,Puebla,NA
Puebla,Cuautinchan,resolved,exact_same_state,Puebla,Cuautinchan,1,Puebla,NA
Puebla,Cuautlancingo,resolved,exact_same_state,Puebla,Cuautlancingo,1,Puebla,NA
Puebla,Cuayuca De Andrade,resolved,exact_same_state,Puebla,Cuayuca De Andrade,1,Puebla,NA
Puebla,Cuetzalan Del Progreso,resolved,exact_same_state,Puebla,Cuetzalan Del Progreso,1,Puebla,NA
Puebla,Cuyoaco,resolved,exact_same_state,Puebla,Cuyoaco,1,Puebla,NA
Puebla,Domingo Arenas,resolved,exact_same_state,Puebla,Domingo Arenas,1,Puebla,NA
Puebla,Eloxochitlan,resolved,exact_same_state,Puebla,Eloxochitlan,2,Hidalgo | Puebla,NA
Puebla,Epatlan,resolved,exact_same_state,Puebla,Epatlan,1,Puebla,NA
Puebla,Esperanza,resolved,exact_same_state,Puebla,Esperanza,1,Puebla,NA
Puebla,Francisco Z. Mena,resolved,exact_same_state,Puebla,Francisco Z. Mena,1,Puebla,NA
Puebla,General Felipe Angeles,resolved,exact_same_state,Puebla,General Felipe Angeles,1,Puebla,NA
Puebla,Guadalupe,resolved,exact_same_state,Puebla,Guadalupe,4,Chihuahua | Nuevo Leon | Puebla | Zacatecas,NA
Puebla,Guadalupe Victoria,resolved,exact_same_state,Puebla,Guadalupe Victoria,2,Durango | Puebla,NA
Puebla,Hermenegildo Galeana,resolved,exact_same_state,Puebla,Hermenegildo Galeana,1,Puebla,NA
Puebla,Honey,resolved,exact_same_state,Puebla,Honey,1,Puebla,NA
Puebla,Huaquechula,resolved,exact_same_state,Puebla,Huaquechula,1,Puebla,NA
Puebla,Huatlatlauca,resolved,exact_same_state,Puebla,Huatlatlauca,1,Puebla,NA
Puebla,Huauchinango,resolved,exact_same_state,Puebla,Huauchinango,1,Puebla,NA
Puebla,Huehuetla,resolved,exact_same_state,Puebla,Huehuetla,2,Hidalgo | Puebla,NA
Puebla,Huehuetlan El Chico,resolved,exact_same_state,Puebla,Huehuetlan El Chico,1,Puebla,NA
Puebla,Huehuetlan El Grande,resolved,exact_same_state,Puebla,Huehuetlan El Grande,1,Puebla,NA
Puebla,Huejotzingo,resolved,exact_same_state,Puebla,Huejotzingo,1,Puebla,NA
Puebla,Hueyapan,resolved,exact_same_state,Puebla,Hueyapan,1,Puebla,NA
Puebla,Hueytamalco,resolved,exact_same_state,Puebla,Hueytamalco,1,Puebla,NA
Puebla,Hueytlalpan,resolved,exact_same_state,Puebla,Hueytlalpan,1,Puebla,NA
Puebla,Huitzilan De Serdan,resolved,exact_same_state,Puebla,Huitzilan De Serdan,1,Puebla,NA
Puebla,Huitziltepec,resolved,exact_same_state,Puebla,Huitziltepec,1,Puebla,NA
Puebla,Ixcamilpa De Guerrero,resolved,exact_same_state,Puebla,Ixcamilpa De Guerrero,1,Puebla,NA
Puebla,Ixcaquixtla,resolved,exact_same_state,Puebla,Ixcaquixtla,1,Puebla,NA
Puebla,Ixtacamaxtitlan,resolved,exact_same_state,Puebla,Ixtacamaxtitlan,1,Puebla,NA
Puebla,Ixtepec,resolved,exact_same_state,Puebla,Ixtepec,1,Puebla,NA
Puebla,Izucar De Matamoros,resolved,exact_same_state,Puebla,Izucar De Matamoros,1,Puebla,NA
Puebla,Jalpan,resolved,exact_same_state,Puebla,Jalpan,1,Puebla,NA
Puebla,Jolalpan,resolved,exact_same_state,Puebla,Jolalpan,1,Puebla,NA
Puebla,Jonotla,resolved,exact_same_state,Puebla,Jonotla,1,Puebla,NA
Puebla,Jopala,resolved,exact_same_state,Puebla,Jopala,1,Puebla,NA
Puebla,Juan C. Bonilla,resolved,exact_same_state,Puebla,Juan C. Bonilla,1,Puebla,NA
Puebla,Juan Galindo,resolved,exact_same_state,Puebla,Juan Galindo,1,Puebla,NA
Puebla,Juan N. Mendez,resolved,exact_same_state,Puebla,Juan N. Mendez,1,Puebla,NA
Puebla,La Magdalena Tlatlauquitepec,resolved,exact_same_state,Puebla,La Magdalena Tlatlauquitepec,1,Puebla,NA
Puebla,Lafragua,resolved,exact_same_state,Puebla,Lafragua,1,Puebla,NA
Puebla,Libres,resolved,exact_same_state,Puebla,Libres,1,Puebla,NA
Puebla,Los Reyes De Juarez,resolved,exact_same_state,Puebla,Los Reyes De Juarez,1,Puebla,NA
Puebla,Mazapiltepec De Juarez,resolved,exact_same_state,Puebla,Mazapiltepec De Juarez,1,Puebla,NA
Puebla,Mixtla,resolved,exact_same_state,Puebla,Mixtla,1,Puebla,NA
Puebla,Molcaxac,resolved,exact_same_state,Puebla,Molcaxac,1,Puebla,NA
Puebla,Naupan,resolved,exact_same_state,Puebla,Naupan,1,Puebla,NA
Puebla,Nauzontla,resolved,exact_same_state,Puebla,Nauzontla,1,Puebla,NA
Puebla,Nealtican,resolved,exact_same_state,Puebla,Nealtican,1,Puebla,NA
Puebla,Nicolas Bravo,resolved,exact_same_state,Puebla,Nicolas Bravo,1,Puebla,NA
Puebla,Nopalucan,resolved,exact_same_state,Puebla,Nopalucan,1,Puebla,NA
Puebla,Ocotepec,resolved,exact_same_state,Puebla,Ocotepec,2,Chiapas | Puebla,NA
Puebla,Ocoyucan,resolved,exact_same_state,Puebla,Ocoyucan,1,Puebla,NA
Puebla,Olintla,resolved,exact_same_state,Puebla,Olintla,1,Puebla,NA
Puebla,Oriental,resolved,exact_same_state,Puebla,Oriental,1,Puebla,NA
Puebla,Pahuatlan,resolved,exact_same_state,Puebla,Pahuatlan,1,Puebla,NA
Puebla,Palmar De Bravo,resolved,exact_same_state,Puebla,Palmar De Bravo,1,Puebla,NA
Puebla,Pantepec,resolved,exact_same_state,Puebla,Pantepec,2,Chiapas | Puebla,NA
Puebla,Petlalcingo,resolved,exact_same_state,Puebla,Petlalcingo,1,Puebla,NA
Puebla,Piaxtla,resolved,exact_same_state,Puebla,Piaxtla,1,Puebla,NA
Puebla,Puebla,resolved,exact_same_state,Puebla,Puebla,1,Puebla,NA
Puebla,Quecholac,resolved,exact_same_state,Puebla,Quecholac,1,Puebla,NA
Puebla,Quimixtlan,resolved,exact_same_state,Puebla,Quimixtlan,1,Puebla,NA
Puebla,Rafael Lara Grajales,resolved,exact_same_state,Puebla,Rafael Lara Grajales,1,Puebla,NA
Puebla,San Andres Cholula,resolved,exact_same_state,Puebla,San Andres Cholula,1,Puebla,NA
Puebla,San Antonio Canada,resolved,exact_same_state,Puebla,San Antonio Canada,1,Puebla,NA
Puebla,San Diego La Mesa Tochimiltzingo,resolved,exact_same_state,Puebla,San Diego La Mesa Tochimiltzingo,1,Puebla,NA
Puebla,San Felipe Teotlalcingo,resolved,exact_same_state,Puebla,San Felipe Teotlalcingo,1,Puebla,NA
Puebla,San Felipe Tepatlan,resolved,exact_same_state,Puebla,San Felipe Tepatlan,1,Puebla,NA
Puebla,San Gabriel Chilac,resolved,exact_same_state,Puebla,San Gabriel Chilac,1,Puebla,NA
Puebla,San Gregorio Atzompa,resolved,exact_same_state,Puebla,San Gregorio Atzompa,1,Puebla,NA
Puebla,San Jeronimo Tecuanipan,resolved,exact_same_state,Puebla,San Jeronimo Tecuanipan,1,Puebla,NA
Puebla,San Jeronimo Xayacatlan,resolved,exact_same_state,Puebla,San Jeronimo Xayacatlan,1,Puebla,NA
Puebla,San Jose Chiapa,resolved,exact_same_state,Puebla,San Jose Chiapa,1,Puebla,NA
Puebla,San Jose Miahuatlan,resolved,exact_same_state,Puebla,San Jose Miahuatlan,1,Puebla,NA
Puebla,San Juan Atenco,resolved,exact_same_state,Puebla,San Juan Atenco,1,Puebla,NA
Puebla,San Juan Atzompa,resolved,exact_same_state,Puebla,San Juan Atzompa,1,Puebla,NA
Puebla,San Martin Texmelucan,resolved,exact_same_state,Puebla,San Martin Texmelucan,1,Puebla,NA
Puebla,San Martin Totoltepec,resolved,exact_same_state,Puebla,San Martin Totoltepec,1,Puebla,NA
Puebla,San Matias Tlalancaleca,resolved,exact_same_state,Puebla,San Matias Tlalancaleca,1,Puebla,NA
Puebla,San Miguel Ixitlan,resolved,exact_same_state,Puebla,San Miguel Ixitlan,1,Puebla,NA
Puebla,San Miguel Xoxtla,resolved,exact_same_state,Puebla,San Miguel Xoxtla,1,Puebla,NA
Puebla,San Nicolas Buenos Aires,resolved,exact_same_state,Puebla,San Nicolas Buenos Aires,1,Puebla,NA
Puebla,San Nicolas De Los Ranchos,resolved,exact_same_state,Puebla,San Nicolas De Los Ranchos,1,Puebla,NA
Puebla,San Pablo Anicano,resolved,exact_same_state,Puebla,San Pablo Anicano,1,Puebla,NA
Puebla,San Pedro Cholula,resolved,exact_same_state,Puebla,San Pedro Cholula,1,Puebla,NA
Puebla,San Pedro Yeloixtlahuaca,resolved,exact_same_state,Puebla,San Pedro Yeloixtlahuaca,1,Puebla,NA
Puebla,San Salvador El Seco,resolved,exact_same_state,Puebla,San Salvador El Seco,1,Puebla,NA
Puebla,San Salvador El Verde,resolved,exact_same_state,Puebla,San Salvador El Verde,1,Puebla,NA
Puebla,San Salvador Huixcolotla,resolved,exact_same_state,Puebla,San Salvador Huixcolotla,1,Puebla,NA
Puebla,San Sebastian Tlacotepec,resolved,exact_same_state,Puebla,San Sebastian Tlacotepec,1,Puebla,NA
Puebla,Santa Catarina Tlaltempan,resolved,exact_same_state,Puebla,Santa Catarina Tlaltempan,1,Puebla,NA
Puebla,Santa Ines Ahuatempan,resolved,exact_same_state,Puebla,Santa Ines Ahuatempan,1,Puebla,NA
Puebla,Santa Isabel Cholula,resolved,exact_same_state,Puebla,Santa Isabel Cholula,1,Puebla,NA
Puebla,Santiago Miahuatlan,resolved,exact_same_state,Puebla,Santiago Miahuatlan,1,Puebla,NA
Puebla,Santo Tomas Hueyotlipan,resolved,exact_same_state,Puebla,Santo Tomas Hueyotlipan,1,Puebla,NA
Puebla,Soltepec,resolved,exact_same_state,Puebla,Soltepec,1,Puebla,NA
Puebla,Tecali De Herrera,resolved,exact_same_state,Puebla,Tecali De Herrera,1,Puebla,NA
Puebla,Tecamachalco,resolved,exact_same_state,Puebla,Tecamachalco,1,Puebla,NA
Puebla,Tecomatlan,resolved,exact_same_state,Puebla,Tecomatlan,1,Puebla,NA
Puebla,Tehuacan,resolved,exact_same_state,Puebla,Tehuacan,1,Puebla,NA
Puebla,Tehuitzingo,resolved,exact_same_state,Puebla,Tehuitzingo,1,Puebla,NA
Puebla,Tenampulco,resolved,exact_same_state,Puebla,Tenampulco,1,Puebla,NA
Puebla,Teopantlan,resolved,exact_same_state,Puebla,Teopantlan,1,Puebla,NA
Puebla,Teotlalco,resolved,exact_same_state,Puebla,Teotlalco,1,Puebla,NA
Puebla,Tepanco De Lopez,resolved,exact_same_state,Puebla,Tepanco De Lopez,1,Puebla,NA
Puebla,Tepango De Rodriguez,resolved,exact_same_state,Puebla,Tepango De Rodriguez,1,Puebla,NA
Puebla,Tepatlaxco De Hidalgo,resolved,exact_same_state,Puebla,Tepatlaxco De Hidalgo,1,Puebla,NA
Puebla,Tepeaca,resolved,exact_same_state,Puebla,Tepeaca,1,Puebla,NA
Puebla,Tepemaxalco,resolved,exact_same_state,Puebla,Tepemaxalco,1,Puebla,NA
Puebla,Tepeojuma,resolved,exact_same_state,Puebla,Tepeojuma,1,Puebla,NA
Puebla,Tepetzintla,resolved,exact_same_state,Puebla,Tepetzintla,2,Puebla | Veracruz De Ignacio De La Llave,NA
Puebla,Tepexco,resolved,exact_same_state,Puebla,Tepexco,1,Puebla,NA
Puebla,Tepexi De Rodriguez,resolved,exact_same_state,Puebla,Tepexi De Rodriguez,1,Puebla,NA
Puebla,Tepeyahualco,resolved,exact_same_state,Puebla,Tepeyahualco,1,Puebla,NA
Puebla,Tepeyahualco De Cuauhtemoc,resolved,exact_same_state,Puebla,Tepeyahualco De Cuauhtemoc,1,Puebla,NA
Puebla,Tetela De Ocampo,resolved,exact_same_state,Puebla,Tetela De Ocampo,1,Puebla,NA
Puebla,Teteles De Avila Castillo,resolved,exact_same_state,Puebla,Teteles De Avila Castillo,1,Puebla,NA
Puebla,Teziutlan,resolved,exact_same_state,Puebla,Teziutlan,1,Puebla,NA
Puebla,Tianguismanalco,resolved,exact_same_state,Puebla,Tianguismanalco,1,Puebla,NA
Puebla,Tilapa,resolved,exact_same_state,Puebla,Tilapa,1,Puebla,NA
Puebla,Tlachichuca,resolved,exact_same_state,Puebla,Tlachichuca,1,Puebla,NA
Puebla,Tlacotepec De Benito Juarez,resolved,exact_same_state,Puebla,Tlacotepec De Benito Juarez,1,Puebla,NA
Puebla,Tlacuilotepec,resolved,exact_same_state,Puebla,Tlacuilotepec,1,Puebla,NA
Puebla,Tlahuapan,resolved,exact_same_state,Puebla,Tlahuapan,1,Puebla,NA
Puebla,Tlaltenango,resolved,exact_same_state,Puebla,Tlaltenango,1,Puebla,NA
Puebla,Tlanepantla,resolved,exact_same_state,Puebla,Tlanepantla,1,Puebla,NA
Puebla,Tlaola,resolved,exact_same_state,Puebla,Tlaola,1,Puebla,NA
Puebla,Tlapacoya,resolved,exact_same_state,Puebla,Tlapacoya,1,Puebla,NA
Puebla,Tlapanala,resolved,exact_same_state,Puebla,Tlapanala,1,Puebla,NA
Puebla,Tlatlauquitepec,resolved,exact_same_state,Puebla,Tlatlauquitepec,1,Puebla,NA
Puebla,Tlaxco,resolved,exact_same_state,Puebla,Tlaxco,2,Puebla | Tlaxcala,NA
Puebla,Tochimilco,resolved,exact_same_state,Puebla,Tochimilco,1,Puebla,NA
Puebla,Tochtepec,resolved,exact_same_state,Puebla,Tochtepec,1,Puebla,NA
Puebla,Totoltepec De Guerrero,resolved,exact_same_state,Puebla,Totoltepec De Guerrero,1,Puebla,NA
Puebla,Tulcingo,resolved,exact_same_state,Puebla,Tulcingo,1,Puebla,NA
Puebla,Tuzamapan De Galeana,resolved,exact_same_state,Puebla,Tuzamapan De Galeana,1,Puebla,NA
Puebla,Tzicatlacoyan,resolved,exact_same_state,Puebla,Tzicatlacoyan,1,Puebla,NA
Puebla,Venustiano Carranza,resolved,exact_same_state,Puebla,Venustiano Carranza,4,Chiapas | Ciudad De Mexico | Michoacan De Ocampo | Puebla,NA
Puebla,Vicente Guerrero,resolved,exact_same_state,Puebla,Vicente Guerrero,2,Durango | Puebla,NA
Puebla,Xayacatlan De Bravo,resolved,exact_same_state,Puebla,Xayacatlan De Bravo,1,Puebla,NA
Puebla,Xicotepec,resolved,exact_same_state,Puebla,Xicotepec,1,Puebla,NA
Puebla,Xicotlan,resolved,exact_same_state,Puebla,Xicotlan,1,Puebla,NA
Puebla,Xiutetelco,resolved,exact_same_state,Puebla,Xiutetelco,1,Puebla,NA
Puebla,Xochiapulco,resolved,exact_same_state,Puebla,Xochiapulco,1,Puebla,NA
Puebla,Xochiltepec,resolved,exact_same_state,Puebla,Xochiltepec,1,Puebla,NA
Puebla,Xochitlan De Vicente Suarez,resolved,exact_same_state,Puebla,Xochitlan De Vicente Suarez,1,Puebla,NA
Puebla,Xochitlan Todos Santos,resolved,exact_same_state,Puebla,Xochitlan Todos Santos,1,Puebla,NA
Puebla,Yaonahuac,resolved,exact_same_state,Puebla,Yaonahuac,1,Puebla,NA
Puebla,Yehualtepec,resolved,exact_same_state,Puebla,Yehualtepec,1,Puebla,NA
Puebla,Zacapala,resolved,exact_same_state,Puebla,Zacapala,1,Puebla,NA
Puebla,Zacapoaxtla,resolved,exact_same_state,Puebla,Zacapoaxtla,1,Puebla,NA
Puebla,Zacatlan,resolved,exact_same_state,Puebla,Zacatlan,1,Puebla,NA
Puebla,Zapotitlan,resolved,exact_same_state,Puebla,Zapotitlan,1,Puebla,NA
Puebla,Zapotitlan De Mendez,resolved,exact_same_state,Puebla,Zapotitlan De Mendez,1,Puebla,NA
Puebla,Zaragoza,resolved,exact_same_state,Puebla,Zaragoza,4,Coahuila De Zaragoza | Puebla | San Luis Potosi | Veracruz De Ignacio De La Llave,NA
Puebla,Zautla,resolved,exact_same_state,Puebla,Zautla,1,Puebla,NA
Puebla,Zihuateutla,resolved,exact_same_state,Puebla,Zihuateutla,1,Puebla,NA
Puebla,Zinacatepec,resolved,exact_same_state,Puebla,Zinacatepec,1,Puebla,NA
Puebla,Zongozotla,resolved,exact_same_state,Puebla,Zongozotla,1,Puebla,NA
Puebla,Zoquiapan,resolved,exact_same_state,Puebla,Zoquiapan,1,Puebla,NA
Puebla,Zoquitlan,resolved,exact_same_state,Puebla,Zoquitlan,1,Puebla,NA
Queretaro,Amealco De Bonfil,resolved,exact_same_state,Queretaro,Amealco De Bonfil,1,Queretaro,NA
Queretaro,Arroyo Seco,resolved,exact_same_state,Queretaro,Arroyo Seco,1,Queretaro,NA
Queretaro,Cadereyta De Montes,resolved,exact_same_state,Queretaro,Cadereyta De Montes,1,Queretaro,NA
Queretaro,Colon,resolved,exact_same_state,Queretaro,Colon,1,Queretaro,NA
Queretaro,Corregidora,resolved,exact_same_state,Queretaro,Corregidora,1,Queretaro,NA
Queretaro,El Marques,resolved,exact_same_state,Queretaro,El Marques,1,Queretaro,NA
Queretaro,Ezequiel Montes,resolved,exact_same_state,Queretaro,Ezequiel Montes,1,Queretaro,NA
Queretaro,Huimilpan,resolved,exact_same_state,Queretaro,Huimilpan,1,Queretaro,NA
Queretaro,Jalpan De Serra,resolved,exact_same_state,Queretaro,Jalpan De Serra,1,Queretaro,NA
Queretaro,Landa De Matamoros,resolved,exact_same_state,Queretaro,Landa De Matamoros,1,Queretaro,NA
Queretaro,Pedro Escobedo,resolved,exact_same_state,Queretaro,Pedro Escobedo,1,Queretaro,NA
Queretaro,Penamiller,resolved,exact_same_state,Queretaro,Penamiller,1,Queretaro,NA
Queretaro,Pinal De Amoles,resolved,exact_same_state,Queretaro,Pinal De Amoles,1,Queretaro,NA
Queretaro,Queretaro,resolved,exact_same_state,Queretaro,Queretaro,1,Queretaro,NA
