date,year,quarter,mx_state,mx_muni,mx_state_norm,mx_muni_norm,remit_musd
2019-07-01,2019,3,Guanajuato,Salvatierra,guanajuato,salvatierra,30.041503
2019-10-01,2019,4,Guanajuato,Salvatierra,guanajuato,salvatierra,29.844604
2020-01-01,2020,1,Guanajuato,Salvatierra,guanajuato,salvatierra,28.974626
2020-04-01,2020,2,Guanajuato,Salvatierra,guanajuato,salvatierra,29.339821
2020-07-01,2020,3,Guanajuato,Salvatierra,guanajuato,salvatierra,26.19722
2020-10-01,2020,4,Guanajuato,Salvatierra,guanajuato,salvatierra,29.009740999999998
2021-01-01,2021,1,Guanajuato,Salvatierra,guanajuato,salvatierra,27.821511
2021-04-01,2021,2,Guanajuato,Salvatierra,guanajuato,salvatierra,35.153454
2021-07-01,2021,3,Guanajuato,Salvatierra,guanajuato,salvatierra,36.363573
2021-10-01,2021,4,Guanajuato,Salvatierra,guanajuato,salvatierra,40.42586
2022-01-01,2022,1,Guanajuato,Salvatierra,guanajuato,salvatierra,31.13319
2022-04-01,2022,2,Guanajuato,Salvatierra,guanajuato,salvatierra,37.900956
2022-07-01,2022,3,Guanajuato,Salvatierra,guanajuato,salvatierra,38.942286
2022-10-01,2022,4,Guanajuato,Salvatierra,guanajuato,salvatierra,38.802478
2023-01-01,2023,1,Guanajuato,Salvatierra,guanajuato,salvatierra,33.218796
2023-04-01,2023,2,Guanajuato,Salvatierra,guanajuato,salvatierra,39.47449
2023-07-01,2023,3,Guanajuato,Salvatierra,guanajuato,salvatierra,39.42342
2023-10-01,2023,4,Guanajuato,Salvatierra,guanajuato,salvatierra,36.528088
2024-01-01,2024,1,Guanajuato,Salvatierra,guanajuato,salvatierra,28.483794
2024-04-01,2024,2,Guanajuato,Salvatierra,guanajuato,salvatierra,36.333009
2024-07-01,2024,3,Guanajuato,Salvatierra,guanajuato,salvatierra,37.5996
2024-10-01,2024,4,Guanajuato,Salvatierra,guanajuato,salvatierra,38.441584
2025-01-01,2025,1,Guanajuato,Salvatierra,guanajuato,salvatierra,30.260141
2025-04-01,2025,2,Guanajuato,Salvatierra,guanajuato,salvatierra,35.009396
2025-07-01,2025,3,Guanajuato,Salvatierra,guanajuato,salvatierra,40.382843
2013-01-01,2013,1,Guanajuato,San Diego de la Unión,guanajuato,san diego de la union,3.542234
2013-04-01,2013,2,Guanajuato,San Diego de la Unión,guanajuato,san diego de la union,4.502121
2013-07-01,2013,3,Guanajuato,San Diego de la Unión,guanajuato,san diego de la union,3.662405
2013-10-01,2013,4,Guanajuato,San Diego de la Unión,guanajuato,san diego de la union,2.85663
2014-01-01,2014,1,Guanajuato,San Diego de la Unión,guanajuato,san diego de la union,3.573383
2014-04-01,2014,2,Guanajuato,San Diego de la Unión,guanajuato,san diego de la union,5.09826
2014-07-01,2014,3,Guanajuato,San Diego de la Unión,guanajuato,san diego de la union,4.90918
2014-10-01,2014,4,Guanajuato,San Diego de la Unión,guanajuato,san diego de la union,4.455442
2015-01-01,2015,1,Guanajuato,San Diego de la Unión,guanajuato,san diego de la union,4.584675
2015-04-01,2015,2,Guanajuato,San Diego de la Unión,guanajuato,san diego de la union,5.053353
2015-07-01,2015,3,Guanajuato,San Diego de la Unión,guanajuato,san diego de la union,5.495838
2015-10-01,2015,4,Guanajuato,San Diego de la Unión,guanajuato,san diego de la union,5.241083
2016-01-01,2016,1,Guanajuato,San Diego de la Unión,guanajuato,san diego de la union,5.101172
2016-04-01,2016,2,Guanajuato,San Diego de la Unión,guanajuato,san diego de la union,5.839222
2016-07-01,2016,3,Guanajuato,San Diego de la Unión,guanajuato,san diego de la union,5.928981
2016-10-01,2016,4,Guanajuato,San Diego de la Unión,guanajuato,san diego de la union,5.867269
2017-01-01,2017,1,Guanajuato,San Diego de la Unión,guanajuato,san diego de la union,5.979696
2017-04-01,2017,2,Guanajuato,San Diego de la Unión,guanajuato,san diego de la union,7.019103
2017-07-01,2017,3,Guanajuato,San Diego de la Unión,guanajuato,san diego de la union,7.101369
2017-10-01,2017,4,Guanajuato,San Diego de la Unión,guanajuato,san diego de la union,7.251165
2018-01-01,2018,1,Guanajuato,San Diego de la Unión,guanajuato,san diego de la union,6.245667
2018-04-01,2018,2,Guanajuato,San Diego de la Unión,guanajuato,san diego de la union,8.487733
2018-07-01,2018,3,Guanajuato,San Diego de la Unión,guanajuato,san diego de la union,7.86945
2018-10-01,2018,4,Guanajuato,San Diego de la Unión,guanajuato,san diego de la union,7.698593
2019-01-01,2019,1,Guanajuato,San Diego de la Unión,guanajuato,san diego de la union,6.652074
2019-04-01,2019,2,Guanajuato,San Diego de la Unión,guanajuato,san diego de la union,8.466573
2019-07-01,2019,3,Guanajuato,San Diego de la Unión,guanajuato,san diego de la union,8.255824
2019-10-01,2019,4,Guanajuato,San Diego de la Unión,guanajuato,san diego de la union,7.57985
2020-01-01,2020,1,Guanajuato,San Diego de la Unión,guanajuato,san diego de la union,7.255212
2020-04-01,2020,2,Guanajuato,San Diego de la Unión,guanajuato,san diego de la union,8.314157
2020-07-01,2020,3,Guanajuato,San Diego de la Unión,guanajuato,san diego de la union,6.873873
2020-10-01,2020,4,Guanajuato,San Diego de la Unión,guanajuato,san diego de la union,8.314789
2021-01-01,2021,1,Guanajuato,San Diego de la Unión,guanajuato,san diego de la union,7.921334
2021-04-01,2021,2,Guanajuato,San Diego de la Unión,guanajuato,san diego de la union,10.502666
2021-07-01,2021,3,Guanajuato,San Diego de la Unión,guanajuato,san diego de la union,10.922326
2021-10-01,2021,4,Guanajuato,San Diego de la Unión,guanajuato,san diego de la union,11.584208
2022-01-01,2022,1,Guanajuato,San Diego de la Unión,guanajuato,san diego de la union,9.935553
2022-04-01,2022,2,Guanajuato,San Diego de la Unión,guanajuato,san diego de la union,12.759655
2022-07-01,2022,3,Guanajuato,San Diego de la Unión,guanajuato,san diego de la union,11.761284
2022-10-01,2022,4,Guanajuato,San Diego de la Unión,guanajuato,san diego de la union,11.179604
2023-01-01,2023,1,Guanajuato,San Diego de la Unión,guanajuato,san diego de la union,10.193157
2023-04-01,2023,2,Guanajuato,San Diego de la Unión,guanajuato,san diego de la union,12.253869
2023-07-01,2023,3,Guanajuato,San Diego de la Unión,guanajuato,san diego de la union,11.317706
2023-10-01,2023,4,Guanajuato,San Diego de la Unión,guanajuato,san diego de la union,10.604372
2024-01-01,2024,1,Guanajuato,San Diego de la Unión,guanajuato,san diego de la union,8.142108
2024-04-01,2024,2,Guanajuato,San Diego de la Unión,guanajuato,san diego de la union,10.120756
2024-07-01,2024,3,Guanajuato,San Diego de la Unión,guanajuato,san diego de la union,10.551331
2024-10-01,2024,4,Guanajuato,San Diego de la Unión,guanajuato,san diego de la union,10.783684
2025-01-01,2025,1,Guanajuato,San Diego de la Unión,guanajuato,san diego de la union,8.507816
2025-04-01,2025,2,Guanajuato,San Diego de la Unión,guanajuato,san diego de la union,10.61172
2025-07-01,2025,3,Guanajuato,San Diego de la Unión,guanajuato,san diego de la union,11.543305
2013-01-01,2013,1,Guanajuato,San Felipe,guanajuato,san felipe,13.186613
2013-04-01,2013,2,Guanajuato,San Felipe,guanajuato,san felipe,17.628411
2013-07-01,2013,3,Guanajuato,San Felipe,guanajuato,san felipe,15.951464
2013-10-01,2013,4,Guanajuato,San Felipe,guanajuato,san felipe,15.356156
2014-01-01,2014,1,Guanajuato,San Felipe,guanajuato,san felipe,15.62016
2014-04-01,2014,2,Guanajuato,San Felipe,guanajuato,san felipe,18.717807
2014-07-01,2014,3,Guanajuato,San Felipe,guanajuato,san felipe,18.052598
2014-10-01,2014,4,Guanajuato,San Felipe,guanajuato,san felipe,16.228161
2015-01-01,2015,1,Guanajuato,San Felipe,guanajuato,san felipe,15.58915
2015-04-01,2015,2,Guanajuato,San Felipe,guanajuato,san felipe,17.839268
2015-07-01,2015,3,Guanajuato,San Felipe,guanajuato,san felipe,20.587391
2015-10-01,2015,4,Guanajuato,San Felipe,guanajuato,san felipe,18.474135
2016-01-01,2016,1,Guanajuato,San Felipe,guanajuato,san felipe,17.954671
2016-04-01,2016,2,Guanajuato,San Felipe,guanajuato,san felipe,22.004482
2016-07-01,2016,3,Guanajuato,San Felipe,guanajuato,san felipe,21.601257
2016-10-01,2016,4,Guanajuato,San Felipe,guanajuato,san felipe,19.941952
2017-01-01,2017,1,Guanajuato,San Felipe,guanajuato,san felipe,19.754185
2017-04-01,2017,2,Guanajuato,San Felipe,guanajuato,san felipe,22.535877
2017-07-01,2017,3,Guanajuato,San Felipe,guanajuato,san felipe,22.739337
2017-10-01,2017,4,Guanajuato,San Felipe,guanajuato,san felipe,23.435969
2018-01-01,2018,1,Guanajuato,San Felipe,guanajuato,san felipe,20.128356
2018-04-01,2018,2,Guanajuato,San Felipe,guanajuato,san felipe,26.494484
2018-07-01,2018,3,Guanajuato,San Felipe,guanajuato,san felipe,25.450829
2018-10-01,2018,4,Guanajuato,San Felipe,guanajuato,san felipe,25.572719
2019-01-01,2019,1,Guanajuato,San Felipe,guanajuato,san felipe,21.977679
2019-04-01,2019,2,Guanajuato,San Felipe,guanajuato,san felipe,27.79852
2019-07-01,2019,3,Guanajuato,San Felipe,guanajuato,san felipe,29.091005
2019-10-01,2019,4,Guanajuato,San Felipe,guanajuato,san felipe,27.188333
2020-01-01,2020,1,Guanajuato,San Felipe,guanajuato,san felipe,25.969961
2020-04-01,2020,2,Guanajuato,San Felipe,guanajuato,san felipe,26.904822
2020-07-01,2020,3,Guanajuato,San Felipe,guanajuato,san felipe,24.575708
2020-10-01,2020,4,Guanajuato,San Felipe,guanajuato,san felipe,24.917512
2021-01-01,2021,1,Guanajuato,San Felipe,guanajuato,san felipe,23.617945
2021-04-01,2021,2,Guanajuato,San Felipe,guanajuato,san felipe,32.132572
2021-07-01,2021,3,Guanajuato,San Felipe,guanajuato,san felipe,33.623466
2021-10-01,2021,4,Guanajuato,San Felipe,guanajuato,san felipe,35.653058
2022-01-01,2022,1,Guanajuato,San Felipe,guanajuato,san felipe,29.56259
2022-04-01,2022,2,Guanajuato,San Felipe,guanajuato,san felipe,38.017049
2022-07-01,2022,3,Guanajuato,San Felipe,guanajuato,san felipe,38.932789
2022-10-01,2022,4,Guanajuato,San Felipe,guanajuato,san felipe,37.579711
2023-01-01,2023,1,Guanajuato,San Felipe,guanajuato,san felipe,32.666914
2023-04-01,2023,2,Guanajuato,San Felipe,guanajuato,san felipe,40.247514
2023-07-01,2023,3,Guanajuato,San Felipe,guanajuato,san felipe,41.858659
2023-10-01,2023,4,Guanajuato,San Felipe,guanajuato,san felipe,38.737415
2024-01-01,2024,1,Guanajuato,San Felipe,guanajuato,san felipe,30.882964
2024-04-01,2024,2,Guanajuato,San Felipe,guanajuato,san felipe,40.007196
2024-07-01,2024,3,Guanajuato,San Felipe,guanajuato,san felipe,43.415876
2024-10-01,2024,4,Guanajuato,San Felipe,guanajuato,san felipe,43.302946
2025-01-01,2025,1,Guanajuato,San Felipe,guanajuato,san felipe,35.870791
2025-04-01,2025,2,Guanajuato,San Felipe,guanajuato,san felipe,45.160637
2025-07-01,2025,3,Guanajuato,San Felipe,guanajuato,san felipe,51.859669
2013-01-01,2013,1,Guanajuato,San Francisco del Rincón,guanajuato,san francisco del rincon,11.924568
2013-04-01,2013,2,Guanajuato,San Francisco del Rincón,guanajuato,san francisco del rincon,15.155741
2013-07-01,2013,3,Guanajuato,San Francisco del Rincón,guanajuato,san francisco del rincon,15.718671
2013-10-01,2013,4,Guanajuato,San Francisco del Rincón,guanajuato,san francisco del rincon,14.245023
2014-01-01,2014,1,Guanajuato,San Francisco del Rincón,guanajuato,san francisco del rincon,14.615241
2014-04-01,2014,2,Guanajuato,San Francisco del Rincón,guanajuato,san francisco del rincon,15.951458
2014-07-01,2014,3,Guanajuato,San Francisco del Rincón,guanajuato,san francisco del rincon,16.732898
2014-10-01,2014,4,Guanajuato,San Francisco del Rincón,guanajuato,san francisco del rincon,14.947686
2015-01-01,2015,1,Guanajuato,San Francisco del Rincón,guanajuato,san francisco del rincon,16.098987
2015-04-01,2015,2,Guanajuato,San Francisco del Rincón,guanajuato,san francisco del rincon,16.420889
2015-07-01,2015,3,Guanajuato,San Francisco del Rincón,guanajuato,san francisco del rincon,19.948386
2015-10-01,2015,4,Guanajuato,San Francisco del Rincón,guanajuato,san francisco del rincon,17.233672
2016-01-01,2016,1,Guanajuato,San Francisco del Rincón,guanajuato,san francisco del rincon,17.339412
2016-04-01,2016,2,Guanajuato,San Francisco del Rincón,guanajuato,san francisco del rincon,19.951775
2016-07-01,2016,3,Guanajuato,San Francisco del Rincón,guanajuato,san francisco del rincon,20.752878
2016-10-01,2016,4,Guanajuato,San Francisco del Rincón,guanajuato,san francisco del rincon,19.647408
2017-01-01,2017,1,Guanajuato,San Francisco del Rincón,guanajuato,san francisco del rincon,18.630574
2017-04-01,2017,2,Guanajuato,San Francisco del Rincón,guanajuato,san francisco del rincon,21.703399
2017-07-01,2017,3,Guanajuato,San Francisco del Rincón,guanajuato,san francisco del rincon,22.038159
2017-10-01,2017,4,Guanajuato,San Francisco del Rincón,guanajuato,san francisco del rincon,23.346623
2018-01-01,2018,1,Guanajuato,San Francisco del Rincón,guanajuato,san francisco del rincon,20.01605
2018-04-01,2018,2,Guanajuato,San Francisco del Rincón,guanajuato,san francisco del rincon,26.315503
2018-07-01,2018,3,Guanajuato,San Francisco del Rincón,guanajuato,san francisco del rincon,25.443389
2018-10-01,2018,4,Guanajuato,San Francisco del Rincón,guanajuato,san francisco del rincon,27.942782
2019-01-01,2019,1,Guanajuato,San Francisco del Rincón,guanajuato,san francisco del rincon,22.833914
2019-04-01,2019,2,Guanajuato,San Francisco del Rincón,guanajuato,san francisco del rincon,27.70692
2019-07-01,2019,3,Guanajuato,San Francisco del Rincón,guanajuato,san francisco del rincon,30.497076
2019-10-01,2019,4,Guanajuato,San Francisco del Rincón,guanajuato,san francisco del rincon,29.068423
2020-01-01,2020,1,Guanajuato,San Francisco del Rincón,guanajuato,san francisco del rincon,24.770531
2020-04-01,2020,2,Guanajuato,San Francisco del Rincón,guanajuato,san francisco del rincon,27.663888
2020-07-01,2020,3,Guanajuato,San Francisco del Rincón,guanajuato,san francisco del rincon,22.078235
2020-10-01,2020,4,Guanajuato,San Francisco del Rincón,guanajuato,san francisco del rincon,24.285134
2021-01-01,2021,1,Guanajuato,San Francisco del Rincón,guanajuato,san francisco del rincon,23.888894
2021-04-01,2021,2,Guanajuato,San Francisco del Rincón,guanajuato,san francisco del rincon,30.027231
2021-07-01,2021,3,Guanajuato,San Francisco del Rincón,guanajuato,san francisco del rincon,31.737739
2021-10-01,2021,4,Guanajuato,San Francisco del Rincón,guanajuato,san francisco del rincon,32.311716
2022-01-01,2022,1,Guanajuato,San Francisco del Rincón,guanajuato,san francisco del rincon,32.679248
2022-04-01,2022,2,Guanajuato,San Francisco del Rincón,guanajuato,san francisco del rincon,44.120209
2022-07-01,2022,3,Guanajuato,San Francisco del Rincón,guanajuato,san francisco del rincon,47.174722
2022-10-01,2022,4,Guanajuato,San Francisco del Rincón,guanajuato,san francisco del rincon,46.018719
2023-01-01,2023,1,Guanajuato,San Francisco del Rincón,guanajuato,san francisco del rincon,40.069971
2023-04-01,2023,2,Guanajuato,San Francisco del Rincón,guanajuato,san francisco del rincon,48.509311
2023-07-01,2023,3,Guanajuato,San Francisco del Rincón,guanajuato,san francisco del rincon,50.682856
2023-10-01,2023,4,Guanajuato,San Francisco del Rincón,guanajuato,san francisco del rincon,48.29229
2024-01-01,2024,1,Guanajuato,San Francisco del Rincón,guanajuato,san francisco del rincon,40.140616
2024-04-01,2024,2,Guanajuato,San Francisco del Rincón,guanajuato,san francisco del rincon,50.880694
2024-07-01,2024,3,Guanajuato,San Francisco del Rincón,guanajuato,san francisco del rincon,54.58545
2024-10-01,2024,4,Guanajuato,San Francisco del Rincón,guanajuato,san francisco del rincon,52.1604
2025-01-01,2025,1,Guanajuato,San Francisco del Rincón,guanajuato,san francisco del rincon,41.146257
2025-04-01,2025,2,Guanajuato,San Francisco del Rincón,guanajuato,san francisco del rincon,48.338974
2025-07-01,2025,3,Guanajuato,San Francisco del Rincón,guanajuato,san francisco del rincon,54.887232
2013-01-01,2013,1,Guanajuato,San José Iturbide,guanajuato,san jose iturbide,6.320894
2013-04-01,2013,2,Guanajuato,San José Iturbide,guanajuato,san jose iturbide,8.120375
2013-07-01,2013,3,Guanajuato,San José Iturbide,guanajuato,san jose iturbide,7.663139
2013-10-01,2013,4,Guanajuato,San José Iturbide,guanajuato,san jose iturbide,7.174632
2014-01-01,2014,1,Guanajuato,San José Iturbide,guanajuato,san jose iturbide,7.640694
2014-04-01,2014,2,Guanajuato,San José Iturbide,guanajuato,san jose iturbide,8.974816
2014-07-01,2014,3,Guanajuato,San José Iturbide,guanajuato,san jose iturbide,9.052062
2014-10-01,2014,4,Guanajuato,San José Iturbide,guanajuato,san jose iturbide,8.202829
2015-01-01,2015,1,Guanajuato,San José Iturbide,guanajuato,san jose iturbide,8.206274
2015-04-01,2015,2,Guanajuato,San José Iturbide,guanajuato,san jose iturbide,8.647244
2015-07-01,2015,3,Guanajuato,San José Iturbide,guanajuato,san jose iturbide,10.644131
2015-10-01,2015,4,Guanajuato,San José Iturbide,guanajuato,san jose iturbide,9.286076
2016-01-01,2016,1,Guanajuato,San José Iturbide,guanajuato,san jose iturbide,9.896483
2016-04-01,2016,2,Guanajuato,San José Iturbide,guanajuato,san jose iturbide,12.095118
2016-07-01,2016,3,Guanajuato,San José Iturbide,guanajuato,san jose iturbide,13.043471
2016-10-01,2016,4,Guanajuato,San José Iturbide,guanajuato,san jose iturbide,12.923874
2017-01-01,2017,1,Guanajuato,San José Iturbide,guanajuato,san jose iturbide,13.412363
2017-04-01,2017,2,Guanajuato,San José Iturbide,guanajuato,san jose iturbide,15.747578
2017-07-01,2017,3,Guanajuato,San José Iturbide,guanajuato,san jose iturbide,16.860223
2017-10-01,2017,4,Guanajuato,San José Iturbide,guanajuato,san jose iturbide,17.164771000000002
2018-01-01,2018,1,Guanajuato,San José Iturbide,guanajuato,san jose iturbide,14.913601
2018-04-01,2018,2,Guanajuato,San José Iturbide,guanajuato,san jose iturbide,20.470284
2018-07-01,2018,3,Guanajuato,San José Iturbide,guanajuato,san jose iturbide,20.333407
2018-10-01,2018,4,Guanajuato,San José Iturbide,guanajuato,san jose iturbide,20.652291
2019-01-01,2019,1,Guanajuato,San José Iturbide,guanajuato,san jose iturbide,18.944832
2019-04-01,2019,2,Guanajuato,San José Iturbide,guanajuato,san jose iturbide,23.580552
2019-07-01,2019,3,Guanajuato,San José Iturbide,guanajuato,san jose iturbide,26.402096
2019-10-01,2019,4,Guanajuato,San José Iturbide,guanajuato,san jose iturbide,25.634608
2020-01-01,2020,1,Guanajuato,San José Iturbide,guanajuato,san jose iturbide,25.491823
2020-04-01,2020,2,Guanajuato,San José Iturbide,guanajuato,san jose iturbide,30.291945
2020-07-01,2020,3,Guanajuato,San José Iturbide,guanajuato,san jose iturbide,23.393214
2020-10-01,2020,4,Guanajuato,San José Iturbide,guanajuato,san jose iturbide,27.706237
2021-01-01,2021,1,Guanajuato,San José Iturbide,guanajuato,san jose iturbide,26.943127
2021-04-01,2021,2,Guanajuato,San José Iturbide,guanajuato,san jose iturbide,33.577683
2021-07-01,2021,3,Guanajuato,San José Iturbide,guanajuato,san jose iturbide,34.725336
2021-10-01,2021,4,Guanajuato,San José Iturbide,guanajuato,san jose iturbide,36.121524
2022-01-01,2022,1,Guanajuato,San José Iturbide,guanajuato,san jose iturbide,32.862725
2022-04-01,2022,2,Guanajuato,San José Iturbide,guanajuato,san jose iturbide,41.710652
2022-07-01,2022,3,Guanajuato,San José Iturbide,guanajuato,san jose iturbide,44.682934
2022-10-01,2022,4,Guanajuato,San José Iturbide,guanajuato,san jose iturbide,41.674101
2023-01-01,2023,1,Guanajuato,San José Iturbide,guanajuato,san jose iturbide,37.906535
2023-04-01,2023,2,Guanajuato,San José Iturbide,guanajuato,san jose iturbide,45.403883
2023-07-01,2023,3,Guanajuato,San José Iturbide,guanajuato,san jose iturbide,47.616493
2023-10-01,2023,4,Guanajuato,San José Iturbide,guanajuato,san jose iturbide,43.755137
2024-01-01,2024,1,Guanajuato,San José Iturbide,guanajuato,san jose iturbide,36.521233
2024-04-01,2024,2,Guanajuato,San José Iturbide,guanajuato,san jose iturbide,45.487438
2024-07-01,2024,3,Guanajuato,San José Iturbide,guanajuato,san jose iturbide,45.808176
2024-10-01,2024,4,Guanajuato,San José Iturbide,guanajuato,san jose iturbide,41.245814
2025-01-01,2025,1,Guanajuato,San José Iturbide,guanajuato,san jose iturbide,34.362959
2025-04-01,2025,2,Guanajuato,San José Iturbide,guanajuato,san jose iturbide,38.8917
2025-07-01,2025,3,Guanajuato,San José Iturbide,guanajuato,san jose iturbide,41.581775
2013-01-01,2013,1,Guanajuato,San Luis de la Paz,guanajuato,san luis de la paz,17.150581
2013-04-01,2013,2,Guanajuato,San Luis de la Paz,guanajuato,san luis de la paz,22.311749
2013-07-01,2013,3,Guanajuato,San Luis de la Paz,guanajuato,san luis de la paz,20.434154
2013-10-01,2013,4,Guanajuato,San Luis de la Paz,guanajuato,san luis de la paz,19.178909
2014-01-01,2014,1,Guanajuato,San Luis de la Paz,guanajuato,san luis de la paz,19.168571
2014-04-01,2014,2,Guanajuato,San Luis de la Paz,guanajuato,san luis de la paz,23.330324
2014-07-01,2014,3,Guanajuato,San Luis de la Paz,guanajuato,san luis de la paz,22.544159
2014-10-01,2014,4,Guanajuato,San Luis de la Paz,guanajuato,san luis de la paz,21.000805
2015-01-01,2015,1,Guanajuato,San Luis de la Paz,guanajuato,san luis de la paz,20.650501
2015-04-01,2015,2,Guanajuato,San Luis de la Paz,guanajuato,san luis de la paz,23.087988
2015-07-01,2015,3,Guanajuato,San Luis de la Paz,guanajuato,san luis de la paz,27.549192
2015-10-01,2015,4,Guanajuato,San Luis de la Paz,guanajuato,san luis de la paz,23.760705
2016-01-01,2016,1,Guanajuato,San Luis de la Paz,guanajuato,san luis de la paz,24.063174
2016-04-01,2016,2,Guanajuato,San Luis de la Paz,guanajuato,san luis de la paz,27.476561
2016-07-01,2016,3,Guanajuato,San Luis de la Paz,guanajuato,san luis de la paz,28.031273
2016-10-01,2016,4,Guanajuato,San Luis de la Paz,guanajuato,san luis de la paz,27.223512
2017-01-01,2017,1,Guanajuato,San Luis de la Paz,guanajuato,san luis de la paz,26.980036
2017-04-01,2017,2,Guanajuato,San Luis de la Paz,guanajuato,san luis de la paz,31.159151
2017-07-01,2017,3,Guanajuato,San Luis de la Paz,guanajuato,san luis de la paz,30.168806
2017-10-01,2017,4,Guanajuato,San Luis de la Paz,guanajuato,san luis de la paz,30.404737
2018-01-01,2018,1,Guanajuato,San Luis de la Paz,guanajuato,san luis de la paz,27.06225
2018-04-01,2018,2,Guanajuato,San Luis de la Paz,guanajuato,san luis de la paz,36.965347
2018-07-01,2018,3,Guanajuato,San Luis de la Paz,guanajuato,san luis de la paz,33.952659
