"state","municipality","year","quarter","remittances_musd","mean_intensity","event"
"Oaxaca","Santa María Alotepec",2024,2,45.854,0,NA
"Oaxaca","Santa María Alotepec",2024,3,60.463,0,NA
"Oaxaca","Santa María Alotepec",2024,4,59.025,0,NA
"Oaxaca","Santa María Alotepec",2025,1,58.907,0,NA
"Oaxaca","Santa María Alotepec",2025,2,58.017,0,NA
"Oaxaca","Santa María Alotepec",2025,3,24.61,0,NA
"Oaxaca","Santa María Alotepec",2025,4,22.601,0,NA
"Oaxaca","Santa María Apazco",2013,1,0,0,NA
"Oaxaca","Santa María Apazco",2013,2,0,0,NA
"Oaxaca","Santa María Apazco",2013,3,0,0,NA
"Oaxaca","Santa María Apazco",2013,4,0,0,NA
"Oaxaca","Santa María Apazco",2014,1,0,0,NA
"Oaxaca","Santa María Apazco",2014,2,0,0,"2014_M7.2_coyuquilla_norte"
"Oaxaca","Santa María Apazco",2014,3,0,0,"2014_M6.9_puerto_madero"
"Oaxaca","Santa María Apazco",2014,4,0,0,NA
"Oaxaca","Santa María Apazco",2015,1,0,0,NA
"Oaxaca","Santa María Apazco",2015,2,0,0,NA
"Oaxaca","Santa María Apazco",2015,3,0,0,NA
"Oaxaca","Santa María Apazco",2015,4,0,0,NA
"Oaxaca","Santa María Apazco",2016,1,0,0,NA
"Oaxaca","Santa María Apazco",2016,2,0,0,NA
"Oaxaca","Santa María Apazco",2016,3,0,0,NA
"Oaxaca","Santa María Apazco",2016,4,0,0,NA
"Oaxaca","Santa María Apazco",2017,1,0,0,NA
"Oaxaca","Santa María Apazco",2017,2,0,0,NA
"Oaxaca","Santa María Apazco",2017,3,0,4.40690951638999,"2017_M7.1_matzaco"
"Oaxaca","Santa María Apazco",2017,4,0,0,NA
"Oaxaca","Santa María Apazco",2018,1,0.966,4.16421130919472,"2018_M7.2_pinotepa"
"Oaxaca","Santa María Apazco",2018,2,4.315,0,NA
"Oaxaca","Santa María Apazco",2018,3,6.955,0,NA
"Oaxaca","Santa María Apazco",2018,4,1.561,0,NA
"Oaxaca","Santa María Apazco",2019,1,3.043,0,"2019_M6.7_puerto_madero"
"Oaxaca","Santa María Apazco",2019,2,2.132,0,NA
"Oaxaca","Santa María Apazco",2019,3,1.521,0,NA
"Oaxaca","Santa María Apazco",2019,4,3.672,0,NA
"Oaxaca","Santa María Apazco",2020,1,2.988,0,NA
"Oaxaca","Santa María Apazco",2020,2,0.462,4.16783626486647,"2020_M7.4_Santa_Maria_Xadani"
"Oaxaca","Santa María Apazco",2020,3,4.08,0,NA
"Oaxaca","Santa María Apazco",2020,4,3.821,0,NA
"Oaxaca","Santa María Apazco",2021,1,2.959,0,NA
"Oaxaca","Santa María Apazco",2021,2,2.327,0,NA
"Oaxaca","Santa María Apazco",2021,3,7.078,3.52277370479265,"2021_M7.0_acapulco"
"Oaxaca","Santa María Apazco",2021,4,12.257,0,NA
"Oaxaca","Santa María Apazco",2022,1,11.58,0,NA
"Oaxaca","Santa María Apazco",2022,2,14.413,0,NA
"Oaxaca","Santa María Apazco",2022,3,0,0,"2022_M6.8_aguililla"
"Oaxaca","Santa María Apazco",2022,4,0,0,NA
"Oaxaca","Santa María Apazco",2023,1,0,0,NA
"Oaxaca","Santa María Apazco",2023,2,0,0,NA
"Oaxaca","Santa María Apazco",2023,3,0,0,NA
"Oaxaca","Santa María Apazco",2023,4,0,0,NA
"Oaxaca","Santa María Apazco",2024,1,0,0,NA
"Oaxaca","Santa María Apazco",2024,2,0,0,NA
"Oaxaca","Santa María Apazco",2024,3,0,0,NA
"Oaxaca","Santa María Apazco",2024,4,0,0,NA
"Oaxaca","Santa María Apazco",2025,1,0,0,NA
"Oaxaca","Santa María Apazco",2025,2,0,0,NA
"Oaxaca","Santa María Apazco",2025,3,0,0,NA
"Oaxaca","Santa María Apazco",2025,4,0,0,NA
"Oaxaca","Santa María Atzompa",2013,1,307.698,0,NA
"Oaxaca","Santa María Atzompa",2013,2,457.812,0,NA
"Oaxaca","Santa María Atzompa",2013,3,455.106,0,NA
"Oaxaca","Santa María Atzompa",2013,4,379.208,0,NA
"Oaxaca","Santa María Atzompa",2014,1,604.153,0,NA
"Oaxaca","Santa María Atzompa",2014,2,836.011,0,"2014_M7.2_coyuquilla_norte"
"Oaxaca","Santa María Atzompa",2014,3,865.881,0,"2014_M6.9_puerto_madero"
"Oaxaca","Santa María Atzompa",2014,4,810.001,0,NA
"Oaxaca","Santa María Atzompa",2015,1,860.826,0,NA
"Oaxaca","Santa María Atzompa",2015,2,810.348,0,NA
"Oaxaca","Santa María Atzompa",2015,3,1014.346,0,NA
"Oaxaca","Santa María Atzompa",2015,4,1000.065,0,NA
"Oaxaca","Santa María Atzompa",2016,1,1126.508,0,NA
"Oaxaca","Santa María Atzompa",2016,2,1246.351,0,NA
"Oaxaca","Santa María Atzompa",2016,3,1244.141,0,NA
"Oaxaca","Santa María Atzompa",2016,4,1327.479,0,NA
"Oaxaca","Santa María Atzompa",2017,1,0,0,NA
"Oaxaca","Santa María Atzompa",2017,2,1.135,0,NA
"Oaxaca","Santa María Atzompa",2017,3,9.427,4.85045781710752,"2017_M8.2_chiapas"
"Oaxaca","Santa María Atzompa",2017,4,7.408,0,NA
"Oaxaca","Santa María Atzompa",2018,1,15.508,4.41743107977883,"2018_M7.2_pinotepa"
"Oaxaca","Santa María Atzompa",2018,2,38.318,0,NA
"Oaxaca","Santa María Atzompa",2018,3,44.111,0,NA
"Oaxaca","Santa María Atzompa",2018,4,55.614,0,NA
"Oaxaca","Santa María Atzompa",2019,1,80.593,0,"2019_M6.7_puerto_madero"
"Oaxaca","Santa María Atzompa",2019,2,107.995,0,NA
"Oaxaca","Santa María Atzompa",2019,3,117.609,0,NA
"Oaxaca","Santa María Atzompa",2019,4,137.307,0,NA
"Oaxaca","Santa María Atzompa",2020,1,177.153,0,NA
"Oaxaca","Santa María Atzompa",2020,2,123.216,4.8468792868943,"2020_M7.4_Santa_Maria_Xadani"
"Oaxaca","Santa María Atzompa",2020,3,312.29,0,NA
"Oaxaca","Santa María Atzompa",2020,4,288.015,0,NA
"Oaxaca","Santa María Atzompa",2021,1,326.764,0,NA
"Oaxaca","Santa María Atzompa",2021,2,518.344,0,NA
"Oaxaca","Santa María Atzompa",2021,3,610.155,3.58314356729601,"2021_M7.0_acapulco"
"Oaxaca","Santa María Atzompa",2021,4,743.4,0,NA
"Oaxaca","Santa María Atzompa",2022,1,900.831,0,NA
"Oaxaca","Santa María Atzompa",2022,2,1161.82,0,NA
"Oaxaca","Santa María Atzompa",2022,3,363.906,0,"2022_M6.8_aguililla"
"Oaxaca","Santa María Atzompa",2022,4,347.635,0,NA
"Oaxaca","Santa María Atzompa",2023,1,282.629,0,NA
"Oaxaca","Santa María Atzompa",2023,2,427.106,0,NA
"Oaxaca","Santa María Atzompa",2023,3,518.657,0,NA
"Oaxaca","Santa María Atzompa",2023,4,533.986,0,NA
"Oaxaca","Santa María Atzompa",2024,1,494.756,0,NA
"Oaxaca","Santa María Atzompa",2024,2,540.753,0,NA
"Oaxaca","Santa María Atzompa",2024,3,588.735,0,NA
"Oaxaca","Santa María Atzompa",2024,4,346.572,0,NA
"Oaxaca","Santa María Atzompa",2025,1,121.908,0,NA
"Oaxaca","Santa María Atzompa",2025,2,35.938,0,NA
"Oaxaca","Santa María Atzompa",2025,3,57.136,0,NA
"Oaxaca","Santa María Atzompa",2025,4,73.389,0,NA
"Oaxaca","Santa María Camotlán",2013,1,0,0,NA
"Oaxaca","Santa María Camotlán",2013,2,0,0,NA
"Oaxaca","Santa María Camotlán",2013,3,0,0,NA
"Oaxaca","Santa María Camotlán",2013,4,0,0,NA
"Oaxaca","Santa María Camotlán",2014,1,0,0,NA
"Oaxaca","Santa María Camotlán",2014,2,0,0,"2014_M7.2_coyuquilla_norte"
"Oaxaca","Santa María Camotlán",2014,3,0,0,"2014_M6.9_puerto_madero"
"Oaxaca","Santa María Camotlán",2014,4,0,0,NA
"Oaxaca","Santa María Camotlán",2015,1,0,0,NA
"Oaxaca","Santa María Camotlán",2015,2,0,0,NA
"Oaxaca","Santa María Camotlán",2015,3,0,0,NA
"Oaxaca","Santa María Camotlán",2015,4,0,0,NA
"Oaxaca","Santa María Camotlán",2016,1,0,0,NA
"Oaxaca","Santa María Camotlán",2016,2,0,0,NA
"Oaxaca","Santa María Camotlán",2016,3,0,0,NA
"Oaxaca","Santa María Camotlán",2016,4,0,0,NA
"Oaxaca","Santa María Camotlán",2017,1,0,0,NA
"Oaxaca","Santa María Camotlán",2017,2,0,0,NA
"Oaxaca","Santa María Camotlán",2017,3,0,6.03359218731073,"2017_M7.1_matzaco"
"Oaxaca","Santa María Camotlán",2017,4,0,0,NA
"Oaxaca","Santa María Camotlán",2018,1,0.055,4.17791505857124,"2018_M7.2_pinotepa"
"Oaxaca","Santa María Camotlán",2018,2,0.056,0,NA
"Oaxaca","Santa María Camotlán",2018,3,0.185,0,NA
"Oaxaca","Santa María Camotlán",2018,4,0.143,0,NA
"Oaxaca","Santa María Camotlán",2019,1,0.094,0,"2019_M6.7_puerto_madero"
"Oaxaca","Santa María Camotlán",2019,2,0.336,0,NA
"Oaxaca","Santa María Camotlán",2019,3,12.699,0,NA
"Oaxaca","Santa María Camotlán",2019,4,0.341,0,NA
"Oaxaca","Santa María Camotlán",2020,1,2.728,0,NA
"Oaxaca","Santa María Camotlán",2020,2,4.279,3.91268791343727,"2020_M7.4_Santa_Maria_Xadani"
"Oaxaca","Santa María Camotlán",2020,3,9.196,0,NA
"Oaxaca","Santa María Camotlán",2020,4,5.451,0,NA
"Oaxaca","Santa María Camotlán",2021,1,8.069,0,NA
"Oaxaca","Santa María Camotlán",2021,2,11.106,0,NA
"Oaxaca","Santa María Camotlán",2021,3,12.565,3.73347348655071,"2021_M7.0_acapulco"
"Oaxaca","Santa María Camotlán",2021,4,16.032,0,NA
"Oaxaca","Santa María Camotlán",2022,1,13.937,0,NA
"Oaxaca","Santa María Camotlán",2022,2,23.9,0,NA
"Oaxaca","Santa María Camotlán",2022,3,0,0,"2022_M6.8_aguililla"
"Oaxaca","Santa María Camotlán",2022,4,0,0,NA
"Oaxaca","Santa María Camotlán",2023,1,0,0,NA
"Oaxaca","Santa María Camotlán",2023,2,0.007,0,NA
"Oaxaca","Santa María Camotlán",2023,3,0,0,NA
"Oaxaca","Santa María Camotlán",2023,4,0,0,NA
"Oaxaca","Santa María Camotlán",2024,1,0,0,NA
"Oaxaca","Santa María Camotlán",2024,2,0,0,NA
"Oaxaca","Santa María Camotlán",2024,3,0,0,NA
"Oaxaca","Santa María Camotlán",2024,4,0,0,NA
"Oaxaca","Santa María Camotlán",2025,1,0,0,NA
"Oaxaca","Santa María Camotlán",2025,2,0,0,NA
"Oaxaca","Santa María Camotlán",2025,3,0,0,NA
"Oaxaca","Santa María Camotlán",2025,4,0,0,NA
"Oaxaca","Santa María Chachoápam",2013,1,0,0,NA
"Oaxaca","Santa María Chachoápam",2013,2,0,0,NA
"Oaxaca","Santa María Chachoápam",2013,3,0,0,NA
"Oaxaca","Santa María Chachoápam",2013,4,0,0,NA
"Oaxaca","Santa María Chachoápam",2014,1,0,0,NA
"Oaxaca","Santa María Chachoápam",2014,2,0,0,"2014_M7.2_coyuquilla_norte"
"Oaxaca","Santa María Chachoápam",2014,3,0,0,"2014_M6.9_puerto_madero"
"Oaxaca","Santa María Chachoápam",2014,4,0,0,NA
"Oaxaca","Santa María Chachoápam",2015,1,0,0,NA
"Oaxaca","Santa María Chachoápam",2015,2,0,0,NA
"Oaxaca","Santa María Chachoápam",2015,3,0,0,NA
"Oaxaca","Santa María Chachoápam",2015,4,0,0,NA
"Oaxaca","Santa María Chachoápam",2016,1,0,0,NA
"Oaxaca","Santa María Chachoápam",2016,2,0,0,NA
"Oaxaca","Santa María Chachoápam",2016,3,0,0,NA
"Oaxaca","Santa María Chachoápam",2016,4,0,0,NA
"Oaxaca","Santa María Chachoápam",2017,1,0,0,NA
"Oaxaca","Santa María Chachoápam",2017,2,0,0,NA
"Oaxaca","Santa María Chachoápam",2017,3,0,4.96660707721386,"2017_M7.1_matzaco"
"Oaxaca","Santa María Chachoápam",2017,4,0,0,NA
"Oaxaca","Santa María Chachoápam",2018,1,0,4.44848580856687,"2018_M7.2_pinotepa"
"Oaxaca","Santa María Chachoápam",2018,2,0,0,NA
"Oaxaca","Santa María Chachoápam",2018,3,0,0,NA
"Oaxaca","Santa María Chachoápam",2018,4,0,0,NA
"Oaxaca","Santa María Chachoápam",2019,1,0,0,"2019_M6.7_puerto_madero"
"Oaxaca","Santa María Chachoápam",2019,2,0,0,NA
"Oaxaca","Santa María Chachoápam",2019,3,1.157,0,NA
"Oaxaca","Santa María Chachoápam",2019,4,3.291,0,NA
"Oaxaca","Santa María Chachoápam",2020,1,6.212,0,NA
"Oaxaca","Santa María Chachoápam",2020,2,3.248,4.13627106590476,"2020_M7.4_Santa_Maria_Xadani"
"Oaxaca","Santa María Chachoápam",2020,3,14.811,0,NA
"Oaxaca","Santa María Chachoápam",2020,4,12.569,0,NA
"Oaxaca","Santa María Chachoápam",2021,1,12.049,0,NA
"Oaxaca","Santa María Chachoápam",2021,2,24.639,0,NA
"Oaxaca","Santa María Chachoápam",2021,3,22.967,3.58920395318576,"2021_M7.0_acapulco"
"Oaxaca","Santa María Chachoápam",2021,4,24.083,0,NA
"Oaxaca","Santa María Chachoápam",2022,1,13.906,0,NA
"Oaxaca","Santa María Chachoápam",2022,2,8.337,0,NA
"Oaxaca","Santa María Chachoápam",2022,3,0,0,"2022_M6.8_aguililla"
"Oaxaca","Santa María Chachoápam",2022,4,0,0,NA
"Oaxaca","Santa María Chachoápam",2023,1,0,0,NA
"Oaxaca","Santa María Chachoápam",2023,2,3.505,0,NA
"Oaxaca","Santa María Chachoápam",2023,3,0,0,NA
"Oaxaca","Santa María Chachoápam",2023,4,0,0,NA
"Oaxaca","Santa María Chachoápam",2024,1,0,0,NA
"Oaxaca","Santa María Chachoápam",2024,2,0,0,NA
"Oaxaca","Santa María Chachoápam",2024,3,0,0,NA
"Oaxaca","Santa María Chachoápam",2024,4,0,0,NA
"Oaxaca","Santa María Chachoápam",2025,1,0,0,NA
"Oaxaca","Santa María Chachoápam",2025,2,0,0,NA
"Oaxaca","Santa María Chachoápam",2025,3,0,0,NA
"Oaxaca","Santa María Chachoápam",2025,4,0,0,NA
"Oaxaca","Santa María Chilchotla",2013,1,0,0,NA
"Oaxaca","Santa María Chilchotla",2013,2,0,0,NA
"Oaxaca","Santa María Chilchotla",2013,3,0,0,NA
"Oaxaca","Santa María Chilchotla",2013,4,0,0,NA
"Oaxaca","Santa María Chilchotla",2014,1,0,0,NA
"Oaxaca","Santa María Chilchotla",2014,2,0,0,"2014_M7.2_coyuquilla_norte"
"Oaxaca","Santa María Chilchotla",2014,3,0,0,"2014_M6.9_puerto_madero"
"Oaxaca","Santa María Chilchotla",2014,4,0,0,NA
"Oaxaca","Santa María Chilchotla",2015,1,0,0,NA
"Oaxaca","Santa María Chilchotla",2015,2,0,0,NA
"Oaxaca","Santa María Chilchotla",2015,3,0,0,NA
"Oaxaca","Santa María Chilchotla",2015,4,1.222,0,NA
"Oaxaca","Santa María Chilchotla",2016,1,3.672,0,NA
"Oaxaca","Santa María Chilchotla",2016,2,2.801,0,NA
"Oaxaca","Santa María Chilchotla",2016,3,0.749,0,NA
"Oaxaca","Santa María Chilchotla",2016,4,0.031,0,NA
"Oaxaca","Santa María Chilchotla",2017,1,1.119,0,NA
"Oaxaca","Santa María Chilchotla",2017,2,1.643,0,NA
"Oaxaca","Santa María Chilchotla",2017,3,3.092,4.84660183657447,"2017_M7.1_matzaco"
"Oaxaca","Santa María Chilchotla",2017,4,1.444,0,NA
"Oaxaca","Santa María Chilchotla",2018,1,1.62,3.81832959495169,"2018_M7.2_pinotepa"
"Oaxaca","Santa María Chilchotla",2018,2,3.447,0,NA
"Oaxaca","Santa María Chilchotla",2018,3,2.093,0,NA
"Oaxaca","Santa María Chilchotla",2018,4,0.778,0,NA
"Oaxaca","Santa María Chilchotla",2019,1,3.443,0,"2019_M6.7_puerto_madero"
"Oaxaca","Santa María Chilchotla",2019,2,4.21,0,NA
"Oaxaca","Santa María Chilchotla",2019,3,8.844,0,NA
"Oaxaca","Santa María Chilchotla",2019,4,4.081,0,NA
"Oaxaca","Santa María Chilchotla",2020,1,9.946,0,NA
"Oaxaca","Santa María Chilchotla",2020,2,13.928,3.95959636200379,"2020_M7.4_Santa_Maria_Xadani"
"Oaxaca","Santa María Chilchotla",2020,3,111.658,0,NA
"Oaxaca","Santa María Chilchotla",2020,4,18.331,0,NA
"Oaxaca","Santa María Chilchotla",2021,1,7.702,0,NA
"Oaxaca","Santa María Chilchotla",2021,2,24.795,0,NA
"Oaxaca","Santa María Chilchotla",2021,3,18.88,3.38720583898545,"2021_M7.0_acapulco"
"Oaxaca","Santa María Chilchotla",2021,4,30.706,0,NA
"Oaxaca","Santa María Chilchotla",2022,1,45.063,0,NA
"Oaxaca","Santa María Chilchotla",2022,2,56.316,0,NA
"Oaxaca","Santa María Chilchotla",2022,3,6.018,0,"2022_M6.8_aguililla"
"Oaxaca","Santa María Chilchotla",2022,4,0,0,NA
"Oaxaca","Santa María Chilchotla",2023,1,0,0,NA
"Oaxaca","Santa María Chilchotla",2023,2,0,0,NA
"Oaxaca","Santa María Chilchotla",2023,3,0,0,NA
"Oaxaca","Santa María Chilchotla",2023,4,7.371,0,NA
"Oaxaca","Santa María Chilchotla",2024,1,20.079,0,NA
"Oaxaca","Santa María Chilchotla",2024,2,11.552,0,NA
"Oaxaca","Santa María Chilchotla",2024,3,14.607,0,NA
"Oaxaca","Santa María Chilchotla",2024,4,23.84,0,NA
"Oaxaca","Santa María Chilchotla",2025,1,9.75,0,NA
"Oaxaca","Santa María Chilchotla",2025,2,9.572,0,NA
"Oaxaca","Santa María Chilchotla",2025,3,17.271,0,NA
"Oaxaca","Santa María Chilchotla",2025,4,7.073,0,NA
"Oaxaca","Santa María Chimalapa",2013,1,0,0,NA
"Oaxaca","Santa María Chimalapa",2013,2,0,0,NA
"Oaxaca","Santa María Chimalapa",2013,3,0,0,NA
"Oaxaca","Santa María Chimalapa",2013,4,0,0,NA
"Oaxaca","Santa María Chimalapa",2014,1,0,0,NA
"Oaxaca","Santa María Chimalapa",2014,2,0,0,"2014_M7.2_coyuquilla_norte"
"Oaxaca","Santa María Chimalapa",2014,3,0,3.54313750100396,"2014_M6.9_puerto_madero"
"Oaxaca","Santa María Chimalapa",2014,4,0,0,NA
"Oaxaca","Santa María Chimalapa",2015,1,0,0,NA
"Oaxaca","Santa María Chimalapa",2015,2,0,0,NA
"Oaxaca","Santa María Chimalapa",2015,3,0,0,NA
"Oaxaca","Santa María Chimalapa",2015,4,0,0,NA
"Oaxaca","Santa María Chimalapa",2016,1,0,0,NA
"Oaxaca","Santa María Chimalapa",2016,2,0,0,NA
"Oaxaca","Santa María Chimalapa",2016,3,0,0,NA
"Oaxaca","Santa María Chimalapa",2016,4,0,0,NA
"Oaxaca","Santa María Chimalapa",2017,1,0,0,NA
"Oaxaca","Santa María Chimalapa",2017,2,0,0,NA
"Oaxaca","Santa María Chimalapa",2017,3,0,5.22149983609388,"2017_M8.2_chiapas"
"Oaxaca","Santa María Chimalapa",2017,4,0,0,NA
"Oaxaca","Santa María Chimalapa",2018,1,1.294,0,"2018_M7.2_pinotepa"
"Oaxaca","Santa María Chimalapa",2018,2,1.81,0,NA
"Oaxaca","Santa María Chimalapa",2018,3,0,0,NA
"Oaxaca","Santa María Chimalapa",2018,4,0.127,0,NA
"Oaxaca","Santa María Chimalapa",2019,1,1.712,0,"2019_M6.7_puerto_madero"
"Oaxaca","Santa María Chimalapa",2019,2,4.81,0,NA
"Oaxaca","Santa María Chimalapa",2019,3,5.289,0,NA
"Oaxaca","Santa María Chimalapa",2019,4,5.506,0,NA
"Oaxaca","Santa María Chimalapa",2020,1,16.565,0,NA
"Oaxaca","Santa María Chimalapa",2020,2,13.986,4.46673562729325,"2020_M7.4_Santa_Maria_Xadani"
"Oaxaca","Santa María Chimalapa",2020,3,43.881,0,NA
"Oaxaca","Santa María Chimalapa",2020,4,40.992,0,NA
"Oaxaca","Santa María Chimalapa",2021,1,21.179,0,NA
"Oaxaca","Santa María Chimalapa",2021,2,61.558,0,NA
"Oaxaca","Santa María Chimalapa",2021,3,71.839,0,"2021_M7.0_acapulco"
"Oaxaca","Santa María Chimalapa",2021,4,100.571,0,NA
"Oaxaca","Santa María Chimalapa",2022,1,118.485,0,NA
"Oaxaca","Santa María Chimalapa",2022,2,206.554,0,NA
"Oaxaca","Santa María Chimalapa",2022,3,0,0,"2022_M6.8_aguililla"
"Oaxaca","Santa María Chimalapa",2022,4,0,0,NA
"Oaxaca","Santa María Chimalapa",2023,1,0,0,NA
"Oaxaca","Santa María Chimalapa",2023,2,0,0,NA
"Oaxaca","Santa María Chimalapa",2023,3,0,0,NA
"Oaxaca","Santa María Chimalapa",2023,4,0,0,NA
"Oaxaca","Santa María Chimalapa",2024,1,0,0,NA
"Oaxaca","Santa María Chimalapa",2024,2,0,0,NA
"Oaxaca","Santa María Chimalapa",2024,3,0,0,NA
"Oaxaca","Santa María Chimalapa",2024,4,0,0,NA
"Oaxaca","Santa María Chimalapa",2025,1,0,0,NA
"Oaxaca","Santa María Chimalapa",2025,2,6.487,0,NA
"Oaxaca","Santa María Chimalapa",2025,3,0,0,NA
"Oaxaca","Santa María Chimalapa",2025,4,0,0,NA
"Oaxaca","Santa María Colotepec",2013,1,0,0,NA
"Oaxaca","Santa María Colotepec",2013,2,0,0,NA
"Oaxaca","Santa María Colotepec",2013,3,0,0,NA
"Oaxaca","Santa María Colotepec",2013,4,0,0,NA
"Oaxaca","Santa María Colotepec",2014,1,0,0,NA
"Oaxaca","Santa María Colotepec",2014,2,0,0,"2014_M7.2_coyuquilla_norte"
"Oaxaca","Santa María Colotepec",2014,3,0,0,"2014_M6.9_puerto_madero"
"Oaxaca","Santa María Colotepec",2014,4,0,0,NA
"Oaxaca","Santa María Colotepec",2015,1,0,0,NA
"Oaxaca","Santa María Colotepec",2015,2,0,0,NA
"Oaxaca","Santa María Colotepec",2015,3,0,0,NA
"Oaxaca","Santa María Colotepec",2015,4,0,0,NA
"Oaxaca","Santa María Colotepec",2016,1,0,0,NA
"Oaxaca","Santa María Colotepec",2016,2,0,0,NA
"Oaxaca","Santa María Colotepec",2016,3,0,0,NA
"Oaxaca","Santa María Colotepec",2016,4,0,0,NA
"Oaxaca","Santa María Colotepec",2017,1,0,0,NA
"Oaxaca","Santa María Colotepec",2017,2,0,0,NA
"Oaxaca","Santa María Colotepec",2017,3,77.751,4.57085557463847,"2017_M8.2_chiapas"
"Oaxaca","Santa María Colotepec",2017,4,0.108,0,NA
"Oaxaca","Santa María Colotepec",2018,1,6.794,4.64921777921672,"2018_M7.2_pinotepa"
"Oaxaca","Santa María Colotepec",2018,2,12.633,0,NA
"Oaxaca","Santa María Colotepec",2018,3,9.659,0,NA
"Oaxaca","Santa María Colotepec",2018,4,10.582,0,NA
"Oaxaca","Santa María Colotepec",2019,1,16.522,0,"2019_M6.7_puerto_madero"
"Oaxaca","Santa María Colotepec",2019,2,48.557,0,NA
"Oaxaca","Santa María Colotepec",2019,3,59.311,0,NA
"Oaxaca","Santa María Colotepec",2019,4,43.305,0,NA
"Oaxaca","Santa María Colotepec",2020,1,85.716,0,NA
"Oaxaca","Santa María Colotepec",2020,2,48.862,5.34053009054638,"2020_M7.4_Santa_Maria_Xadani"
"Oaxaca","Santa María Colotepec",2020,3,149.007,0,NA
"Oaxaca","Santa María Colotepec",2020,4,116.053,0,NA
"Oaxaca","Santa María Colotepec",2021,1,99.152,0,NA
"Oaxaca","Santa María Colotepec",2021,2,246.238,0,NA
"Oaxaca","Santa María Colotepec",2021,3,255.048,3.58838329250106,"2021_M7.0_acapulco"
"Oaxaca","Santa María Colotepec",2021,4,387.545,0,NA
"Oaxaca","Santa María Colotepec",2022,1,533.866,0,NA
"Oaxaca","Santa María Colotepec",2022,2,629.79,0,NA
"Oaxaca","Santa María Colotepec",2022,3,5.377,0,"2022_M6.8_aguililla"
"Oaxaca","Santa María Colotepec",2022,4,14.645,0,NA
"Oaxaca","Santa María Colotepec",2023,1,44.386,0,NA
"Oaxaca","Santa María Colotepec",2023,2,26.502,0,NA
"Oaxaca","Santa María Colotepec",2023,3,32.038,0,NA
"Oaxaca","Santa María Colotepec",2023,4,13.263,0,NA
"Oaxaca","Santa María Colotepec",2024,1,31.552,0,NA
"Oaxaca","Santa María Colotepec",2024,2,36.7,0,NA
"Oaxaca","Santa María Colotepec",2024,3,13.036,0,NA
"Oaxaca","Santa María Colotepec",2024,4,20.413,0,NA
"Oaxaca","Santa María Colotepec",2025,1,52.403,0,NA
"Oaxaca","Santa María Colotepec",2025,2,33.044,0,NA
"Oaxaca","Santa María Colotepec",2025,3,27.853,0,NA
"Oaxaca","Santa María Colotepec",2025,4,45.087,0,NA
"Oaxaca","Santa María Cortijo",2013,1,0,0,NA
"Oaxaca","Santa María Cortijo",2013,2,0,0,NA
"Oaxaca","Santa María Cortijo",2013,3,0,0,NA
"Oaxaca","Santa María Cortijo",2013,4,0,0,NA
"Oaxaca","Santa María Cortijo",2014,1,0,0,NA
"Oaxaca","Santa María Cortijo",2014,2,0,3.69715563854526,"2014_M7.2_coyuquilla_norte"
"Oaxaca","Santa María Cortijo",2014,3,0,0,"2014_M6.9_puerto_madero"
"Oaxaca","Santa María Cortijo",2014,4,0,0,NA
"Oaxaca","Santa María Cortijo",2015,1,0,0,NA
"Oaxaca","Santa María Cortijo",2015,2,0,0,NA
"Oaxaca","Santa María Cortijo",2015,3,0,0,NA
"Oaxaca","Santa María Cortijo",2015,4,0,0,NA
"Oaxaca","Santa María Cortijo",2016,1,0,0,NA
"Oaxaca","Santa María Cortijo",2016,2,0,0,NA
"Oaxaca","Santa María Cortijo",2016,3,0,0,NA
"Oaxaca","Santa María Cortijo",2016,4,0,0,NA
"Oaxaca","Santa María Cortijo",2017,1,0,0,NA
"Oaxaca","Santa María Cortijo",2017,2,0,0,NA
"Oaxaca","Santa María Cortijo",2017,3,0,4.19295511492847,"2017_M7.1_matzaco"
"Oaxaca","Santa María Cortijo",2017,4,0,0,NA
"Oaxaca","Santa María Cortijo",2018,1,0,6.36852001270478,"2018_M7.2_pinotepa"
"Oaxaca","Santa María Cortijo",2018,2,0.085,0,NA
"Oaxaca","Santa María Cortijo",2018,3,0,0,NA
"Oaxaca","Santa María Cortijo",2018,4,0.357,0,NA
"Oaxaca","Santa María Cortijo",2019,1,0.779,0,"2019_M6.7_puerto_madero"
"Oaxaca","Santa María Cortijo",2019,2,1.029,0,NA
"Oaxaca","Santa María Cortijo",2019,3,14.86,0,NA
"Oaxaca","Santa María Cortijo",2019,4,7.854,0,NA
"Oaxaca","Santa María Cortijo",2020,1,4.778,0,NA
"Oaxaca","Santa María Cortijo",2020,2,1.65,3.95214113902439,"2020_M7.4_Santa_Maria_Xadani"
"Oaxaca","Santa María Cortijo",2020,3,7.964,0,NA
"Oaxaca","Santa María Cortijo",2020,4,8.186,0,NA
"Oaxaca","Santa María Cortijo",2021,1,11.179,0,NA
"Oaxaca","Santa María Cortijo",2021,2,19.144,0,NA
"Oaxaca","Santa María Cortijo",2021,3,28.407,4.13636026599874,"2021_M7.0_acapulco"
"Oaxaca","Santa María Cortijo",2021,4,22.322,0,NA
"Oaxaca","Santa María Cortijo",2022,1,34.511,0,NA
"Oaxaca","Santa María Cortijo",2022,2,38.881,0,NA
"Oaxaca","Santa María Cortijo",2022,3,0,0,"2022_M6.8_aguililla"
