"state","municipality","year","quarter","remittances_musd","mean_r","sd_r","outlier","remittances_kusd","asinh_remittances","mean_pga","event"
"Puebla","Nicolás Bravo",2016,4,0,0.00640503846153846,0.0123754901158029,FALSE,0,0,0,NA
"Puebla","Nicolás Bravo",2017,1,0,0.00640503846153846,0.0123754901158029,FALSE,0,0,0,NA
"Puebla","Nicolás Bravo",2017,2,0,0.00640503846153846,0.0123754901158029,FALSE,0,0,0,NA
"Puebla","Nicolás Bravo",2017,3,0,0.00640503846153846,0.0123754901158029,FALSE,0,0,8.81817041605654,"2017_M7.1_matzaco"
"Puebla","Nicolás Bravo",2017,4,0,0.00640503846153846,0.0123754901158029,FALSE,0,0,0,NA
"Puebla","Nicolás Bravo",2018,1,0,0.00640503846153846,0.0123754901158029,FALSE,0,0,1.41983072726681,"2018_M7.2_pinotepa"
"Puebla","Nicolás Bravo",2018,2,0,0.00640503846153846,0.0123754901158029,FALSE,0,0,0,NA
"Puebla","Nicolás Bravo",2018,3,0,0.00640503846153846,0.0123754901158029,FALSE,0,0,0,NA
"Puebla","Nicolás Bravo",2018,4,0,0.00640503846153846,0.0123754901158029,FALSE,0,0,0,NA
"Puebla","Nicolás Bravo",2019,1,0,0.00640503846153846,0.0123754901158029,FALSE,0,0,0,"2019_M6.7_puerto_madero"
"Puebla","Nicolás Bravo",2019,2,0.349,0.00640503846153846,0.0123754901158029,FALSE,0.349,0.342277549674509,0,NA
"Puebla","Nicolás Bravo",2019,3,0.271,0.00640503846153846,0.0123754901158029,FALSE,0.271,0.267787974395937,0,NA
"Puebla","Nicolás Bravo",2019,4,2.74,0.00640503846153846,0.0123754901158029,FALSE,2.74,1.73285465699013,0,NA
"Puebla","Nicolás Bravo",2020,1,4.113,0.00640503846153846,0.0123754901158029,FALSE,4.113,2.12176086917688,0,NA
"Puebla","Nicolás Bravo",2020,2,4.002,0.00640503846153846,0.0123754901158029,FALSE,4.002,2.09519750441144,1.00752061580235,"2020_M7.4_Santa_Maria_Xadani"
"Puebla","Nicolás Bravo",2020,3,20.679,0.00640503846153846,0.0123754901158029,FALSE,20.679,3.72284999090004,0,NA
"Puebla","Nicolás Bravo",2020,4,18.31,0.00640503846153846,0.0123754901158029,FALSE,18.31,3.60133940511313,0,NA
"Puebla","Nicolás Bravo",2021,1,16.258,0.00640503846153846,0.0123754901158029,FALSE,16.258,3.48267675092108,0,NA
"Puebla","Nicolás Bravo",2021,2,29.852,0.00640503846153846,0.0123754901158029,FALSE,29.852,4.08967944078372,0,NA
"Puebla","Nicolás Bravo",2021,3,31.337,0.00640503846153846,0.0123754901158029,FALSE,31.337,4.13820117195256,0.645158812504682,"2021_M7.0_acapulco"
"Puebla","Nicolás Bravo",2021,4,33.839,0.00640503846153846,0.0123754901158029,FALSE,33.839,4.21497941832295,0,NA
"Puebla","Nicolás Bravo",2022,1,41.597,0.00640503846153846,0.0123754901158029,FALSE,41.597,4.42131968128565,0,NA
"Puebla","Nicolás Bravo",2022,2,52.936,0.00640503846153846,0.0123754901158029,FALSE,52.936,4.6623200203096,0,NA
"Puebla","Nicolás Bravo",2022,3,0,0.00640503846153846,0.0123754901158029,FALSE,0,0,0,"2022_M6.8_aguililla"
"Puebla","Nicolás Bravo",2022,4,0,0.00640503846153846,0.0123754901158029,FALSE,0,0,0,NA
"Puebla","Nicolás Bravo",2023,1,12.904,0.00640503846153846,0.0123754901158029,FALSE,12.904,3.25218253372509,0,NA
"Puebla","Nicolás Bravo",2023,2,21.309,0.00640503846153846,0.0123754901158029,FALSE,21.309,3.75282681678707,0,NA
"Puebla","Nicolás Bravo",2023,3,25.463,0.00640503846153846,0.0123754901158029,FALSE,25.463,3.93075896147235,0,NA
"Puebla","Nicolás Bravo",2023,4,2.398,0.00640503846153846,0.0123754901158029,FALSE,2.398,1.60866840844708,0,NA
"Puebla","Nicolás Bravo",2024,1,0,0.00640503846153846,0.0123754901158029,FALSE,0,0,0,NA
"Puebla","Nicolás Bravo",2024,2,0,0.00640503846153846,0.0123754901158029,FALSE,0,0,0,NA
"Puebla","Nicolás Bravo",2024,3,0,0.00640503846153846,0.0123754901158029,FALSE,0,0,0,NA
"Puebla","Nicolás Bravo",2024,4,0,0.00640503846153846,0.0123754901158029,FALSE,0,0,0,NA
"Puebla","Nicolás Bravo",2025,1,5.056,0.00640503846153846,0.0123754901158029,FALSE,5.056,2.32336212116391,0,NA
"Puebla","Nicolás Bravo",2025,2,3.461,0.00640503846153846,0.0123754901158029,FALSE,3.461,1.95495079367161,0,NA
"Puebla","Nicolás Bravo",2025,3,0,0.00640503846153846,0.0123754901158029,FALSE,0,0,0,NA
"Puebla","Nicolás Bravo",2025,4,0.249,0.00640503846153846,0.0123754901158029,FALSE,0.249,0.246496205038103,0,NA
"Puebla","Nopalucan",2013,1,392.085,0.379901980769231,0.168634965943846,FALSE,392.085,6.6646274597964,0,NA
"Puebla","Nopalucan",2013,2,536.423,0.379901980769231,0.168634965943846,FALSE,536.423,6.97807107830683,0,NA
"Puebla","Nopalucan",2013,3,464.649,0.379901980769231,0.168634965943846,FALSE,464.649,6.83443062035193,0,NA
"Puebla","Nopalucan",2013,4,288.18,0.379901980769231,0.168634965943846,FALSE,288.18,6.35673547576886,0,NA
"Puebla","Nopalucan",2014,1,368.433,0.379901980769231,0.168634965943846,FALSE,368.433,6.60240789918879,0,NA
"Puebla","Nopalucan",2014,2,407.876,0.379901980769231,0.168634965943846,FALSE,407.876,6.70411188993808,0.609875372331032,"2014_M7.2_coyuquilla_norte"
"Puebla","Nopalucan",2014,3,406.243,0.379901980769231,0.168634965943846,FALSE,406.243,6.70010019812787,0,"2014_M6.9_puerto_madero"
"Puebla","Nopalucan",2014,4,362.838,0.379901980769231,0.168634965943846,FALSE,362.838,6.58710553316881,0,NA
"Puebla","Nopalucan",2015,1,342.41,0.379901980769231,0.168634965943846,FALSE,342.41,6.52915816229593,0,NA
"Puebla","Nopalucan",2015,2,382.65,0.379901980769231,0.168634965943846,FALSE,382.65,6.6402696212166,0,NA
"Puebla","Nopalucan",2015,3,399.738,0.379901980769231,0.168634965943846,FALSE,399.738,6.68395807760693,0,NA
"Puebla","Nopalucan",2015,4,424.324,0.379901980769231,0.168634965943846,FALSE,424.324,6.74364588341431,0,NA
"Puebla","Nopalucan",2016,1,397.721,0.379901980769231,0.168634965943846,FALSE,397.721,6.67889951545462,0,NA
"Puebla","Nopalucan",2016,2,532.463,0.379901980769231,0.168634965943846,FALSE,532.463,6.97066147394201,0,NA
"Puebla","Nopalucan",2016,3,510.61,0.379901980769231,0.168634965943846,FALSE,510.61,6.92875422885,0,NA
"Puebla","Nopalucan",2016,4,476.012,0.379901980769231,0.168634965943846,FALSE,476.012,6.8585913478827,0,NA
"Puebla","Nopalucan",2017,1,484.282,0.379901980769231,0.168634965943846,FALSE,484.282,6.8758156281975,0,NA
"Puebla","Nopalucan",2017,2,534.147,0.379901980769231,0.168634965943846,FALSE,534.147,6.97381913876564,0,NA
"Puebla","Nopalucan",2017,3,454.786,0.379901980769231,0.168634965943846,FALSE,454.786,6.81297536791903,17.2900027684808,"2017_M7.1_matzaco"
"Puebla","Nopalucan",2017,4,454.954,0.379901980769231,0.168634965943846,FALSE,454.954,6.8133447033246,0,NA
"Puebla","Nopalucan",2018,1,363.021,0.379901980769231,0.168634965943846,FALSE,363.021,6.58760976142585,0,"2018_M7.2_pinotepa"
"Puebla","Nopalucan",2018,2,491.644,0.379901980769231,0.168634965943846,FALSE,491.644,6.89090309218746,0,NA
"Puebla","Nopalucan",2018,3,460.749,0.379901980769231,0.168634965943846,FALSE,460.749,6.82600178436741,0,NA
"Puebla","Nopalucan",2018,4,435.349,0.379901980769231,0.168634965943846,FALSE,435.349,6.76929650788799,0,NA
"Puebla","Nopalucan",2019,1,315.836,0.379901980769231,0.168634965943846,FALSE,315.836,6.44837277828101,0,"2019_M6.7_puerto_madero"
"Puebla","Nopalucan",2019,2,477.202,0.379901980769231,0.168634965943846,FALSE,477.202,6.86108815971897,0,NA
"Puebla","Nopalucan",2019,3,532.939,0.379901980769231,0.168634965943846,FALSE,532.939,6.97155503185342,0,NA
"Puebla","Nopalucan",2019,4,445.239,0.379901980769231,0.168634965943846,FALSE,445.239,6.79175965831223,0,NA
"Puebla","Nopalucan",2020,1,488.929,0.379901980769231,0.168634965943846,FALSE,488.929,6.8853655110169,0,NA
"Puebla","Nopalucan",2020,2,511.802,0.379901980769231,0.168634965943846,FALSE,511.802,6.93108596646546,0,"2020_M7.4_Santa_Maria_Xadani"
"Puebla","Nopalucan",2020,3,658.89,0.379901980769231,0.168634965943846,FALSE,658.89,7.18370435741059,0,NA
"Puebla","Nopalucan",2020,4,541.408,0.379901980769231,0.168634965943846,FALSE,541.408,6.98732118702062,0,NA
"Puebla","Nopalucan",2021,1,519.519,0.379901980769231,0.168634965943846,FALSE,519.519,6.94605149032665,0,NA
"Puebla","Nopalucan",2021,2,664.263,0.379901980769231,0.168634965943846,FALSE,664.263,7.19182590253078,0,NA
"Puebla","Nopalucan",2021,3,659.959,0.379901980769231,0.168634965943846,FALSE,659.959,7.18532546643054,0.539423034068037,"2021_M7.0_acapulco"
"Puebla","Nopalucan",2021,4,576.645,0.379901980769231,0.168634965943846,FALSE,576.645,7.05037475825833,0,NA
"Puebla","Nopalucan",2022,1,456.765,0.379901980769231,0.168634965943846,FALSE,456.765,6.81731741426829,0,NA
"Puebla","Nopalucan",2022,2,525.406,0.379901980769231,0.168634965943846,FALSE,525.406,6.95731938324375,0,NA
"Puebla","Nopalucan",2022,3,340.623,0.379901980769231,0.168634965943846,FALSE,340.623,6.5239256291197,0,"2022_M6.8_aguililla"
"Puebla","Nopalucan",2022,4,308.134,0.379901980769231,0.168634965943846,FALSE,308.134,6.42368456690494,0,NA
"Puebla","Nopalucan",2023,1,129.481,0.379901980769231,0.168634965943846,FALSE,129.481,5.55669624418127,0,NA
"Puebla","Nopalucan",2023,2,175.757,0.379901980769231,0.168634965943846,FALSE,175.757,5.86225763275931,0,NA
"Puebla","Nopalucan",2023,3,141.928,0.379901980769231,0.168634965943846,FALSE,141.928,5.64847947800344,0,NA
"Puebla","Nopalucan",2023,4,100.829,0.379901980769231,0.168634965943846,FALSE,100.829,5.30659778292358,0,NA
"Puebla","Nopalucan",2024,1,93.752,0.379901980769231,0.168634965943846,FALSE,93.752,5.23382862053365,0,NA
"Puebla","Nopalucan",2024,2,112.275,0.379901980769231,0.168634965943846,FALSE,112.275,5.41411823128023,0,NA
"Puebla","Nopalucan",2024,3,115.322,0.379901980769231,0.168634965943846,FALSE,115.322,5.44089419386969,0,NA
"Puebla","Nopalucan",2024,4,116.134,0.379901980769231,0.168634965943846,FALSE,116.134,5.4479104130892,0,NA
"Puebla","Nopalucan",2025,1,78.613,0.379901980769231,0.168634965943846,FALSE,78.613,5.0577247113163,0,NA
"Puebla","Nopalucan",2025,2,102.632,0.379901980769231,0.168634965943846,FALSE,102.632,5.32432068885259,0,NA
"Puebla","Nopalucan",2025,3,106.545,0.379901980769231,0.168634965943846,FALSE,106.545,5.36173663381762,0,NA
"Puebla","Nopalucan",2025,4,86.489,0.379901980769231,0.168634965943846,FALSE,86.489,5.15319783801487,0,NA
"Puebla","Ocotepec",2013,1,0,0.00414440384615385,0.0120576363505922,FALSE,0,0,0,NA
"Puebla","Ocotepec",2013,2,0,0.00414440384615385,0.0120576363505922,FALSE,0,0,0,NA
"Puebla","Ocotepec",2013,3,0,0.00414440384615385,0.0120576363505922,FALSE,0,0,0,NA
"Puebla","Ocotepec",2013,4,0,0.00414440384615385,0.0120576363505922,FALSE,0,0,0,NA
"Puebla","Ocotepec",2014,1,0,0.00414440384615385,0.0120576363505922,FALSE,0,0,0,NA
"Puebla","Ocotepec",2014,2,0,0.00414440384615385,0.0120576363505922,FALSE,0,0,0,"2014_M7.2_coyuquilla_norte"
"Puebla","Ocotepec",2014,3,0,0.00414440384615385,0.0120576363505922,FALSE,0,0,0,"2014_M6.9_puerto_madero"
"Puebla","Ocotepec",2014,4,0,0.00414440384615385,0.0120576363505922,FALSE,0,0,0,NA
"Puebla","Ocotepec",2015,1,0,0.00414440384615385,0.0120576363505922,FALSE,0,0,0,NA
"Puebla","Ocotepec",2015,2,0,0.00414440384615385,0.0120576363505922,FALSE,0,0,0,NA
"Puebla","Ocotepec",2015,3,0,0.00414440384615385,0.0120576363505922,FALSE,0,0,0,NA
"Puebla","Ocotepec",2015,4,0,0.00414440384615385,0.0120576363505922,FALSE,0,0,0,NA
"Puebla","Ocotepec",2016,1,0,0.00414440384615385,0.0120576363505922,FALSE,0,0,0,NA
"Puebla","Ocotepec",2016,2,0,0.00414440384615385,0.0120576363505922,FALSE,0,0,0,NA
"Puebla","Ocotepec",2016,3,0,0.00414440384615385,0.0120576363505922,FALSE,0,0,0,NA
"Puebla","Ocotepec",2016,4,0,0.00414440384615385,0.0120576363505922,FALSE,0,0,0,NA
"Puebla","Ocotepec",2017,1,0,0.00414440384615385,0.0120576363505922,FALSE,0,0,0,NA
"Puebla","Ocotepec",2017,2,0,0.00414440384615385,0.0120576363505922,FALSE,0,0,0,NA
"Puebla","Ocotepec",2017,3,0,0.00414440384615385,0.0120576363505922,FALSE,0,0,7.62282351277347,"2017_M7.1_matzaco"
"Puebla","Ocotepec",2017,4,0,0.00414440384615385,0.0120576363505922,FALSE,0,0,0,NA
"Puebla","Ocotepec",2018,1,0,0.00414440384615385,0.0120576363505922,FALSE,0,0,0,"2018_M7.2_pinotepa"
"Puebla","Ocotepec",2018,2,0,0.00414440384615385,0.0120576363505922,FALSE,0,0,0,NA
"Puebla","Ocotepec",2018,3,0,0.00414440384615385,0.0120576363505922,FALSE,0,0,0,NA
"Puebla","Ocotepec",2018,4,1.142,0.00414440384615385,0.0120576363505922,FALSE,1.142,0.978306309876613,0,NA
"Puebla","Ocotepec",2019,1,1.505,0.00414440384615385,0.0120576363505922,FALSE,1.505,1.19753352190124,0,"2019_M6.7_puerto_madero"
"Puebla","Ocotepec",2019,2,2.684,0.00414440384615385,0.0120576363505922,FALSE,2.684,1.71348029539542,0,NA
"Puebla","Ocotepec",2019,3,5.005,0.00414440384615385,0.0120576363505922,FALSE,5.005,2.31341845081138,0,NA
"Puebla","Ocotepec",2019,4,10.164,0.00414440384615385,0.0120576363505922,FALSE,10.164,3.01441048252622,0,NA
"Puebla","Ocotepec",2020,1,4.128,0.00414440384615385,0.0120576363505922,FALSE,4.128,2.12529851786499,0,NA
"Puebla","Ocotepec",2020,2,3.036,0.00414440384615385,0.0120576363505922,FALSE,3.036,1.82976959919176,0,"2020_M7.4_Santa_Maria_Xadani"
"Puebla","Ocotepec",2020,3,8.705,0.00414440384615385,0.0120576363505922,FALSE,8.705,2.86032769884361,0,NA
"Puebla","Ocotepec",2020,4,8.555,0.00414440384615385,0.0120576363505922,FALSE,8.555,2.84306157679373,0,NA
"Puebla","Ocotepec",2021,1,6.786,0.00414440384615385,0.0120576363505922,FALSE,6.786,2.61339406896683,0,NA
"Puebla","Ocotepec",2021,2,12.137,0.00414440384615385,0.0120576363505922,FALSE,12.137,3.19109865306184,0,NA
"Puebla","Ocotepec",2021,3,15.144,0.00414440384615385,0.0120576363505922,FALSE,15.144,3.41183989744946,0.435414086865072,"2021_M7.0_acapulco"
"Puebla","Ocotepec",2021,4,25.93,0.00414440384615385,0.0120576363505922,FALSE,25.93,3.94891939481242,0,NA
"Puebla","Ocotepec",2022,1,35.5,0.00414440384615385,0.0120576363505922,FALSE,35.5,4.26287819137797,0,NA
"Puebla","Ocotepec",2022,2,75.088,0.00414440384615385,0.0120576363505922,TRUE,75.088,5.01185227699462,0,NA
"Puebla","Ocotepec",2022,3,0,0.00414440384615385,0.0120576363505922,FALSE,0,0,0,"2022_M6.8_aguililla"
"Puebla","Ocotepec",2022,4,0,0.00414440384615385,0.0120576363505922,FALSE,0,0,0,NA
"Puebla","Ocotepec",2023,1,0,0.00414440384615385,0.0120576363505922,FALSE,0,0,0,NA
"Puebla","Ocotepec",2023,2,0,0.00414440384615385,0.0120576363505922,FALSE,0,0,0,NA
"Puebla","Ocotepec",2023,3,0,0.00414440384615385,0.0120576363505922,FALSE,0,0,0,NA
"Puebla","Ocotepec",2023,4,0,0.00414440384615385,0.0120576363505922,FALSE,0,0,0,NA
"Puebla","Ocotepec",2024,1,0,0.00414440384615385,0.0120576363505922,FALSE,0,0,0,NA
"Puebla","Ocotepec",2024,2,0,0.00414440384615385,0.0120576363505922,FALSE,0,0,0,NA
"Puebla","Ocotepec",2024,3,0,0.00414440384615385,0.0120576363505922,FALSE,0,0,0,NA
"Puebla","Ocotepec",2024,4,0,0.00414440384615385,0.0120576363505922,FALSE,0,0,0,NA
"Puebla","Ocotepec",2025,1,0,0.00414440384615385,0.0120576363505922,FALSE,0,0,0,NA
"Puebla","Ocotepec",2025,2,0,0.00414440384615385,0.0120576363505922,FALSE,0,0,0,NA
"Puebla","Ocotepec",2025,3,0,0.00414440384615385,0.0120576363505922,FALSE,0,0,0,NA
"Puebla","Ocotepec",2025,4,0,0.00414440384615385,0.0120576363505922,FALSE,0,0,0,NA
"Puebla","Ocoyucan",2013,1,0,0.0573098461538461,0.0934742223223076,FALSE,0,0,0,NA
"Puebla","Ocoyucan",2013,2,0,0.0573098461538461,0.0934742223223076,FALSE,0,0,0,NA
"Puebla","Ocoyucan",2013,3,0,0.0573098461538461,0.0934742223223076,FALSE,0,0,0,NA
"Puebla","Ocoyucan",2013,4,0,0.0573098461538461,0.0934742223223076,FALSE,0,0,0,NA
"Puebla","Ocoyucan",2014,1,0,0.0573098461538461,0.0934742223223076,FALSE,0,0,0,NA
"Puebla","Ocoyucan",2014,2,0,0.0573098461538461,0.0934742223223076,FALSE,0,0,1.08981065688224,"2014_M7.2_coyuquilla_norte"
"Puebla","Ocoyucan",2014,3,0,0.0573098461538461,0.0934742223223076,FALSE,0,0,0,"2014_M6.9_puerto_madero"
"Puebla","Ocoyucan",2014,4,0,0.0573098461538461,0.0934742223223076,FALSE,0,0,0,NA
"Puebla","Ocoyucan",2015,1,0,0.0573098461538461,0.0934742223223076,FALSE,0,0,0,NA
"Puebla","Ocoyucan",2015,2,0,0.0573098461538461,0.0934742223223076,FALSE,0,0,0,NA
"Puebla","Ocoyucan",2015,3,0,0.0573098461538461,0.0934742223223076,FALSE,0,0,0,NA
"Puebla","Ocoyucan",2015,4,1.53,0.0573098461538461,0.0934742223223076,FALSE,1.53,1.21128983962525,0,NA
"Puebla","Ocoyucan",2016,1,1.723,0.0573098461538461,0.0934742223223076,FALSE,1.723,1.3124236060105,0,NA
"Puebla","Ocoyucan",2016,2,17.006,0.0573098461538461,0.0934742223223076,FALSE,17.006,3.52757672638432,0,NA
"Puebla","Ocoyucan",2016,3,14.295,0.0573098461538461,0.0934742223223076,FALSE,14.295,3.35427817637518,0,NA
"Puebla","Ocoyucan",2016,4,21.436,0.0573098461538461,0.0934742223223076,FALSE,21.436,3.75876255587417,0,NA
"Puebla","Ocoyucan",2017,1,39.155,0.0573098461538461,0.0934742223223076,FALSE,39.155,4.36083833569237,0,NA
"Puebla","Ocoyucan",2017,2,19.462,0.0573098461538461,0.0934742223223076,FALSE,19.462,3.66227040657528,0,NA
"Puebla","Ocoyucan",2017,3,0,0.0573098461538461,0.0934742223223076,FALSE,0,0,32.4269536559709,"2017_M7.1_matzaco"
"Puebla","Ocoyucan",2017,4,0,0.0573098461538461,0.0934742223223076,FALSE,0,0,0,NA
"Puebla","Ocoyucan",2018,1,0,0.0573098461538461,0.0934742223223076,FALSE,0,0,1.12973260365786,"2018_M7.2_pinotepa"
"Puebla","Ocoyucan",2018,2,0.945,0.0573098461538461,0.0934742223223076,FALSE,0.945,0.841943171229762,0,NA
"Puebla","Ocoyucan",2018,3,4.542,0.0573098461538461,0.0934742223223076,FALSE,4.542,2.21841850317724,0,NA
"Puebla","Ocoyucan",2018,4,5.919,0.0573098461538461,0.0934742223223076,FALSE,5.919,2.47837531635879,0,NA
"Puebla","Ocoyucan",2019,1,13.631,0.0573098461538461,0.0934742223223076,FALSE,13.631,3.30683658637178,0,"2019_M6.7_puerto_madero"
"Puebla","Ocoyucan",2019,2,19.419,0.0573098461538461,0.0934742223223076,FALSE,19.419,3.66006144890167,0,NA
"Puebla","Ocoyucan",2019,3,21.672,0.0573098461538461,0.0934742223223076,FALSE,21.672,3.76970014315784,0,NA
"Puebla","Ocoyucan",2019,4,56.884,0.0573098461538461,0.0934742223223076,FALSE,56.884,4.73423853901634,0,NA
"Puebla","Ocoyucan",2020,1,95.354,0.0573098461538461,0.0934742223223076,FALSE,95.354,5.25077095683559,0,NA
"Puebla","Ocoyucan",2020,2,47.716,0.0573098461538461,0.0934742223223076,FALSE,47.716,4.55852373632854,0.525676483805461,"2020_M7.4_Santa_Maria_Xadani"
"Puebla","Ocoyucan",2020,3,155.928,0.0573098461538461,0.0934742223223076,FALSE,155.928,5.74255182498371,0,NA
"Puebla","Ocoyucan",2020,4,123.988,0.0573098461538461,0.0934742223223076,FALSE,123.988,5.51334822914431,0,NA
"Puebla","Ocoyucan",2021,1,108.455,0.0573098461538461,0.0934742223223076,FALSE,108.455,5.37950377429654,0,NA
"Puebla","Ocoyucan",2021,2,242.018,0.0573098461538461,0.0934742223223076,FALSE,242.018,6.18216355228766,0,NA
"Puebla","Ocoyucan",2021,3,284.711,0.0573098461538461,0.0934742223223076,FALSE,284.711,6.34462489536696,0.978106708074954,"2021_M7.0_acapulco"
"Puebla","Ocoyucan",2021,4,315.499,0.0573098461538461,0.0934742223223076,FALSE,315.499,6.44730520451738,0,NA
"Puebla","Ocoyucan",2022,1,323.761,0.0573098461538461,0.0934742223223076,FALSE,323.761,6.473155154836,0,NA
"Puebla","Ocoyucan",2022,2,412.526,0.0573098461538461,0.0934742223223076,FALSE,412.526,6.71544788370079,0,NA
"Puebla","Ocoyucan",2022,3,21.273,0.0573098461538461,0.0934742223223076,FALSE,21.273,3.75113782303944,0,"2022_M6.8_aguililla"
"Puebla","Ocoyucan",2022,4,23.618,0.0573098461538461,0.0934742223223076,FALSE,23.618,3.85560419408042,0,NA
"Puebla","Ocoyucan",2023,1,29.825,0.0573098461538461,0.0934742223223076,FALSE,29.825,4.08877507723383,0,NA
"Puebla","Ocoyucan",2023,2,39.091,0.0573098461538461,0.0934742223223076,FALSE,39.091,4.3592030030805,0,NA
"Puebla","Ocoyucan",2023,3,45.906,0.0573098461538461,0.0934742223223076,FALSE,45.906,4.51986161872865,0,NA
"Puebla","Ocoyucan",2023,4,44.737,0.0573098461538461,0.0934742223223076,FALSE,44.737,4.49407296949823,0,NA
"Puebla","Ocoyucan",2024,1,45.296,0.0573098461538461,0.0934742223223076,FALSE,45.296,4.50648773519786,0,NA
"Puebla","Ocoyucan",2024,2,49.129,0.0573098461538461,0.0934742223223076,FALSE,49.129,4.58770023348071,0,NA
"Puebla","Ocoyucan",2024,3,53.64,0.0573098461538461,0.0934742223223076,FALSE,53.64,4.67552911618529,0,NA
"Puebla","Ocoyucan",2024,4,44.67,0.0573098461538461,0.0934742223223076,FALSE,44.67,4.49257457998901,0,NA
"Puebla","Ocoyucan",2025,1,38.656,0.0573098461538461,0.0934742223223076,FALSE,38.656,4.34801644484767,0,NA
"Puebla","Ocoyucan",2025,2,59.859,0.0573098461538461,0.0934742223223076,FALSE,59.859,4.78520874188485,0,NA
"Puebla","Ocoyucan",2025,3,47.213,0.0573098461538461,0.0934742223223076,FALSE,47.213,4.54792859462347,0,NA
"Puebla","Ocoyucan",2025,4,89.624,0.0573098461538461,0.0934742223223076,FALSE,89.624,5.18880144407363,0,NA
"Puebla","Olintla",2013,1,0,0.00265259615384615,0.005687007446492,FALSE,0,0,0,NA
"Puebla","Olintla",2013,2,0,0.00265259615384615,0.005687007446492,FALSE,0,0,0,NA
"Puebla","Olintla",2013,3,0,0.00265259615384615,0.005687007446492,FALSE,0,0,0,NA
"Puebla","Olintla",2013,4,0,0.00265259615384615,0.005687007446492,FALSE,0,0,0,NA
"Puebla","Olintla",2014,1,0,0.00265259615384615,0.005687007446492,FALSE,0,0,0,NA
"Puebla","Olintla",2014,2,0,0.00265259615384615,0.005687007446492,FALSE,0,0,0,"2014_M7.2_coyuquilla_norte"
"Puebla","Olintla",2014,3,0,0.00265259615384615,0.005687007446492,FALSE,0,0,0,"2014_M6.9_puerto_madero"
"Puebla","Olintla",2014,4,0,0.00265259615384615,0.005687007446492,FALSE,0,0,0,NA
"Puebla","Olintla",2015,1,0,0.00265259615384615,0.005687007446492,FALSE,0,0,0,NA
"Puebla","Olintla",2015,2,0,0.00265259615384615,0.005687007446492,FALSE,0,0,0,NA
"Puebla","Olintla",2015,3,0,0.00265259615384615,0.005687007446492,FALSE,0,0,0,NA
"Puebla","Olintla",2015,4,0,0.00265259615384615,0.005687007446492,FALSE,0,0,0,NA
"Puebla","Olintla",2016,1,0,0.00265259615384615,0.005687007446492,FALSE,0,0,0,NA
"Puebla","Olintla",2016,2,0,0.00265259615384615,0.005687007446492,FALSE,0,0,0,NA
"Puebla","Olintla",2016,3,0,0.00265259615384615,0.005687007446492,FALSE,0,0,0,NA
"Puebla","Olintla",2016,4,0,0.00265259615384615,0.005687007446492,FALSE,0,0,0,NA
"Puebla","Olintla",2017,1,0,0.00265259615384615,0.005687007446492,FALSE,0,0,0,NA
"Puebla","Olintla",2017,2,0,0.00265259615384615,0.005687007446492,FALSE,0,0,0,NA
"Puebla","Olintla",2017,3,0,0.00265259615384615,0.005687007446492,FALSE,0,0,4.04077782865591,"2017_M7.1_matzaco"
"Puebla","Olintla",2017,4,0,0.00265259615384615,0.005687007446492,FALSE,0,0,0,NA
"Puebla","Olintla",2018,1,0,0.00265259615384615,0.005687007446492,FALSE,0,0,0,"2018_M7.2_pinotepa"
"Puebla","Olintla",2018,2,0,0.00265259615384615,0.005687007446492,FALSE,0,0,0,NA
"Puebla","Olintla",2018,3,0,0.00265259615384615,0.005687007446492,FALSE,0,0,0,NA
"Puebla","Olintla",2018,4,1.958,0.00265259615384615,0.005687007446492,FALSE,1.958,1.42469316699998,0,NA
"Puebla","Olintla",2019,1,2.477,0.00265259615384615,0.005687007446492,FALSE,2.477,1.63865512183807,0,"2019_M6.7_puerto_madero"
"Puebla","Olintla",2019,2,0,0.00265259615384615,0.005687007446492,FALSE,0,0,0,NA
"Puebla","Olintla",2019,3,1.481,0.00265259615384615,0.005687007446492,FALSE,1.481,1.18417749205573,0,NA
"Puebla","Olintla",2019,4,4.786,0.00265259615384615,0.005687007446492,FALSE,4.786,2.26958196968666,0,NA
"Puebla","Olintla",2020,1,6.641,0.00265259615384615,0.005687007446492,FALSE,6.641,2.59203069837625,0,NA
"Puebla","Olintla",2020,2,1.417,0.00265259615384615,0.005687007446492,FALSE,1.417,1.14782352940976,0,"2020_M7.4_Santa_Maria_Xadani"
"Puebla","Olintla",2020,3,2.902,0.00265259615384615,0.005687007446492,FALSE,2.902,1.78699198033173,0,NA
"Puebla","Olintla",2020,4,4.244,0.00265259615384615,0.005687007446492,FALSE,4.244,2.15225301450077,0,NA
"Puebla","Olintla",2021,1,3.683,0.00265259615384615,0.005687007446492,FALSE,3.683,2.01481568061695,0,NA
"Puebla","Olintla",2021,2,5.65,0.00265259615384615,0.005687007446492,FALSE,5.65,2.43254376361568,0,NA
"Puebla","Olintla",2021,3,6.499,0.00265259615384615,0.005687007446492,FALSE,6.499,2.57066260948405,0.281683881669941,"2021_M7.0_acapulco"
"Puebla","Olintla",2021,4,15.571,0.00265259615384615,0.005687007446492,FALSE,15.571,3.43958691401677,0,NA
"Puebla","Olintla",2022,1,25.425,0.00265259615384615,0.005687007446492,FALSE,25.425,3.92926663743938,0,NA
