state,municipality,matched_quarters,total_quarters,fully_matched
Puebla,Tepanco de López,48,48,TRUE
Puebla,Tepango de Rodríguez,48,48,TRUE
Puebla,Tepatlaxco de Hidalgo,48,48,TRUE
Puebla,Tepeaca,48,48,TRUE
Puebla,Tepemaxalco,48,48,TRUE
Puebla,Tepeojuma,48,48,TRUE
Puebla,Tepetzintla,48,48,TRUE
Puebla,Tepexco,48,48,TRUE
Puebla,Tepexi de Rodríguez,48,48,TRUE
Puebla,Tepeyahualco,48,48,TRUE
Puebla,Tepeyahualco de Cuauhtémoc,48,48,TRUE
Puebla,Tetela de Ocampo,48,48,TRUE
Puebla,Teteles de Avila Castillo,48,48,TRUE
Puebla,Teziutlán,48,48,TRUE
Puebla,Tianguismanalco,48,48,TRUE
Puebla,Tlachichuca,48,48,TRUE
Puebla,Tlacotepec de Benito Juárez,48,48,TRUE
Puebla,Tlacuilotepec,48,48,TRUE
Puebla,Tlahuapan,48,48,TRUE
Puebla,Tlaltenango,48,48,TRUE
Puebla,Tlanepantla,48,48,TRUE
Puebla,Tlaola,48,48,TRUE
Puebla,Tlapacoya,48,48,TRUE
Puebla,Tlapanalá,48,48,TRUE
Puebla,Tlatlauquitepec,48,48,TRUE
Puebla,Tlaxco,48,48,TRUE
Puebla,Tochimilco,48,48,TRUE
Puebla,Tochtepec,48,48,TRUE
Puebla,Totoltepec de Guerrero,48,48,TRUE
Puebla,Tulcingo,48,48,TRUE
Puebla,Tuzamapan de Galeana,48,48,TRUE
Puebla,Tzicatlacoyan,48,48,TRUE
Puebla,Venustiano Carranza,48,48,TRUE
Puebla,Vicente Guerrero,48,48,TRUE
Puebla,Xayacatlán de Bravo,48,48,TRUE
Puebla,Xicotepec,48,48,TRUE
Puebla,Xicotlán,48,48,TRUE
Puebla,Xiutetelco,48,48,TRUE
Puebla,Xochiapulco,48,48,TRUE
Puebla,Xochiltepec,48,48,TRUE
Puebla,Xochitlán Todos Santos,48,48,TRUE
Puebla,Xochitlán de Vicente Suárez,48,48,TRUE
Puebla,Yaonáhuac,48,48,TRUE
Puebla,Yehualtepec,48,48,TRUE
Puebla,Zacapala,48,48,TRUE
Puebla,Zacapoaxtla,48,48,TRUE
Puebla,Zacatlán,48,48,TRUE
Puebla,Zapotitlán,48,48,TRUE
Puebla,Zapotitlán de Méndez,48,48,TRUE
Puebla,Zaragoza,48,48,TRUE
Puebla,Zautla,48,48,TRUE
Puebla,Zihuateutla,48,48,TRUE
Puebla,Zinacatepec,48,48,TRUE
Puebla,Zongozotla,48,48,TRUE
Puebla,Zoquiapan,48,48,TRUE
Puebla,Zoquitlán,48,48,TRUE
Querétaro,Amealco de Bonfil,48,48,TRUE
Querétaro,Arroyo Seco,48,48,TRUE
Querétaro,Cadereyta de Montes,48,48,TRUE
Querétaro,Colón,48,48,TRUE
Querétaro,Corregidora,48,48,TRUE
Querétaro,El Marqués,48,48,TRUE
Querétaro,Ezequiel Montes,48,48,TRUE
Querétaro,Huimilpan,48,48,TRUE
Querétaro,Jalpan de Serra,48,48,TRUE
Querétaro,Landa de Matamoros,48,48,TRUE
Querétaro,Pedro Escobedo,48,48,TRUE
Querétaro,Peñamiller,48,48,TRUE
Querétaro,Pinal de Amoles,48,48,TRUE
Querétaro,Querétaro,48,48,TRUE
Querétaro,San Joaquín,48,48,TRUE
Querétaro,San Juan del Río,48,48,TRUE
Querétaro,Tequisquiapan,48,48,TRUE
Querétaro,Tolimán,48,48,TRUE
Quintana Roo,Benito Juárez,48,48,TRUE
Quintana Roo,Cozumel,48,48,TRUE
Quintana Roo,Felipe Carrillo Puerto,48,48,TRUE
Quintana Roo,Isla Mujeres,48,48,TRUE
Quintana Roo,José María Morelos,48,48,TRUE
Quintana Roo,Lázaro Cárdenas,48,48,TRUE
Quintana Roo,Othón P. Blanco,48,48,TRUE
Quintana Roo,Solidaridad,48,48,TRUE
Quintana Roo,Tulum,48,48,TRUE
San Luis Potosí,Alaquines,48,48,TRUE
San Luis Potosí,Aquismón,48,48,TRUE
San Luis Potosí,Armadillo de los Infante,48,48,TRUE
San Luis Potosí,Axtla de Terrazas,48,48,TRUE
San Luis Potosí,Catorce,48,48,TRUE
San Luis Potosí,Cedral,48,48,TRUE
San Luis Potosí,Cerritos,48,48,TRUE
San Luis Potosí,Cerro de San Pedro,48,48,TRUE
San Luis Potosí,Charcas,48,48,TRUE
San Luis Potosí,Ciudad Fernández,48,48,TRUE
San Luis Potosí,Ciudad Valles,48,48,TRUE
San Luis Potosí,Ciudad del Maíz,48,48,TRUE
San Luis Potosí,Coxcatlán,48,48,TRUE
San Luis Potosí,Cárdenas,48,48,TRUE
San Luis Potosí,Ebano,48,48,TRUE
San Luis Potosí,El Naranjo,48,48,TRUE
San Luis Potosí,Guadalcázar,48,48,TRUE
San Luis Potosí,Huehuetlán,48,48,TRUE
San Luis Potosí,Lagunillas,48,48,TRUE
San Luis Potosí,Matehuala,48,48,TRUE
San Luis Potosí,Matlapa,48,48,TRUE
San Luis Potosí,Mexquitic de Carmona,48,48,TRUE
San Luis Potosí,Moctezuma,48,48,TRUE
San Luis Potosí,Rayón,48,48,TRUE
San Luis Potosí,Rioverde,48,48,TRUE
San Luis Potosí,Salinas,48,48,TRUE
San Luis Potosí,San Antonio,48,48,TRUE
San Luis Potosí,San Ciro de Acosta,48,48,TRUE
San Luis Potosí,San Luis Potosí,48,48,TRUE
San Luis Potosí,San Martín Chalchicuautla,48,48,TRUE
San Luis Potosí,San Nicolás Tolentino,48,48,TRUE
San Luis Potosí,San Vicente Tancuayalab,48,48,TRUE
San Luis Potosí,Santa Catarina,48,48,TRUE
San Luis Potosí,Santa María del Río,48,48,TRUE
San Luis Potosí,Santo Domingo,48,48,TRUE
San Luis Potosí,Soledad de Graciano Sánchez,48,48,TRUE
San Luis Potosí,Tamasopo,48,48,TRUE
San Luis Potosí,Tamazunchale,48,48,TRUE
San Luis Potosí,Tampacán,48,48,TRUE
San Luis Potosí,Tampamolón Corona,48,48,TRUE
San Luis Potosí,Tamuín,48,48,TRUE
San Luis Potosí,Tancanhuitz,48,48,TRUE
San Luis Potosí,Tanlajás,48,48,TRUE
San Luis Potosí,Tanquián de Escobedo,48,48,TRUE
San Luis Potosí,Tierra Nueva,48,48,TRUE
San Luis Potosí,Vanegas,48,48,TRUE
San Luis Potosí,Venado,48,48,TRUE
San Luis Potosí,Villa Hidalgo,48,48,TRUE
San Luis Potosí,Villa Juárez,48,48,TRUE
San Luis Potosí,Villa de Arista,48,48,TRUE
San Luis Potosí,Villa de Arriaga,48,48,TRUE
San Luis Potosí,Villa de Guadalupe,48,48,TRUE
San Luis Potosí,Villa de Ramos,48,48,TRUE
San Luis Potosí,Villa de Reyes,48,48,TRUE
San Luis Potosí,Villa de la Paz,48,48,TRUE
San Luis Potosí,Xilitla,48,48,TRUE
San Luis Potosí,Zaragoza,48,48,TRUE
Sinaloa,Ahome,48,48,TRUE
Sinaloa,Angostura,48,48,TRUE
Sinaloa,Badiraguato,48,48,TRUE
Sinaloa,Choix,48,48,TRUE
Sinaloa,Concordia,48,48,TRUE
Sinaloa,Cosalá,48,48,TRUE
Sinaloa,Culiacán,48,48,TRUE
Sinaloa,El Fuerte,48,48,TRUE
Sinaloa,Elota,48,48,TRUE
Sinaloa,Escuinapa,48,48,TRUE
Sinaloa,Guasave,48,48,TRUE
Sinaloa,Mazatlán,48,48,TRUE
Sinaloa,Mocorito,48,48,TRUE
Sinaloa,Navolato,48,48,TRUE
Sinaloa,Rosario,48,48,TRUE
Sinaloa,Salvador Alvarado,48,48,TRUE
Sinaloa,San Ignacio,48,48,TRUE
Sinaloa,Sinaloa,48,48,TRUE
Sonora,Aconchi,48,48,TRUE
Sonora,Agua Prieta,48,48,TRUE
Sonora,Alamos,48,48,TRUE
Sonora,Altar,48,48,TRUE
Sonora,Arivechi,48,48,TRUE
Sonora,Arizpe,48,48,TRUE
Sonora,Atil,48,48,TRUE
Sonora,Bacadéhuachi,48,48,TRUE
Sonora,Bacanora,48,48,TRUE
Sonora,Bacerac,48,48,TRUE
Sonora,Bacoachi,48,48,TRUE
Sonora,Banámichi,48,48,TRUE
Sonora,Bavispe,48,48,TRUE
Sonora,Baviácora,48,48,TRUE
Sonora,Benito Juárez,48,48,TRUE
Sonora,Benjamín Hill,48,48,TRUE
Sonora,Bácum,48,48,TRUE
Sonora,Caborca,48,48,TRUE
Sonora,Cajeme,48,48,TRUE
Sonora,Cananea,48,48,TRUE
Sonora,Carbó,48,48,TRUE
Sonora,Cucurpe,48,48,TRUE
Sonora,Cumpas,48,48,TRUE
Sonora,Divisaderos,48,48,TRUE
Sonora,Empalme,48,48,TRUE
Sonora,Etchojoa,48,48,TRUE
Sonora,Fronteras,48,48,TRUE
Sonora,General Plutarco Elías Calles,48,48,TRUE
Sonora,Granados,48,48,TRUE
Sonora,Guaymas,48,48,TRUE
Sonora,Hermosillo,48,48,TRUE
Sonora,Huachinera,48,48,TRUE
Sonora,Huatabampo,48,48,TRUE
Sonora,Huásabas,48,48,TRUE
Sonora,Huépac,48,48,TRUE
Sonora,Imuris,48,48,TRUE
Sonora,La Colorada,48,48,TRUE
Sonora,Magdalena,48,48,TRUE
Sonora,Mazatán,48,48,TRUE
Sonora,Moctezuma,48,48,TRUE
Sonora,Naco,48,48,TRUE
Sonora,Nacozari de García,48,48,TRUE
Sonora,Navojoa,48,48,TRUE
Sonora,Nogales,48,48,TRUE
Sonora,Nácori Chico,48,48,TRUE
Sonora,Onavas,48,48,TRUE
Sonora,Opodepe,48,48,TRUE
Sonora,Oquitoa,48,48,TRUE
Sonora,Pitiquito,48,48,TRUE
Sonora,Puerto Peñasco,48,48,TRUE
Sonora,Quiriego,48,48,TRUE
Sonora,Rayón,48,48,TRUE
Sonora,Rosario,48,48,TRUE
Sonora,Sahuaripa,48,48,TRUE
Sonora,San Felipe de Jesús,48,48,TRUE
Sonora,San Ignacio Río Muerto,48,48,TRUE
Sonora,San Javier,48,48,TRUE
Sonora,San Luis Río Colorado,48,48,TRUE
Sonora,San Miguel de Horcasitas,48,48,TRUE
Sonora,San Pedro de la Cueva,48,48,TRUE
Sonora,Santa Ana,48,48,TRUE
Sonora,Santa Cruz,48,48,TRUE
Sonora,Soyopa,48,48,TRUE
Sonora,Suaqui Grande,48,48,TRUE
Sonora,Sáric,48,48,TRUE
Sonora,Tepache,48,48,TRUE
Sonora,Trincheras,48,48,TRUE
Sonora,Tubutama,48,48,TRUE
Sonora,Ures,48,48,TRUE
Sonora,Villa Hidalgo,48,48,TRUE
Sonora,Villa Pesqueira,48,48,TRUE
Sonora,Yécora,48,48,TRUE
Tabasco,Balancán,48,48,TRUE
Tabasco,Centla,48,48,TRUE
Tabasco,Centro,48,48,TRUE
Tabasco,Comalcalco,48,48,TRUE
Tabasco,Cunduacán,48,48,TRUE
Tabasco,Cárdenas,48,48,TRUE
Tabasco,Emiliano Zapata,48,48,TRUE
Tabasco,Huimanguillo,48,48,TRUE
Tabasco,Jalapa,48,48,TRUE
Tabasco,Jalpa de Méndez,48,48,TRUE
Tabasco,Jonuta,48,48,TRUE
Tabasco,Macuspana,48,48,TRUE
Tabasco,Nacajuca,48,48,TRUE
Tabasco,Paraíso,48,48,TRUE
Tabasco,Tacotalpa,48,48,TRUE
Tabasco,Teapa,48,48,TRUE
Tabasco,Tenosique,48,48,TRUE
Tamaulipas,Abasolo,48,48,TRUE
Tamaulipas,Aldama,48,48,TRUE
Tamaulipas,Altamira,48,48,TRUE
Tamaulipas,Antiguo Morelos,48,48,TRUE
Tamaulipas,Burgos,48,48,TRUE
Tamaulipas,Bustamante,48,48,TRUE
Tamaulipas,Camargo,48,48,TRUE
Tamaulipas,Casas,48,48,TRUE
Tamaulipas,Ciudad Madero,48,48,TRUE
Tamaulipas,Cruillas,48,48,TRUE
Tamaulipas,El Mante,48,48,TRUE
Tamaulipas,González,48,48,TRUE
Tamaulipas,Guerrero,48,48,TRUE
Tamaulipas,Gustavo Díaz Ordaz,48,48,TRUE
Tamaulipas,Gómez Farías,48,48,TRUE
Tamaulipas,Güémez,48,48,TRUE
Tamaulipas,Hidalgo,48,48,TRUE
Tamaulipas,Jaumave,48,48,TRUE
Tamaulipas,Jiménez,48,48,TRUE
Tamaulipas,Llera,48,48,TRUE
Tamaulipas,Mainero,48,48,TRUE
Tamaulipas,Matamoros,48,48,TRUE
Tamaulipas,Mier,48,48,TRUE
Tamaulipas,Miguel Alemán,48,48,TRUE
Tamaulipas,Miquihuana,48,48,TRUE
Tamaulipas,Méndez,48,48,TRUE
Tamaulipas,Nuevo Laredo,48,48,TRUE
Tamaulipas,Nuevo Morelos,48,48,TRUE
Tamaulipas,Ocampo,48,48,TRUE
Tamaulipas,Padilla,48,48,TRUE
Tamaulipas,Palmillas,48,48,TRUE
Tamaulipas,Reynosa,48,48,TRUE
Tamaulipas,Río Bravo,48,48,TRUE
Tamaulipas,San Carlos,48,48,TRUE
Tamaulipas,San Fernando,48,48,TRUE
Tamaulipas,San Nicolás,48,48,TRUE
Tamaulipas,Soto la Marina,48,48,TRUE
Tamaulipas,Tampico,48,48,TRUE
Tamaulipas,Tula,48,48,TRUE
Tamaulipas,Valle Hermoso,48,48,TRUE
Tamaulipas,Victoria,48,48,TRUE
Tamaulipas,Villagrán,48,48,TRUE
Tamaulipas,Xicoténcatl,48,48,TRUE
Tlaxcala,Acuamanala de Miguel Hidalgo,48,48,TRUE
Tlaxcala,Amaxac de Guerrero,48,48,TRUE
Tlaxcala,Apetatitlán de Antonio Carvajal,48,48,TRUE
Tlaxcala,Apizaco,48,48,TRUE
Tlaxcala,Atlangatepec,48,48,TRUE
Tlaxcala,Benito Juárez,48,48,TRUE
Tlaxcala,Calpulalpan,48,48,TRUE
Tlaxcala,Chiautempan,48,48,TRUE
Tlaxcala,Contla de Juan Cuamatzi,48,48,TRUE
Tlaxcala,Cuapiaxtla,48,48,TRUE
Tlaxcala,Cuaxomulco,48,48,TRUE
Tlaxcala,El Carmen Tequexquitla,48,48,TRUE
Tlaxcala,Emiliano Zapata,48,48,TRUE
Tlaxcala,Españita,48,48,TRUE
Tlaxcala,Huamantla,48,48,TRUE
Tlaxcala,Hueyotlipan,48,48,TRUE
Tlaxcala,Ixtacuixtla de Mariano Matamoros,48,48,TRUE
Tlaxcala,Ixtenco,48,48,TRUE
Tlaxcala,La Magdalena Tlaltelulco,48,48,TRUE
Tlaxcala,Lázaro Cárdenas,48,48,TRUE
Tlaxcala,Mazatecochco de José María Morelos,48,48,TRUE
Tlaxcala,Muñoz de Domingo Arenas,48,48,TRUE
Tlaxcala,Nanacamilpa de Mariano Arista,48,48,TRUE
Tlaxcala,Natívitas,48,48,TRUE
Tlaxcala,Panotla,48,48,TRUE
Tlaxcala,Papalotla de Xicohténcatl,48,48,TRUE
Tlaxcala,San Francisco Tetlanohcan,48,48,TRUE
Tlaxcala,San Jerónimo Zacualpan,48,48,TRUE
Tlaxcala,San José Teacalco,48,48,TRUE
Tlaxcala,San Juan Huactzinco,48,48,TRUE
Tlaxcala,San Lorenzo Axocomanitla,48,48,TRUE
Tlaxcala,San Lucas Tecopilco,48,48,TRUE
Tlaxcala,San Pablo del Monte,48,48,TRUE
Tlaxcala,Sanctórum de Lázaro Cárdenas,48,48,TRUE
Tlaxcala,Santa Ana Nopalucan,48,48,TRUE
Tlaxcala,Santa Apolonia Teacalco,48,48,TRUE
Tlaxcala,Santa Catarina Ayometla,48,48,TRUE
Tlaxcala,Santa Cruz Quilehtla,48,48,TRUE
Tlaxcala,Santa Cruz Tlaxcala,48,48,TRUE
Tlaxcala,Santa Isabel Xiloxoxtla,48,48,TRUE
Tlaxcala,Tenancingo,48,48,TRUE
Tlaxcala,Teolocholco,48,48,TRUE
Tlaxcala,Tepetitla de Lardizábal,48,48,TRUE
Tlaxcala,Tepeyanco,48,48,TRUE
Tlaxcala,Terrenate,48,48,TRUE
Tlaxcala,Tetla de la Solidaridad,48,48,TRUE
Tlaxcala,Tetlatlahuca,48,48,TRUE
Tlaxcala,Tlaxcala,48,48,TRUE
Tlaxcala,Tlaxco,48,48,TRUE
Tlaxcala,Tocatlán,48,48,TRUE
Tlaxcala,Totolac,48,48,TRUE
Tlaxcala,Tzompantepec,48,48,TRUE
Tlaxcala,Xaloztoc,48,48,TRUE
Tlaxcala,Xaltocan,48,48,TRUE
Tlaxcala,Xicohtzinco,48,48,TRUE
Tlaxcala,Zacatelco,48,48,TRUE
Veracruz,Acajete,48,48,TRUE
Veracruz,Acatlán,48,48,TRUE
Veracruz,Acayucan,48,48,TRUE
Veracruz,Actopan,48,48,TRUE
Veracruz,Acula,48,48,TRUE
Veracruz,Acultzingo,48,48,TRUE
Veracruz,Agua Dulce,48,48,TRUE
Veracruz,Alpatláhuac,48,48,TRUE
Veracruz,Alto Lucero de Gutiérrez Barrios,48,48,TRUE
Veracruz,Altotonga,48,48,TRUE
Veracruz,Alvarado,48,48,TRUE
Veracruz,Amatitlán,48,48,TRUE
Veracruz,Amatlán de los Reyes,48,48,TRUE
Veracruz,Angel R. Cabada,48,48,TRUE
Veracruz,Apazapan,48,48,TRUE
Veracruz,Aquila,48,48,TRUE
Veracruz,Astacinga,48,48,TRUE
Veracruz,Atlahuilco,48,48,TRUE
Veracruz,Atoyac,48,48,TRUE
Veracruz,Atzacan,48,48,TRUE
Veracruz,Atzalan,48,48,TRUE
Veracruz,Ayahualulco,48,48,TRUE
Veracruz,Banderilla,48,48,TRUE
Veracruz,Benito Juárez,48,48,TRUE
Veracruz,Boca del Río,48,48,TRUE
Veracruz,Calcahualco,48,48,TRUE
Veracruz,Camarón de Tejeda,48,48,TRUE
Veracruz,Camerino Z. Mendoza,48,48,TRUE
Veracruz,Carlos A. Carrillo,48,48,TRUE
Veracruz,Carrillo Puerto,48,48,TRUE
Veracruz,Castillo de Teayo,48,48,TRUE
Veracruz,Catemaco,48,48,TRUE
Veracruz,Cerro Azul,48,48,TRUE
Veracruz,Chacaltianguis,48,48,TRUE
Veracruz,Chalma,48,48,TRUE
Veracruz,Chiconamel,48,48,TRUE
Veracruz,Chiconquiaco,48,48,TRUE
Veracruz,Chicontepec,48,48,TRUE
Veracruz,Chinameca,48,48,TRUE
Veracruz,Chinampa de Gorostiza,48,48,TRUE
Veracruz,Chocamán,48,48,TRUE
Veracruz,Chontla,48,48,TRUE
Veracruz,Chumatlán,48,48,TRUE
Veracruz,Citlaltépetl,48,48,TRUE
Veracruz,Coacoatzintla,48,48,TRUE
Veracruz,Coahuitlán,48,48,TRUE
Veracruz,Coatepec,48,48,TRUE
Veracruz,Coatzacoalcos,48,48,TRUE
Veracruz,Coatzintla,48,48,TRUE
Veracruz,Coetzala,48,48,TRUE
Veracruz,Colipa,48,48,TRUE
Veracruz,Comapa,48,48,TRUE
Veracruz,Cosamaloapan de Carpio,48,48,TRUE
Veracruz,Cosautlán de Carvajal,48,48,TRUE
Veracruz,Coscomatepec,48,48,TRUE
Veracruz,Cosoleacaque,48,48,TRUE
Veracruz,Cotaxtla,48,48,TRUE
Veracruz,Coxquihui,48,48,TRUE
Veracruz,Coyutla,48,48,TRUE
Veracruz,Cuichapa,48,48,TRUE
Veracruz,Cuitláhuac,48,48,TRUE
Veracruz,Córdoba,48,48,TRUE
Veracruz,El Higo,48,48,TRUE
Veracruz,Emiliano Zapata,48,48,TRUE
Veracruz,Espinal,48,48,TRUE
Veracruz,Filomeno Mata,48,48,TRUE
Veracruz,Fortín,48,48,TRUE
Veracruz,Gutiérrez Zamora,48,48,TRUE
Veracruz,Hidalgotitlán,48,48,TRUE
Veracruz,Huatusco,48,48,TRUE
Veracruz,Huayacocotla,48,48,TRUE
Veracruz,Hueyapan de Ocampo,48,48,TRUE
Veracruz,Ignacio de la Llave,48,48,TRUE
Veracruz,Ilamatlán,48,48,TRUE
Veracruz,Isla,48,48,TRUE
Veracruz,Ixcatepec,48,48,TRUE
Veracruz,Ixhuacán de los Reyes,48,48,TRUE
Veracruz,Ixhuatlancillo,48,48,TRUE
Veracruz,Ixhuatlán de Madero,48,48,TRUE
Veracruz,Ixhuatlán del Café,48,48,TRUE
Veracruz,Ixhuatlán del Sureste,48,48,TRUE
Veracruz,Ixmatlahuacan,48,48,TRUE
Veracruz,Ixtaczoquitlán,48,48,TRUE
Veracruz,Jalacingo,48,48,TRUE
Veracruz,Jalcomulco,48,48,TRUE
Veracruz,Jamapa,48,48,TRUE
Veracruz,Jesús Carranza,48,48,TRUE
Veracruz,Jilotepec,48,48,TRUE
Veracruz,José Azueta,48,48,TRUE
Veracruz,Juan Rodríguez Clara,48,48,TRUE
Veracruz,Juchique de Ferrer,48,48,TRUE
Veracruz,Jáltipan,48,48,TRUE
Veracruz,La Antigua,48,48,TRUE
Veracruz,La Perla,48,48,TRUE
Veracruz,Landero y Coss,48,48,TRUE
Veracruz,Las Choapas,48,48,TRUE
Veracruz,Las Minas,48,48,TRUE
Veracruz,Las Vigas de Ramírez,48,48,TRUE
Veracruz,Lerdo de Tejada,48,48,TRUE
Veracruz,Los Reyes,48,48,TRUE
Veracruz,Magdalena,48,48,TRUE
Veracruz,Maltrata,48,48,TRUE
Veracruz,Manlio Fabio Altamirano,48,48,TRUE
Veracruz,Mariano Escobedo,48,48,TRUE
Veracruz,Martínez de la Torre,48,48,TRUE
Veracruz,Mecatlán,48,48,TRUE
Veracruz,Mecayapan,48,48,TRUE
Veracruz,Medellín,48,48,TRUE
Veracruz,Miahuatlán,48,48,TRUE
Veracruz,Minatitlán,48,48,TRUE
Veracruz,Misantla,48,48,TRUE
Veracruz,Mixtla de Altamirano,48,48,TRUE
Veracruz,Moloacán,48,48,TRUE
Veracruz,Nanchital de Lázaro Cárdenas del Río,48,48,TRUE
Veracruz,Naolinco,48,48,TRUE
Veracruz,Naranjal,48,48,TRUE
Veracruz,Naranjos Amatlán,48,48,TRUE
Veracruz,Nautla,48,48,TRUE
Veracruz,Nogales,48,48,TRUE
Veracruz,Oluta,48,48,TRUE
Veracruz,Omealca,48,48,TRUE
Veracruz,Orizaba,48,48,TRUE
Veracruz,Otatitlán,48,48,TRUE
Veracruz,Oteapan,48,48,TRUE
Veracruz,Ozuluama de Mascareñas,48,48,TRUE
Veracruz,Pajapan,48,48,TRUE
Veracruz,Papantla,48,48,TRUE
Veracruz,Paso de Ovejas,48,48,TRUE
Veracruz,Paso del Macho,48,48,TRUE
Veracruz,Perote,48,48,TRUE
Veracruz,Platón Sánchez,48,48,TRUE
Veracruz,Playa Vicente,48,48,TRUE
Veracruz,Poza Rica de Hidalgo,48,48,TRUE
Veracruz,Pueblo Viejo,48,48,TRUE
Veracruz,Puente Nacional,48,48,TRUE
Veracruz,Pánuco,48,48,TRUE
Veracruz,Rafael Delgado,48,48,TRUE
Veracruz,Rafael Lucio,48,48,TRUE
Veracruz,Río Blanco,48,48,TRUE
Veracruz,Saltabarranca,48,48,TRUE
Veracruz,San Andrés Tenejapan,48,48,TRUE
Veracruz,San Andrés Tuxtla,48,48,TRUE
Veracruz,San Juan Evangelista,48,48,TRUE
Veracruz,San Rafael,48,48,TRUE
Veracruz,Santiago Sochiapan,48,48,TRUE
Veracruz,Santiago Tuxtla,48,48,TRUE
Veracruz,Sayula de Alemán,48,48,TRUE
Veracruz,Sochiapa,48,48,TRUE
Veracruz,Soconusco,48,48,TRUE
Veracruz,Soledad Atzompa,48,48,TRUE
Veracruz,Soledad de Doblado,48,48,TRUE
Veracruz,Soteapan,48,48,TRUE
Veracruz,Tamalín,48,48,TRUE
Veracruz,Tamiahua,48,48,TRUE
Veracruz,Tampico Alto,48,48,TRUE
Veracruz,Tancoco,48,48,TRUE
Veracruz,Tantima,48,48,TRUE
Veracruz,Tantoyuca,48,48,TRUE
Veracruz,Tatahuicapan de Juárez,48,48,TRUE
Veracruz,Tatatila,48,48,TRUE
Veracruz,Tecolutla,48,48,TRUE
Veracruz,Tehuipango,48,48,TRUE
Veracruz,Tempoal,48,48,TRUE
Veracruz,Tenampa,48,48,TRUE
Veracruz,Tenochtitlán,48,48,TRUE
Veracruz,Teocelo,48,48,TRUE
Veracruz,Tepatlaxco,48,48,TRUE
Veracruz,Tepetlán,48,48,TRUE
Veracruz,Tepetzintla,48,48,TRUE
Veracruz,Tequila,48,48,TRUE
Veracruz,Texcatepec,48,48,TRUE
Veracruz,Texhuacán,48,48,TRUE
Veracruz,Texistepec,48,48,TRUE
Veracruz,Tezonapa,48,48,TRUE
Veracruz,Tierra Blanca,48,48,TRUE
Veracruz,Tihuatlán,48,48,TRUE
Veracruz,Tlachichilco,48,48,TRUE
Veracruz,Tlacojalpan,48,48,TRUE
Veracruz,Tlacolulan,48,48,TRUE
Veracruz,Tlacotalpan,48,48,TRUE
Veracruz,Tlacotepec de Mejía,48,48,TRUE
Veracruz,Tlalixcoyan,48,48,TRUE
Veracruz,Tlalnelhuayocan,48,48,TRUE
Veracruz,Tlaltetela,48,48,TRUE
Veracruz,Tlapacoyan,48,48,TRUE
Veracruz,Tlaquilpa,48,48,TRUE
Veracruz,Tlilapan,48,48,TRUE
Veracruz,Tomatlán,48,48,TRUE
Veracruz,Tonayán,48,48,TRUE
Veracruz,Totutla,48,48,TRUE
Veracruz,Tres Valles,48,48,TRUE
Veracruz,Tuxtilla,48,48,TRUE
Veracruz,Ursulo Galván,48,48,TRUE
Veracruz,Uxpanapa,48,48,TRUE
Veracruz,Vega de Alatorre,48,48,TRUE
Veracruz,Veracruz,48,48,TRUE
Veracruz,Villa Aldama,48,48,TRUE
Veracruz,Xalapa,48,48,TRUE
Veracruz,Xico,48,48,TRUE
Veracruz,Xoxocotla,48,48,TRUE
Veracruz,Yanga,48,48,TRUE
Veracruz,Yecuatla,48,48,TRUE
Veracruz,Zacualpan,48,48,TRUE
Veracruz,Zaragoza,48,48,TRUE
Veracruz,Zentla,48,48,TRUE
Veracruz,Zongolica,48,48,TRUE
Veracruz,Zontecomatlán de López y Fuentes,48,48,TRUE
Veracruz,Zozocolco de Hidalgo,48,48,TRUE
Yucatán,Abalá,48,48,TRUE
Yucatán,Acanceh,48,48,TRUE
Yucatán,Akil,48,48,TRUE
Yucatán,Baca,48,48,TRUE
Yucatán,Bokobá,48,48,TRUE
Yucatán,Buctzotz,48,48,TRUE
Yucatán,Cacalchén,48,48,TRUE
Yucatán,Calotmul,48,48,TRUE
Yucatán,Cansahcab,48,48,TRUE
Yucatán,Cantamayec,48,48,TRUE
Yucatán,Celestún,48,48,TRUE
Yucatán,Cenotillo,48,48,TRUE
Yucatán,Chacsinkín,48,48,TRUE
Yucatán,Chankom,48,48,TRUE
Yucatán,Chapab,48,48,TRUE
Yucatán,Chemax,48,48,TRUE
Yucatán,Chichimilá,48,48,TRUE
Yucatán,Chicxulub Pueblo,48,48,TRUE
Yucatán,Chikindzonot,48,48,TRUE
Yucatán,Chocholá,48,48,TRUE
Yucatán,Chumayel,48,48,TRUE
Yucatán,Conkal,48,48,TRUE
Yucatán,Cuncunul,48,48,TRUE
Yucatán,Cuzamá,48,48,TRUE
Yucatán,Dzemul,48,48,TRUE
Yucatán,Dzidzantún,48,48,TRUE
Yucatán,Dzilam González,48,48,TRUE
Yucatán,Dzilam de Bravo,48,48,TRUE
Yucatán,Dzitás,48,48,TRUE
Yucatán,Dzoncauich,48,48,TRUE
Yucatán,Dzán,48,48,TRUE
Yucatán,Espita,48,48,TRUE
Yucatán,Halachó,48,48,TRUE
Yucatán,Hocabá,48,48,TRUE
Yucatán,Hoctún,48,48,TRUE
Yucatán,Homún,48,48,TRUE
Yucatán,Huhí,48,48,TRUE
Yucatán,Hunucmá,48,48,TRUE
Yucatán,Ixil,48,48,TRUE
Yucatán,Izamal,48,48,TRUE
Yucatán,Kanasín,48,48,TRUE
