state,municipality,year,quarter,remittances_musd,mean_r,sd_r,outlier,remittances_kusd,asinh_remittances,mean_pga,event
Coahuila,Villa Unión,2014,2,4.18548112809582e-05,0.0420136769476933,0.0576502380578218,FALSE,0.0418548112809582,0.041842600518801,0,2014_M7.2_coyuquilla_norte
Coahuila,Villa Unión,2014,3,0.00117532830001097,0.0420136769476933,0.0576502380578218,FALSE,1.17532830001097,1.00008236924077,0,2014_M6.9_puerto_madero
Coahuila,Villa Unión,2014,4,0.00246982726647834,0.0420136769476933,0.0576502380578218,FALSE,2.46982726647834,1.63596660491114,0,
Coahuila,Villa Unión,2015,1,0.00283143954565695,0.0420136769476933,0.0576502380578218,FALSE,2.83143954565695,1.76375083930763,0,
Coahuila,Villa Unión,2015,2,0.00340683726060172,0.0420136769476933,0.0576502380578218,FALSE,3.40683726060172,1.93980673908765,0,
Coahuila,Villa Unión,2015,3,0.000635018559974183,0.0420136769476933,0.0576502380578218,FALSE,0.635018559974183,0.598620265176388,0,
Coahuila,Villa Unión,2015,4,4.63566917466607e-05,0.0420136769476933,0.0576502380578218,FALSE,0.0463566917466607,0.0463401048012736,0,
Coahuila,Villa Unión,2016,1,0.000911299144168791,0.0420136769476933,0.0576502380578218,FALSE,0.911299144168791,0.817241964364891,0,
Coahuila,Villa Unión,2016,2,0.000628349395514961,0.0420136769476933,0.0576502380578218,FALSE,0.628349395514961,0.592981829100452,0,
Coahuila,Villa Unión,2016,3,0.0010670770955169,0.0420136769476933,0.0576502380578218,FALSE,1.0670770955169,0.928017975045318,0,
Coahuila,Villa Unión,2016,4,0.00103610207676527,0.0420136769476933,0.0576502380578218,FALSE,1.03610207676527,0.906672610897797,0,
Coahuila,Villa Unión,2017,1,0.00195905964626192,0.0420136769476933,0.0576502380578218,FALSE,1.95905964626192,1.42517503157142,0,
Coahuila,Villa Unión,2017,2,0,0.0420136769476933,0.0576502380578218,FALSE,0,0,0,
Coahuila,Villa Unión,2017,3,0.000102220899366571,0.0420136769476933,0.0576502380578218,FALSE,0.102220899366571,0.102043711654175,0,2017_M7.1_matzaco
Coahuila,Villa Unión,2017,4,0.000555235799099147,0.0420136769476933,0.0576502380578218,FALSE,0.555235799099147,0.530063062163653,0,
Coahuila,Villa Unión,2018,1,0.000802867911349416,0.0420136769476933,0.0576502380578218,FALSE,0.802867911349416,0.734906152405142,0,2018_M7.2_pinotepa
Coahuila,Villa Unión,2018,2,0.000567696886660064,0.0420136769476933,0.0576502380578218,FALSE,0.567696886660064,0.540928622001733,0,
Coahuila,Villa Unión,2018,3,0.00382075215016073,0.0420136769476933,0.0576502380578218,FALSE,3.82075215016073,2.05029604540543,0,
Coahuila,Villa Unión,2018,4,0.00375627129709018,0.0420136769476933,0.0576502380578218,FALSE,3.75627129709018,2.03383924037835,0,
Coahuila,Villa Unión,2019,1,0.00428264720689555,0.0420136769476933,0.0576502380578218,FALSE,4.28264720689555,2.16107857941628,0,2019_M6.7_puerto_madero
Coahuila,Villa Unión,2019,2,0.0105248147208436,0.0420136769476933,0.0576502380578218,FALSE,10.5248147208436,3.04913224762015,0,
Coahuila,Villa Unión,2019,3,0.0102733793698447,0.0420136769476933,0.0576502380578218,FALSE,10.2733793698447,3.02506354871275,0,
Coahuila,Villa Unión,2019,4,0.0291697336296269,0.0420136769476933,0.0576502380578218,FALSE,29.1697336296269,4.06657251909247,0,
Coahuila,Villa Unión,2020,1,0.0252113556330941,0.0420136769476933,0.0576502380578218,FALSE,25.2113556330941,3.92083478352108,0,
Coahuila,Villa Unión,2020,2,0.0417307780491954,0.0420136769476933,0.0576502380578218,FALSE,41.7307780491954,4.42452964680948,0,2020_M7.4_Santa_Maria_Xadani
Coahuila,Villa Unión,2020,3,0.0507683144372336,0.0420136769476933,0.0576502380578218,FALSE,50.7683144372336,4.62051659103821,0,
Coahuila,Villa Unión,2020,4,0.108481622923226,0.0420136769476933,0.0576502380578218,FALSE,108.481622923226,5.37974920811646,0,
Coahuila,Villa Unión,2021,1,0.0730666572930311,0.0420136769476933,0.0576502380578218,FALSE,73.0666572930311,4.98456614294809,0,
Coahuila,Villa Unión,2021,2,0.139016632215827,0.0420136769476933,0.0576502380578218,FALSE,139.016632215827,5.62775369870324,0,
Coahuila,Villa Unión,2021,3,0.160715051490918,0.0420136769476933,0.0576502380578218,FALSE,160.715051490918,5.77278978974377,0,2021_M7.0_acapulco
Coahuila,Villa Unión,2021,4,0.191284992886029,0.0420136769476933,0.0576502380578218,FALSE,191.284992886029,5.94691843827594,0,
Coahuila,Villa Unión,2022,1,0.174122637275546,0.0420136769476933,0.0576502380578218,FALSE,174.122637275546,5.85291528907572,0,
Coahuila,Villa Unión,2022,2,0.216274145578606,0.0420136769476933,0.0576502380578218,FALSE,216.274145578606,6.06969932074274,0,
Coahuila,Villa Unión,2022,3,0.100131611705949,0.0420136769476933,0.0576502380578218,FALSE,100.131611705949,5.29965755167593,0,2022_M6.8_aguililla
Coahuila,Villa Unión,2022,4,0.0682962345027278,0.0420136769476933,0.0576502380578218,FALSE,68.2962345027278,4.91705540731812,0,
Coahuila,Villa Unión,2023,1,0.0799239517046039,0.0420136769476933,0.0576502380578218,FALSE,79.9239517046039,5.07426189400575,0,
Coahuila,Villa Unión,2023,2,0.076962465631654,0.0420136769476933,0.0576502380578218,FALSE,76.962465631654,5.03650722833039,0,
Coahuila,Villa Unión,2023,3,0.0570999789817089,0.0420136769476933,0.0576502380578218,FALSE,57.0999789817089,4.73802759783754,0,
Coahuila,Villa Unión,2023,4,0.0551359786574603,0.0420136769476933,0.0576502380578218,FALSE,55.1359786574603,4.70303188116122,0,
Coahuila,Villa Unión,2024,1,0.0667685318875902,0.0420136769476933,0.0576502380578218,FALSE,66.7685318875902,4.89443514436165,0,
Coahuila,Villa Unión,2024,2,0.09842500615181,0.0420136769476933,0.0576502380578218,FALSE,98.42500615181,5.28246788539335,0,
Coahuila,Villa Unión,2024,3,0.0816933042288494,0.0420136769476933,0.0576502380578218,FALSE,81.6933042288494,5.09615668132001,0,
Coahuila,Villa Unión,2024,4,0.0689715938304408,0.0420136769476933,0.0576502380578218,FALSE,68.9715938304408,4.92689446587176,0,
Coahuila,Zaragoza,2013,1,0.640501875068412,0.494067332886676,0.174037442858711,FALSE,640.501875068412,7.15539983879461,0,
Coahuila,Zaragoza,2013,2,0.695240814670938,0.494067332886676,0.174037442858711,FALSE,695.240814670938,7.23740597925096,0,
Coahuila,Zaragoza,2013,3,0.624729696935273,0.494067332886676,0.174037442858711,FALSE,624.729696935273,7.13046689239754,0,
Coahuila,Zaragoza,2013,4,0.507257650917319,0.494067332886676,0.174037442858711,FALSE,507.257650917319,6.92216721386943,0,
Coahuila,Zaragoza,2014,1,0.39267274368334,0.494067332886676,0.174037442858711,FALSE,392.67274368334,6.66612535360945,0,
Coahuila,Zaragoza,2014,2,0.344163144273808,0.494067332886676,0.174037442858711,FALSE,344.163144273808,6.53426509273846,0,2014_M7.2_coyuquilla_norte
Coahuila,Zaragoza,2014,3,0.454518661644986,0.494067332886676,0.174037442858711,FALSE,454.518661644986,6.81238736319995,0,2014_M6.9_puerto_madero
Coahuila,Zaragoza,2014,4,0.341443147261477,0.494067332886676,0.174037442858711,FALSE,341.443147261477,6.52633051062326,0,
Coahuila,Zaragoza,2015,1,0.368012582093161,0.494067332886676,0.174037442858711,FALSE,368.012582093161,6.60126615453748,0,
Coahuila,Zaragoza,2015,2,0.350223060136301,0.494067332886676,0.174037442858711,FALSE,350.223060136301,6.55171948493109,0,
Coahuila,Zaragoza,2015,3,0.361343622533052,0.494067332886676,0.174037442858711,FALSE,361.343622533052,6.5829784638188,0,
Coahuila,Zaragoza,2015,4,0.310534017463267,0.494067332886676,0.174037442858711,FALSE,310.534017463267,6.43144322548721,0,
Coahuila,Zaragoza,2016,1,0.383317247410973,0.494067332886676,0.174037442858711,FALSE,383.317247410973,6.64201185055463,0,
Coahuila,Zaragoza,2016,2,0.422965779238091,0.494067332886676,0.174037442858711,FALSE,422.965779238091,6.74043985361268,0,
Coahuila,Zaragoza,2016,3,0.445019869452583,0.494067332886676,0.174037442858711,FALSE,445.019869452583,6.79126737453636,0,
Coahuila,Zaragoza,2016,4,0.375201443224941,0.494067332886676,0.174037442858711,FALSE,375.201443224941,6.62061202009757,0,
Coahuila,Zaragoza,2017,1,0.286779749101732,0.494067332886676,0.174037442858711,FALSE,286.779749101732,6.35186471673822,0,
Coahuila,Zaragoza,2017,2,0.315786026793551,0.494067332886676,0.174037442858711,FALSE,315.786026793551,6.44821454138012,0,
